candidate_id,avg_return_pct,avg_max_dd_pct,score,ret_wins,dd_wins,both_wins,delta_avg_return_pct,delta_avg_max_dd_pct,strict_accept
C_sp4.0_rv85_tr1.20_th0.90,297.3545,30.1167,267.2378,0,0,0,-51.2694,0.1667,False
C_sp4.0_rv90_tr1.20_th0.90,297.3545,30.1167,267.2378,0,0,0,-51.2694,0.1667,False
C_sp4.0_rv70_tr1.20_th0.90,296.0729,30.1167,265.9562,0,0,0,-52.551,0.1667,False
C_sp4.5_rv75_tr1.10_th0.90,298.1114,32.4667,265.6447,0,0,0,-50.5125,2.5167,False
C_sp4.5_rv80_tr1.10_th0.90,298.1114,32.4667,265.6447,0,0,0,-50.5125,2.5167,False
C_sp4.5_rv85_tr1.10_th0.90,298.1114,32.4667,265.6447,0,0,0,-50.5125,2.5167,False
C_sp4.5_rv90_tr1.10_th0.90,298.1114,32.4667,265.6447,0,0,0,-50.5125,2.5167,False
C_sp5.5_rv75_tr1.00_th0.90,297.3293,32.4867,264.8426,0,0,0,-51.2946,2.5367,False
C_sp5.5_rv80_tr1.00_th0.90,297.3293,32.4867,264.8426,0,0,0,-51.2946,2.5367,False
C_sp5.5_rv85_tr1.00_th0.90,297.3293,32.4867,264.8426,0,0,0,-51.2946,2.5367,False
C_sp5.5_rv90_tr1.00_th0.90,297.3293,32.4867,264.8426,0,0,0,-51.2946,2.5367,False
C_sp6.0_rv70_tr0.90_th0.90,296.5224,32.16,264.3624,0,1,0,-52.1015,2.21,False
C_sp6.0_rv75_tr0.90_th0.90,296.5224,32.16,264.3624,0,1,0,-52.1015,2.21,False
C_sp6.0_rv80_tr0.90_th0.90,296.5224,32.16,264.3624,0,1,0,-52.1015,2.21,False
C_sp6.0_rv85_tr0.90_th0.90,296.5224,32.16,264.3624,0,1,0,-52.1015,2.21,False
C_sp6.0_rv90_tr0.90_th0.90,296.5224,32.16,264.3624,0,1,0,-52.1015,2.21,False
C_sp4.5_rv70_tr1.10_th0.90,296.242,32.4667,263.7753,0,0,0,-52.3819,2.5167,False
C_sp4.5_rv75_tr0.90_th1.00,294.7135,31.5167,263.1968,0,1,0,-53.9104,1.5667,False
C_sp4.5_rv80_tr0.90_th1.00,294.7135,31.5167,263.1968,0,1,0,-53.9104,1.5667,False
C_sp4.5_rv85_tr0.90_th1.00,294.7135,31.5167,263.1968,0,1,0,-53.9104,1.5667,False
C_sp4.5_rv90_tr0.90_th1.00,294.7135,31.5167,263.1968,0,1,0,-53.9104,1.5667,False
C_sp5.5_rv70_tr1.00_th0.90,294.6541,32.4867,262.1674,0,0,0,-53.9698,2.5367,False
C_sp4.5_rv70_tr0.90_th1.00,292.9281,31.5167,261.4114,0,1,0,-55.6958,1.5667,False
C_sp6.0_rv70_tr1.00_th0.90,290.2821,32.5933,257.6888,0,0,0,-58.3418,2.6433,False
C_sp6.0_rv75_tr1.00_th0.90,290.2821,32.5933,257.6888,0,0,0,-58.3418,2.6433,False
C_sp6.0_rv80_tr1.00_th0.90,290.2821,32.5933,257.6888,0,0,0,-58.3418,2.6433,False
C_sp6.0_rv85_tr1.00_th0.90,290.2821,32.5933,257.6888,0,0,0,-58.3418,2.6433,False
C_sp6.0_rv90_tr1.00_th0.90,290.2821,32.5933,257.6888,0,0,0,-58.3418,2.6433,False
C_sp4.5_rv75_tr1.20_th0.90,286.7201,30.36,256.3601,0,0,0,-61.9037,0.41,False
C_sp4.5_rv80_tr1.20_th0.90,286.7201,30.36,256.3601,0,0,0,-61.9037,0.41,False
C_sp4.5_rv85_tr1.20_th0.90,286.7201,30.36,256.3601,0,0,0,-61.9037,0.41,False
C_sp4.5_rv90_tr1.20_th0.90,286.7201,30.36,256.3601,0,0,0,-61.9037,0.41,False
C_sp4.5_rv70_tr1.20_th0.90,284.9252,30.36,254.5652,0,0,0,-63.6987,0.41,False
C_sp4.0_rv75_tr0.90_th0.90,282.1039,31.7233,250.3806,0,1,0,-66.5199,1.7733,False
C_sp4.0_rv80_tr0.90_th0.90,282.1039,31.7233,250.3806,0,1,0,-66.5199,1.7733,False
C_sp4.0_rv85_tr0.90_th0.90,282.1039,31.7233,250.3806,0,1,0,-66.5199,1.7733,False
C_sp4.0_rv90_tr0.90_th0.90,282.1039,31.7233,250.3806,0,1,0,-66.5199,1.7733,False
C_sp4.0_rv70_tr0.90_th0.90,280.8859,31.7233,249.1625,0,1,0,-67.738,1.7733,False
C_sp4.0_rv75_tr1.00_th0.90,277.1226,32.1633,244.9592,0,0,0,-71.5013,2.2133,False
C_sp4.0_rv80_tr1.00_th0.90,277.1226,32.1633,244.9592,0,0,0,-71.5013,2.2133,False
C_sp4.0_rv85_tr1.00_th0.90,277.1226,32.1633,244.9592,0,0,0,-71.5013,2.2133,False
C_sp4.0_rv90_tr1.00_th0.90,277.1226,32.1633,244.9592,0,0,0,-71.5013,2.2133,False
C_sp4.0_rv70_tr1.00_th0.90,275.8891,32.1633,243.7258,0,0,0,-72.7347,2.2133,False
C_sp4.5_rv75_tr0.90_th0.90,271.9332,31.96,239.9732,0,1,0,-76.6907,2.01,False
C_sp4.5_rv80_tr0.90_th0.90,271.9332,31.96,239.9732,0,1,0,-76.6907,2.01,False
C_sp4.5_rv85_tr0.90_th0.90,271.9332,31.96,239.9732,0,1,0,-76.6907,2.01,False
C_sp4.5_rv90_tr0.90_th0.90,271.9332,31.96,239.9732,0,1,0,-76.6907,2.01,False
C_sp4.5_rv70_tr0.90_th0.90,270.2272,31.96,238.2672,0,1,0,-78.3966,2.01,False
C_sp4.5_rv75_tr1.00_th0.90,267.0125,32.3967,234.6158,0,0,0,-81.6114,2.4467,False
C_sp4.5_rv80_tr1.00_th0.90,267.0125,32.3967,234.6158,0,0,0,-81.6114,2.4467,False
C_sp4.5_rv85_tr1.00_th0.90,267.0125,32.3967,234.6158,0,0,0,-81.6114,2.4467,False
C_sp4.5_rv90_tr1.00_th0.90,267.0125,32.3967,234.6158,0,0,0,-81.6114,2.4467,False
C_sp4.5_rv70_tr1.00_th0.90,265.285,32.3967,232.8884,0,0,0,-83.3388,2.4467,False
