candidate_id,lookback_days,vol_penalty,dd_penalty,switch_penalty,min_edge_to_switch,min_hold_days,burst_ret3d_min,burst_rv20_max,burst_dd20_max,burst_v1_bonus,riskoff_rv20_min,riskoff_crossovers20_min,riskoff_dd20_min,riskoff_m0106_bonus,router_days_v1_all,router_days_v2_all,router_days_m0106_all,1m_meta_final,1m_meta_return,1m_meta_dd,1m_best_baseline_final,1m_best_baseline_dd,2m_meta_final,2m_meta_return,2m_meta_dd,2m_best_baseline_final,2m_best_baseline_dd,3m_meta_final,3m_meta_return,3m_meta_dd,3m_best_baseline_final,3m_best_baseline_dd,4m_meta_final,4m_meta_return,4m_meta_dd,4m_best_baseline_final,4m_best_baseline_dd,5m_meta_final,5m_meta_return,5m_meta_dd,5m_best_baseline_final,5m_best_baseline_dd,6m_meta_final,6m_meta_return,6m_meta_dd,6m_best_baseline_final,6m_best_baseline_dd,1y_meta_final,1y_meta_return,1y_meta_dd,1y_best_baseline_final,1y_best_baseline_dd,2y_meta_final,2y_meta_return,2y_meta_dd,2y_best_baseline_final,2y_best_baseline_dd,3y_meta_final,3y_meta_return,3y_meta_dd,3y_best_baseline_final,3y_best_baseline_dd,4y_meta_final,4y_meta_return,4y_meta_dd,4y_best_baseline_final,4y_best_baseline_dd,5y_meta_final,5y_meta_return,5y_meta_dd,5y_best_baseline_final,5y_best_baseline_dd,7y_meta_final,7y_meta_return,7y_meta_dd,7y_best_baseline_final,7y_best_baseline_dd,wins_vs_best_baseline,avg_uplift_pct_vs_best_baseline,avg_dd_over_best_baseline_pct,ranking_score,1m_uplift_vs_envelope_pct,2m_uplift_vs_envelope_pct,3m_uplift_vs_envelope_pct,4m_uplift_vs_envelope_pct,5m_uplift_vs_envelope_pct,6m_uplift_vs_envelope_pct,1y_uplift_vs_envelope_pct,2y_uplift_vs_envelope_pct,3y_uplift_vs_envelope_pct,4y_uplift_vs_envelope_pct,5y_uplift_vs_envelope_pct,7y_uplift_vs_envelope_pct,wins_vs_envelope,min_uplift_vs_envelope_pct,avg_uplift_vs_envelope_pct,envelope_score
MRV2-00070,10,0.8,0.06,0.03,0.03,1,0.12,120.0,18.0,0.08,95.0,8,18.0,0.1,592,226,1422,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,20351.489972831867,103.51489972831867,8.266644520358799,21020.108235875323,7.068698847574783,20406.64985081126,104.0664985081126,8.266644520358804,21200.832441858118,9.893362411045333,22476.084791293826,124.76084791293825,14.256234528920764,26167.920175110386,10.325185577832023,24256.362222703592,142.56362222703592,14.256234528920766,23557.666621484233,12.806243171288354,16126.529444303076,61.26529444303077,27.057215994244878,25037.90044416518,17.360492864386565,22161.6949154005,121.61694915400503,27.057215994244853,45708.51371640169,17.36049286438656,14144.983671329432,41.44983671329432,45.89760561197929,18241.95401664062,45.27001774988935,13225.296438313278,32.252964383132785,70.03864741848801,21993.867075218586,53.561105135378256,23602.0760915216,136.02076091521602,70.03864741848801,29610.801413840607,53.56110513537812,25533.185087786158,155.33185087786157,70.03864741848798,26966.192807400857,53.56110513537822,45680.24835211176,356.8024835211176,70.038647418488,108408.06956348642,53.561105135378135,1,-22.16565744451249,7.809011242377918,1517.6417948978606,-1.375208978604403,-7.38577160229108,-5.852825894136615,-14.108249181102472,-2.326520169896007,-35.591526612762806,-51.51517055902832,-13.464061912694337,-39.868253304055045,-32.30213793641054,-21.693547674661808,-57.862686296281396,0,-57.862686296281396,-23.612163343493734,-580988.0792971633
MRV2-00035,10,1.0,0.04,0.03,0.01,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,528,212,1500,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,20351.489972831867,103.51489972831867,8.266644520358799,21020.108235875323,7.068698847574783,19561.597022949292,95.61597022949293,8.266644520358792,21200.832441858118,9.893362411045333,20767.47407547173,107.6747407547173,14.872097911097299,26167.920175110386,10.325185577832023,22412.42725295223,124.12427252952232,14.872097911097313,23557.666621484233,12.806243171288354,14712.199166408527,47.12199166408526,29.25647266913562,25037.90044416518,17.360492864386565,18635.443510218418,86.3544351021842,29.256483155973307,45708.51371640169,17.36049286438656,11362.833362467225,13.62833362467224,62.55446117534294,18241.95401664062,45.27001774988935,14799.948417960419,47.99948417960418,72.21304091647036,21993.867075218586,53.561105135378256,27320.510324735224,173.20510324735224,72.21304091647032,29610.801413840607,53.56110513537812,30469.065954634996,204.69065954634996,72.21304091647029,26966.192807400857,53.56110513537822,42208.08832425213,322.0808832425213,72.21304091647036,108408.06956348642,53.561105135378135,1,-23.177254737141425,10.39106792206669,1484.4995656468382,-1.375208978604403,-7.38577160229108,-9.751522460942752,-20.637658872008057,-9.751522460942718,-41.24028410761954,-59.22981957837885,-30.484653273663397,-32.70874845544491,-21.636548738388584,-6.555940734729504,-61.06554752408534,0,-61.06554752408534,-25.151935565591597,-613170.6687974125
MRV2-00013,10,1.0,0.04,0.03,0.0,3,0.12,120.0,18.0,0.08,95.0,8,18.0,0.1,554,213,1473,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,21123.60028238227,111.23600282382272,8.2666445203588,21020.108235875323,7.068698847574783,20303.739772834062,103.03739772834062,8.26664452035877,21200.832441858118,9.893362411045333,21555.366306379554,115.55366306379553,14.328492655918406,26167.920175110386,10.325185577832023,23262.72696895111,132.62726968951108,14.328492655918419,23557.666621484233,12.806243171288354,13411.980890887968,34.11980890887967,36.894829516150025,25037.90044416518,17.360492864386565,17145.952917319795,71.45952917319795,36.894841019629325,45708.51371640169,17.36049286438656,13238.8412232337,32.388412232337,61.474442823475684,18241.95401664062,45.27001774988935,12374.8864981235,23.74886498123501,75.55433189724496,21993.867075218586,53.561105135378256,22350.693377257772,123.50693377257772,75.55433189724495,29610.801413840607,53.56110513537812,25193.790335808044,151.9379033580804,75.55433189724495,26966.192807400857,53.56110513537822,67053.72249214082,570.5372249214082,75.55433189724491,108408.06956348642,53.561105135378135,1,-23.912869111059624,12.597288736362009,1458.7561740969975,-1.375208978604403,-3.8721025464928727,-6.327607061030694,-17.62674999718955,-6.327607061030671,-46.433284528801266,-62.4884916982823,-19.007644613721375,-43.73483091535638,-35.89148041842316,-22.734420518134712,-38.14692691961228,0,-62.4884916982823,-25.330529604723306,-627417.9699432953
MRV2-00040,8,1.2,0.08,0.03,0.03,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,505,192,1543,15973.153786195717,59.73153786195717,7.068698847574784,19508.989836837496,7.068698847574766,18142.249055645956,81.42249055645956,7.068698847574777,21020.108235875323,7.068698847574783,17435.168659176317,74.35168659176317,8.34166602452073,21200.832441858118,9.893362411045333,18509.961773884344,85.09961773884345,16.903830500046983,26167.920175110386,10.325185577832023,19976.101580985665,99.76101580985666,16.90383050004699,23557.666621484233,12.806243171288354,13112.92086800446,31.129208680044584,33.25330817377849,25037.90044416518,17.360492864386565,16431.091336147747,64.31091336147747,33.281233726982826,45708.51371640169,17.36049286438656,9390.667519759392,-6.093324802406075,64.05724050913388,18241.95401664062,45.27001774988935,15287.536717676838,52.87536717676837,64.05724050913386,21993.867075218586,53.561105135378256,32504.069289930372,225.0406928993037,64.0572405091339,29610.801413840607,53.56110513537812,28165.684144840943,181.65684144840944,64.05724050913392,26966.192807400857,53.56110513537822,48815.093622718305,388.1509362271831,64.0572405091339,108408.06956348642,53.561105135378135,2,-27.12420804915433,8.605129389769099,3414.490192068068,-4.982721618293285,-17.439440555422248,-19.561913821179754,-29.26468114386067,-19.561913821179733,-47.627713844272094,-64.05244887616693,-42.549935583489074,-30.491819990573887,-6.768540582516202,-13.620067566362803,-54.97097788082004,0,-64.05244887616693,-29.241014607011394,-643448.5902223705
MRV2-00036,8,1.2,0.1,0.0,0.03,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.2,531,195,1514,15973.153786195717,59.73153786195717,7.068698847574784,19508.989836837496,7.068698847574766,18142.249055645956,81.42249055645956,7.068698847574777,21020.108235875323,7.068698847574783,17435.168659176317,74.35168659176317,8.34166602452073,21200.832441858118,9.893362411045333,18509.961773884344,85.09961773884345,16.903830500046983,26167.920175110386,10.325185577832023,19976.101580985665,99.76101580985666,16.90383050004699,23557.666621484233,12.806243171288354,13112.92086800446,31.129208680044584,33.25330817377849,25037.90044416518,17.360492864386565,16431.091336147747,64.31091336147747,33.281233726982826,45708.51371640169,17.36049286438656,9424.891362812374,-5.751086371876268,63.926248824344924,18241.95401664062,45.27001774988935,12756.947339188846,27.569473391888465,65.4212019100229,21993.867075218586,53.561105135378256,27123.57836966169,171.23578369661686,65.4212019100228,29610.801413840607,53.56110513537812,24107.59009996375,141.0759009996375,65.42120191002283,26966.192807400857,53.56110513537822,52273.378802497034,422.73378802497035,65.42120191002287,108408.06956348642,53.561105135378135,0,-30.56985285530745,9.048867216333004,-656.641393187814,-4.982721618293285,-17.439440555422248,-19.561913821179754,-29.26468114386067,-19.561913821179733,-47.627713844272094,-64.05244887616693,-42.34056154444049,-41.99770647171622,-22.20140889216422,-26.065633866233597,-51.780915375598994,0,-64.05244887616693,-32.239754985877354,-643748.4642602571
MRV2-00056,8,1.2,0.04,0.0,0.0,1,0.12,120.0,18.0,0.08,95.0,8,18.0,0.2,526,164,1550,15530.994144697968,55.30994144697969,7.068698847574778,19508.989836837496,7.068698847574766,18086.354020943265,80.86354020943264,7.068698847574767,21020.108235875323,7.068698847574783,17381.452091056075,73.81452091056076,8.367445554843924,21200.832441858118,9.893362411045333,18452.933841320777,84.52933841320778,16.95607100088615,26167.920175110386,10.325185577832023,19914.55657145189,99.1455657145189,16.956071000886162,23557.666621484233,12.806243171288354,13072.52085118611,30.72520851186109,33.3560759738669,25037.90044416518,17.360492864386565,16417.49818926046,64.17498189260459,33.38408782969279,45708.51371640169,17.36049286438656,9023.552632606914,-9.764473673930862,65.35563500972167,18241.95401664062,45.27001774988935,10514.122331985836,5.141223319858357,70.3971100331557,21993.867075218586,53.561105135378256,20430.595696278077,104.30595696278075,70.39711003315563,29610.801413840607,53.56110513537812,23920.28714185088,139.20287141850883,70.3971100331557,26966.192807400857,53.56110513537822,38197.49082929009,281.97490829290086,70.3971100331556,108408.06956348642,53.561105135378135,0,-34.91447972940616,10.852460681531726,-752.5518979957818,-7.612935182107805,-17.69380402056231,-19.809738090629104,-29.48261184749301,-19.809738090629104,-47.789069293817235,-64.08218763987215,-44.79586473291235,-52.195208345909585,-41.398898810412646,-26.640063970015515,-64.76508530859807,0,-64.76508530859807,-36.33960044441324,-651284.813130422
MRV2-00059,10,0.8,0.04,0.02,0.03,1,0.12,120.0,18.0,0.02,95.0,8,18.0,0.05,607,223,1410,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,20351.489972831867,103.51489972831867,8.266644520358799,21020.108235875323,7.068698847574783,20406.64985081126,104.0664985081126,8.266644520358804,21200.832441858118,9.893362411045333,22476.084791293826,124.76084791293825,14.256234528920764,26167.920175110386,10.325185577832023,24256.362222703592,142.56362222703592,14.256234528920766,23557.666621484233,12.806243171288354,16126.529444303076,61.26529444303077,27.057215994244878,25037.90044416518,17.360492864386565,21606.270732374975,116.06270732374972,27.057215994244906,45708.51371640169,17.36049286438656,13380.397458257048,33.803974582570476,56.64076356621259,18241.95401664062,45.27001774988935,10150.800467663783,1.5080046766378308,75.70521739607122,21993.867075218586,53.561105135378256,18570.517001404984,85.70517001404983,75.7052173960712,29610.801413840607,53.56110513537812,19733.172878792164,97.33172878792165,75.70521739607115,26966.192807400857,53.56110513537822,32514.050189509246,225.14050189509246,75.70521739607122,108408.06956348642,53.561105135378135,1,-28.00158965136022,10.593131064425096,1387.00255165067,-1.375208978604403,-7.38577160229108,-5.852825894136615,-14.108249181102472,-2.326520169896007,-35.591526612762806,-52.73031438643794,-18.141634311095046,-53.84713187113368,-46.734164675358095,-39.481315944403626,-70.00772145428877,0,-70.00772145428877,-28.965198756792546,-702973.734418567
MRV2-00071,8,1.0,0.08,0.03,0.03,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.15,570,208,1462,15973.153786195717,59.73153786195717,7.068698847574784,19508.989836837496,7.068698847574766,18142.249055645956,81.42249055645956,7.068698847574777,21020.108235875323,7.068698847574783,18188.360669133468,81.88360669133468,7.068698847574797,21200.832441858118,9.893362411045333,20032.8392755671,100.32839275567102,16.203831731498695,26167.920175110386,10.325185577832023,18031.676070112127,80.31676070112128,16.82890804683496,23557.666621484233,12.806243171288354,11836.540801831623,18.36540801831623,44.35612617920136,25037.90044416518,17.360492864386565,15446.763211707377,54.46763211707377,44.39004039302673,45708.51371640169,17.36049286438656,9621.495811962826,-3.785041880371731,65.9732264302406,18241.95401664062,45.27001774988935,8619.83843038876,-13.801615696112401,81.25189528542921,21993.867075218586,53.561105135378256,17454.171432112576,74.54171432112577,81.25189528542924,29610.801413840607,53.56110513537812,17715.140884336994,77.15140884336992,81.25189528542923,26966.192807400857,53.56110513537822,32357.345318621603,223.57345318621606,81.25189528542924,108408.06956348642,53.561105135378135,0,-38.78628540548569,16.28273842943531,-857.1394002568904,-4.982721618293285,-17.439440555422248,-16.087022067021383,-23.445045913043817,-27.391562973585813,-52.72550576583988,-66.20593855327093,-41.137778223180334,-60.80799069618323,-49.93617995876804,-45.67031765419824,-70.15227238257171,0,-70.15227238257171,-39.665148030114906,-705489.2386287285
MRV2-00038,6,1.2,0.08,0.02,0.01,3,0.12,120.0,18.0,0.05,95.0,8,18.0,0.25,640,196,1404,14206.101279995542,42.06101279995542,8.483010856307287,19508.989836837496,7.068698847574766,16667.49488854751,66.67494888547509,8.476469863312795,21020.108235875323,7.068698847574783,17930.268421624714,79.30268421624716,8.476469863312792,21200.832441858118,9.893362411045333,22258.558252584713,122.58558252584714,9.82129947887686,26167.920175110386,10.325185577832023,22484.38147049753,124.8438147049753,10.188331425804423,23557.666621484233,12.806243171288354,13363.354247435587,33.633542474355885,38.749563264231945,25037.90044416518,17.360492864386565,20123.284682929585,101.23284682929582,38.776965483957866,45708.51371640169,17.36049286438656,12828.28101821218,28.2828101821218,50.92131011048657,18241.95401664062,45.27001774988935,10581.579990497732,5.815799904977315,75.70107247462666,21993.867075218586,53.561105135378256,11333.605796288748,13.336057962887482,75.70107247462663,29610.801413840607,53.56110513537812,16022.252492212314,60.22252492212314,75.70107247462661,26966.192807400857,53.56110513537822,31595.357266824933,215.95357266824934,75.70107247462664,108408.06956348642,53.561105135378135,0,-36.67853412491004,11.65323231345652,-791.8368440654833,-15.494141100262905,-24.150655284390965,-17.277744500111712,-14.93952097211021,-9.461783267918811,-46.627496673548855,-55.974756020761404,-21.51936278239387,-51.88849712372572,-67.49180542825759,-50.86215266084776,-70.85516106499625,0,-70.85516106499625,-37.21192307327717,-712272.8029572903
MRV2-00034,12,1.2,0.1,0.02,0.02,2,0.12,120.0,18.0,0.08,95.0,8,18.0,0.2,429,193,1618,14329.49811005688,43.2949811005688,8.409960380916976,19508.989836837496,7.068698847574766,18631.04633432156,86.31046334321559,10.61073090864969,21020.108235875323,7.068698847574783,18377.362084509143,83.77362084509143,10.610730908649677,21200.832441858118,9.893362411045333,19510.23682871366,95.10236828713661,16.03718392221686,26167.920175110386,10.325185577832023,19708.18652899872,97.0818652899872,16.03718392221687,23557.666621484233,12.806243171288354,12937.074706610554,29.37074706610554,36.35723229749691,25037.90044416518,17.360492864386565,13207.601418130987,32.07601418130987,53.27999028537154,45708.51371640169,17.36049286438656,9396.762378859488,-6.032376211405122,70.30267792618812,18241.95401664062,45.27001774988935,16860.570515353396,68.60570515353398,71.47863543151796,21993.867075218586,53.561105135378256,31463.968806598754,214.63968806598754,71.47863543151797,29610.801413840607,53.56110513537812,29979.76697653865,199.7976697653865,71.47863543151793,26966.192807400857,53.56110513537822,34522.59028297811,245.2259028297811,71.47863543151794,108408.06956348642,53.561105135378135,2,-27.916599566253794,13.846884950190665,3372.4335839239707,-14.760107539308208,-15.215053895385388,-15.215053895385378,-25.442157045133385,-20.6407316251922,-48.33003376037704,-71.10472350932804,-42.512648559198915,-23.339672565581203,-9.751861997963651,-8.056547375436718,-68.15496261303608,0,-71.10472350932804,-30.210296198443853,-714068.2647131248
MRV2-00045,10,0.8,0.04,0.02,0.0,1,0.12,120.0,18.0,0.05,95.0,8,18.0,0.1,574,227,1439,16579.605109163618,65.79605109163617,8.266644520358794,19508.989836837496,7.068698847574766,20351.489972831867,103.51489972831867,8.266644520358799,21020.108235875323,7.068698847574783,20406.64985081126,104.0664985081126,8.266644520358804,21200.832441858118,9.893362411045333,22476.084791293826,124.76084791293825,14.256234528920764,26167.920175110386,10.325185577832023,24256.362222703592,142.56362222703592,14.256234528920766,23557.666621484233,12.806243171288354,16126.529444303076,61.26529444303077,27.057215994244878,25037.90044416518,17.360492864386565,21291.05431172263,112.91054311722628,27.05721599424488,45708.51371640169,17.36049286438656,12199.053145424716,21.990531454247165,58.52078566923266,18241.95401664062,45.27001774988935,9776.13662621649,-2.238633737835094,77.67586530420374,21993.867075218586,53.561105135378256,18021.126629879283,80.21126629879282,77.67586530420378,29610.801413840607,53.56110513537812,19593.199329499646,95.93199329499646,77.67586530420378,26966.192807400857,53.56110513537822,30923.742051537378,209.2374205153738,77.67586530420377,108408.06956348642,53.561105135378135,1,-29.060797707785827,11.40668220905429,1361.750634799012,-1.375208978604403,-7.38577160229108,-5.852825894136615,-14.108249181102472,-2.326520169896007,-35.591526612762806,-53.419937380106255,-25.368842252116387,-55.55062421363965,-48.30998171138449,-39.910593843999706,-71.4746861778332,0,-71.4746861778332,-30.05623066815609,-717752.4848451477
MRV2-00075,6,1.2,0.1,0.0,0.01,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,593,195,1452,14176.432061943966,41.764320619439665,8.500764568787968,19508.989836837496,7.068698847574766,16632.685088837137,66.32685088837138,8.494209886442972,21020.108235875323,7.068698847574783,16854.637325265143,68.54637325265142,8.49420988644298,21200.832441858118,9.893362411045333,20923.274426731,109.23274426731,10.448076247920971,26167.920175110386,10.325185577832023,22658.00446784387,126.58004467843872,10.838531479957181,23557.666621484233,12.806243171288354,15332.459955615352,53.324599556153515,27.2366614908175,25037.90044416518,17.360492864386565,23148.84566345261,131.48845663452607,27.260544518748087,45708.51371640169,17.36049286438656,14598.871675636818,45.98871675636818,43.86512938759324,18241.95401664062,45.27001774988935,14923.304844129409,49.23304844129408,73.71586362822961,21993.867075218586,53.561105135378256,18101.34743700027,81.0134743700027,73.71586362822967,29610.801413840607,53.56110513537812,22385.910201634488,123.85910201634486,73.71586362822966,26966.192807400857,53.56110513537822,30280.263420370313,202.80263420370312,73.71586362822964,108408.06956348642,53.561105135378135,0,-30.060636933163263,8.614643473530721,-644.2859560309188,-15.670630251291461,-24.309065442328226,-22.24022628144239,-20.04227203875312,-8.762652781094316,-38.762996562723295,-49.35550561306907,-10.687273677941766,-32.14788107479233,-48.07988427783469,-31.34576810778985,-72.06825696436053,0,-72.06825696436053,-31.122701089451752,-723794.8397525505
MRV2-00064,12,1.2,0.06,0.0,0.02,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,436,186,1618,15507.7364463487,55.07736446348699,7.068698847574774,19508.989836837496,7.068698847574766,20907.77860662405,109.0777860662405,7.068698847574769,21020.108235875323,7.068698847574783,19649.95299816528,96.49952998165281,7.06869884757479,21200.832441858118,9.893362411045333,20861.27676563851,108.6127676563851,14.99856695748666,26167.920175110386,10.325185577832023,21072.934036617644,110.72934036617643,14.998566957486661,23557.666621484233,12.806243171288354,13832.9379782387,38.329379782386994,34.002626997840444,25037.90044416518,17.360492864386565,14752.183197808577,47.52183197808577,46.15225444555066,45708.51371640169,17.36049286438656,11199.901491811352,11.999014918113527,69.04404275613271,18241.95401664062,45.27001774988935,13371.504197427737,33.71504197427737,75.03593228621432,21993.867075218586,53.561105135378256,26230.355633412186,162.30355633412188,75.03593228621436,29610.801413840607,53.56110513537812,28264.069527955984,182.64069527955985,75.0359322862144,26966.192807400857,53.56110513537822,30113.72154061477,201.1372154061477,75.03593228621436,108408.06956348642,53.561105135378135,1,-27.357983075429797,13.49774454083825,1385.3516157872127,-7.751285017597409,-4.854249701248181,-9.343887428109454,-20.279194425697188,-15.145281114734576,-44.75200502899067,-67.72552420028697,-31.48143507271941,-39.203487264438486,-24.763440696324146,-13.31833434013504,-72.22188194857631,0,-72.22188194857631,-29.236667186571484,-725142.4862044202
MRV2-00022,12,0.8,0.08,0.01,0.01,1,0.12,120.0,18.0,0.02,95.0,8,18.0,0.1,548,232,1460,15131.098867240644,51.310988672406445,8.26664452035878,19508.989836837496,7.068698847574766,20728.54183636698,107.28541836366983,8.266644520358804,21020.108235875323,7.068698847574783,20225.146911860695,102.25146911860693,8.266644520358797,21200.832441858118,9.893362411045333,22275.31594116964,122.7531594116964,14.38472688436171,26167.920175110386,10.325185577832023,22501.309173470556,125.01309173470557,14.384726884361712,23557.666621484233,12.806243171288354,15060.748595137755,50.60748595137754,31.459338002228442,25037.90044416518,17.360492864386565,17265.60491947068,72.65604919470678,35.98556968149088,45708.51371640169,17.36049286438656,12413.142866054623,24.131428660546227,66.60925792739562,18241.95401664062,45.27001774988935,14309.675762620403,43.09675762620404,68.56839610226211,21993.867075218586,53.561105135378256,25985.908782116,159.85908782116002,68.5683961022621,29610.801413840607,53.56110513537812,30260.359615370264,202.60359615370263,68.56839610226213,26966.192807400857,53.56110513537822,29997.33467444849,199.9733467444849,68.5683961022621,108408.06956348642,53.561105135378135,1,-24.092490318050412,10.177186863763271,1467.2642593201754,-9.99173660168282,-5.669908662828682,-6.690199442417755,-14.875481917906475,-9.39362021693344,-39.84819682176065,-62.22671989162662,-24.059087837404014,-34.93788193917151,-25.464587881714017,-7.19601180104733,-72.32924191415353,0,-72.32924191415353,-26.05688957738724,-725898.108099274
MRV2-00012,12,1.0,0.04,0.01,0.0,3,0.12,120.0,18.0,0.1,95.0,8,18.0,0.2,466,205,1569,14206.101279995542,42.06101279995542,8.483010856307287,19508.989836837496,7.068698847574766,19152.893231904145,91.52893231904144,8.476469863312792,21020.108235875323,7.068698847574783,18409.520861923826,84.09520861923825,8.476469863312799,21200.832441858118,9.893362411045333,19544.37803791425,95.44378037914252,16.009169275231695,26167.920175110386,10.325185577832023,19742.674132873475,97.42674132873475,16.00916927523168,23557.666621484233,12.806243171288354,11528.307206645157,15.283072066451563,46.723110697550354,25037.90044416518,17.360492864386565,14121.44232509169,41.21442325091689,49.276329038367,45708.51371640169,17.36049286438656,9917.66114038601,-0.8233885961399068,69.16371909524972,18241.95401664062,45.27001774988935,11744.35148498846,17.4435148498846,74.86487684200291,21993.867075218586,53.561105135378256,21916.45344627673,119.16453446276729,74.86487684200289,29610.801413840607,53.56110513537812,19542.91022852777,95.42910228527771,74.86487684200297,26966.192807400857,53.56110513537822,29608.250574266607,196.08250574266606,74.8648768420029,108408.06956348642,53.561105135378135,0,-36.0195300465635,15.174686250401422,-796.2640321832771,-15.494141100262905,-12.840267192993194,-15.066687650145393,-25.311687336527854,-20.501859841759796,-53.95657382553534,-69.10544409142653,-39.32590306520595,-46.601698351531304,-37.13701131308108,-40.06482298048226,-72.68814886798876,0,-72.68814886798876,-37.341187134745034,-730615.6073933621
MRV2-00033,6,1.2,0.08,0.03,0.02,2,0.12,120.0,18.0,0.02,95.0,8,18.0,0.2,597,198,1445,14176.432061943966,41.764320619439665,8.500764568787968,19508.989836837496,7.068698847574766,16632.685088837137,66.32685088837138,8.494209886442972,21020.108235875323,7.068698847574783,16854.637325265143,68.54637325265142,8.49420988644298,21200.832441858118,9.893362411045333,20923.274426731,109.23274426731,10.448076247920971,26167.920175110386,10.325185577832023,22658.00446784387,126.58004467843872,10.838531479957181,23557.666621484233,12.806243171288354,15332.459955615352,53.324599556153515,27.2366614908175,25037.90044416518,17.360492864386565,23148.84566345261,131.48845663452607,27.260544518748087,45708.51371640169,17.36049286438656,14008.984005720607,40.08984005720608,46.41121208294804,18241.95401664062,45.27001774988935,14272.73272049128,42.72732720491279,74.63051715189467,21993.867075218586,53.561105135378256,17166.8633981358,71.66863398135798,74.63051715189465,29610.801413840607,53.56110513537812,21299.487645574165,112.99487645574166,74.63051715189458,26966.192807400857,53.56110513537822,29188.365096759007,191.88365096759009,74.63051715189467,108408.06956348642,53.561105135378135,0,-31.25926940240653,9.014627509173943,-670.2585255940003,-15.670630251291461,-24.309065442328226,-22.24022628144239,-20.04227203875312,-8.762652781094316,-38.762996562723295,-49.35550561306907,-14.296078330420848,-35.10585168274948,-50.7602659238543,-34.67766327867493,-73.07546826146039,0,-73.07546826146039,-32.25488970398849,-733980.1715850028
MRV2-00024,12,1.2,0.04,0.01,0.01,3,0.12,120.0,18.0,0.08,95.0,8,18.0,0.05,480,193,1567,13981.476495382356,39.81476495382357,8.508189501161047,19508.989836837496,7.068698847574766,18850.05050031008,88.5005050031008,8.501629093675351,21020.108235875323,7.068698847574783,18593.38424366039,85.93384243660391,8.501629093675353,21200.832441858118,9.893362411045333,19739.575700414054,97.39575700414053,15.646532250949647,26167.920175110386,10.325185577832023,19939.85225922551,99.3985225922551,15.646532250949653,23557.666621484233,12.806243171288354,11496.217138621076,14.962171386210766,45.63042589878347,25037.90044416518,17.360492864386565,12792.644491240922,27.92644491240923,55.98601777035122,45708.51371640169,17.36049286438656,9030.349805068729,-9.696501949312719,72.5508240802484,18241.95401664062,45.27001774988935,10939.652299931535,9.396522999315348,79.5011085323964,21993.867075218586,53.561105135378256,20909.610256923588,109.0961025692359,79.50110853239633,29610.801413840607,53.56110513537812,20120.289335162546,101.20289335162545,79.5011085323964,26966.192807400857,53.56110513537822,29011.960376892035,190.11960376892034,79.50110853239643,108408.06956348642,53.561105135378135,0,-37.14530105726649,17.414194542604935,-829.9769938583545,-16.830335315676226,-14.218424072409919,-14.218424072409864,-24.565744742719954,-19.707879542061058,-54.08473979574375,-72.01255641210993,-44.75428110800394,-50.260441865370275,-40.02494079386851,-38.29408778501423,-73.23819112939566,0,-73.23819112939566,-38.51750388623194,-736233.6616825798
MRV2-00030,12,1.0,0.04,0.0,0.03,2,0.12,120.0,18.0,0.1,95.0,8,18.0,0.2,463,199,1578,15507.7364463487,55.07736446348699,7.068698847574774,19508.989836837496,7.068698847574766,20907.77860662405,109.0777860662405,7.068698847574769,21020.108235875323,7.068698847574783,20096.29468377001,100.9629468377001,7.237073118433985,21200.832441858118,9.893362411045333,21335.133239305982,113.3513323930598,14.665446560776578,26167.920175110386,10.325185577832023,21551.598229830703,115.51598229830704,14.665446560776585,23557.666621484233,12.806243171288354,14328.32573805632,43.2832573805632,33.2756774224523,25037.90044416518,17.360492864386565,17077.826092186115,70.77826092186115,35.732759907589106,45708.51371640169,17.36049286438656,9311.08097257385,-6.889190274261492,70.1354641521426,18241.95401664062,45.27001774988935,14761.193395846702,47.61193395846701,72.29589722592456,21993.867075218586,53.561105135378256,28367.631526290712,183.6763152629071,72.29589722592455,29610.801413840607,53.56110513537812,26784.98226872533,167.8498226872533,72.29589722592453,26966.192807400857,53.56110513537822,28672.351713588014,186.72351713588014,72.29589722592453,108408.06956348642,53.561105135378135,0,-26.576136153279148,11.690960894844983,-589.9775275398079,-7.751285017597409,-4.854249701248181,-7.28466611091404,-18.46836471322283,-13.217836389431593,-42.77345350897669,-62.63753794720732,-43.03682879452826,-32.8849567683404,-18.633089788765588,-17.854473311898666,-73.55145993371207,0,-73.55145993371207,-28.579016832153588,-738372.501020336
