candidate_id,gate_ok_2y_proxy,score_proxy,short_penalty_proxy,long_diff_2y_vs_OV_proxy,mom20_thr,mom60_thr,rv20_cap,dd60_cap,enter_days,exit_days,1m_ret_proxy,2m_ret_proxy,3m_ret_proxy,4m_ret_proxy,5m_ret_proxy,6m_ret_proxy,1y_ret_proxy,2y_ret_proxy
D6-3437,False,-10879.504932051097,698.8631020635167,-180.6418299875811,10.0,6.0,5.0,30.0,3,2,68.71824388263805,121.96913627683523,122.46901285913361,134.30852220314534,285.7812231074601,279.5833247906958,634.6250312129192,668.2285700124187
D6-3443,False,-10879.504932051097,698.8631020635167,-180.6418299875811,10.0,6.0,5.0,40.0,2,2,68.71824388263805,121.96913627683523,122.46901285913361,134.30852220314534,285.7812231074601,279.5833247906958,634.6250312129192,668.2285700124187
D6-3446,False,-10879.504932051097,698.8631020635167,-180.6418299875811,10.0,6.0,5.0,40.0,3,2,68.71824388263805,121.96913627683523,122.46901285913361,134.30852220314534,285.7812231074601,279.5833247906958,634.6250312129192,668.2285700124187
D6-3452,False,-10879.504932051097,698.8631020635167,-180.6418299875811,10.0,6.0,5.0,50.0,2,2,68.71824388263805,121.96913627683523,122.46901285913361,134.30852220314534,285.7812231074601,279.5833247906958,634.6250312129192,668.2285700124187
D6-3455,False,-10879.504932051097,698.8631020635167,-180.6418299875811,10.0,6.0,5.0,50.0,3,2,68.71824388263805,121.96913627683523,122.46901285913361,134.30852220314534,285.7812231074601,279.5833247906958,634.6250312129192,668.2285700124187
D6-3461,False,-10879.504932051097,698.8631020635167,-180.6418299875811,10.0,6.0,5.0,60.0,2,2,68.71824388263805,121.96913627683523,122.46901285913361,134.30852220314534,285.7812231074601,279.5833247906958,634.6250312129192,668.2285700124187
D6-3464,False,-10879.504932051097,698.8631020635167,-180.6418299875811,10.0,6.0,5.0,60.0,3,2,68.71824388263805,121.96913627683523,122.46901285913361,134.30852220314534,285.7812231074601,279.5833247906958,634.6250312129192,668.2285700124187
D6-0728,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,0.0,5.0,20.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-0737,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,0.0,5.0,30.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-0746,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,0.0,5.0,40.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-0755,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,0.0,5.0,50.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-0764,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,0.0,5.0,60.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-0908,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,2.0,5.0,20.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-0917,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,2.0,5.0,30.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-0926,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,2.0,5.0,40.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-0935,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,2.0,5.0,50.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-0944,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,2.0,5.0,60.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1088,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,4.0,5.0,20.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1097,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,4.0,5.0,30.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1106,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,4.0,5.0,40.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1115,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,4.0,5.0,50.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1124,False,-10879.783153704546,698.9991023969367,-180.78405130760984,4.0,4.0,5.0,60.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1448,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,0.0,5.0,20.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1457,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,0.0,5.0,30.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1466,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,0.0,5.0,40.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1475,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,0.0,5.0,50.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1484,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,0.0,5.0,60.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1628,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,2.0,5.0,20.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1637,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,2.0,5.0,30.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1646,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,2.0,5.0,40.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1655,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,2.0,5.0,50.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1664,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,2.0,5.0,60.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1808,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,4.0,5.0,20.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1817,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,4.0,5.0,30.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1826,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,4.0,5.0,40.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1835,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,4.0,5.0,50.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1844,False,-10879.783153704546,698.9991023969367,-180.78405130760984,6.0,4.0,5.0,60.0,3,2,68.71824388263809,121.96913627683546,122.46901285913378,134.30852220314554,285.7812231074604,279.58332479069605,634.4890308794982,668.08634869239
D6-1268,False,-10879.94227425729,699.0768837197008,-180.86539053758827,4.0,6.0,5.0,20.0,3,2,68.71824388263812,121.96913627683546,122.46901285913393,134.30852220314574,285.78122310746073,279.58332479069645,634.4112495567329,668.0050094624115
D6-1277,False,-10879.94227425729,699.0768837197008,-180.86539053758827,4.0,6.0,5.0,30.0,3,2,68.71824388263812,121.96913627683546,122.46901285913393,134.30852220314574,285.78122310746073,279.58332479069645,634.4112495567329,668.0050094624115
D6-1286,False,-10879.94227425729,699.0768837197008,-180.86539053758827,4.0,6.0,5.0,40.0,3,2,68.71824388263812,121.96913627683546,122.46901285913393,134.30852220314574,285.78122310746073,279.58332479069645,634.4112495567329,668.0050094624115
D6-1295,False,-10879.94227425729,699.0768837197008,-180.86539053758827,4.0,6.0,5.0,50.0,3,2,68.71824388263812,121.96913627683546,122.46901285913393,134.30852220314574,285.78122310746073,279.58332479069645,634.4112495567329,668.0050094624115
D6-1304,False,-10879.94227425729,699.0768837197008,-180.86539053758827,4.0,6.0,5.0,60.0,3,2,68.71824388263812,121.96913627683546,122.46901285913393,134.30852220314574,285.78122310746073,279.58332479069645,634.4112495567329,668.0050094624115
D6-1988,False,-10879.94227425729,699.0768837197008,-180.86539053758827,6.0,6.0,5.0,20.0,3,2,68.71824388263812,121.96913627683546,122.46901285913393,134.30852220314574,285.78122310746073,279.58332479069645,634.4112495567329,668.0050094624115
D6-1997,False,-10879.94227425729,699.0768837197008,-180.86539053758827,6.0,6.0,5.0,30.0,3,2,68.71824388263812,121.96913627683546,122.46901285913393,134.30852220314574,285.78122310746073,279.58332479069645,634.4112495567329,668.0050094624115
D6-2006,False,-10879.94227425729,699.0768837197008,-180.86539053758827,6.0,6.0,5.0,40.0,3,2,68.71824388263812,121.96913627683546,122.46901285913393,134.30852220314574,285.78122310746073,279.58332479069645,634.4112495567329,668.0050094624115
D6-2015,False,-10879.94227425729,699.0768837197008,-180.86539053758827,6.0,6.0,5.0,50.0,3,2,68.71824388263812,121.96913627683546,122.46901285913393,134.30852220314574,285.78122310746073,279.58332479069645,634.4112495567329,668.0050094624115
D6-2024,False,-10879.94227425729,699.0768837197008,-180.86539053758827,6.0,6.0,5.0,60.0,3,2,68.71824388263812,121.96913627683546,122.46901285913393,134.30852220314574,285.78122310746073,279.58332479069645,634.4112495567329,668.0050094624115
D6-3333,False,-10881.541919540661,659.9214296176124,-221.62048992304938,10.0,4.0,7.0,20.0,1,3,68.71824388263815,122.5022960669976,156.32592091618903,167.5962523741101,297.8088795403671,267.2549416190153,606.1896323794144,627.2499100769504
D6-3342,False,-10881.541919540661,659.9214296176124,-221.62048992304938,10.0,4.0,7.0,30.0,1,3,68.71824388263815,122.5022960669976,156.32592091618903,167.5962523741101,297.8088795403671,267.2549416190153,606.1896323794144,627.2499100769504
D6-3351,False,-10881.541919540661,659.9214296176124,-221.62048992304938,10.0,4.0,7.0,40.0,1,3,68.71824388263815,122.5022960669976,156.32592091618903,167.5962523741101,297.8088795403671,267.2549416190153,606.1896323794144,627.2499100769504
D6-3360,False,-10881.541919540661,659.9214296176124,-221.62048992304938,10.0,4.0,7.0,50.0,1,3,68.71824388263815,122.5022960669976,156.32592091618903,167.5962523741101,297.8088795403671,267.2549416190153,606.1896323794144,627.2499100769504
D6-3369,False,-10881.541919540661,659.9214296176124,-221.62048992304938,10.0,4.0,7.0,60.0,1,3,68.71824388263815,122.5022960669976,156.32592091618903,167.5962523741101,297.8088795403671,267.2549416190153,606.1896323794144,627.2499100769504
D6-3513,False,-10881.734084928448,659.9214296176131,-221.81265531083613,10.0,6.0,7.0,20.0,1,3,68.71824388263815,122.5022960669976,156.32592091618903,167.5962523741101,297.80887954036695,267.254941619015,606.1896323794142,627.0577446891637
D6-3522,False,-10881.734084928448,659.9214296176131,-221.81265531083613,10.0,6.0,7.0,30.0,1,3,68.71824388263815,122.5022960669976,156.32592091618903,167.5962523741101,297.80887954036695,267.254941619015,606.1896323794142,627.0577446891637
D6-3531,False,-10881.734084928448,659.9214296176131,-221.81265531083613,10.0,6.0,7.0,40.0,1,3,68.71824388263815,122.5022960669976,156.32592091618903,167.5962523741101,297.80887954036695,267.254941619015,606.1896323794142,627.0577446891637
D6-3540,False,-10881.734084928448,659.9214296176131,-221.81265531083613,10.0,6.0,7.0,50.0,1,3,68.71824388263815,122.5022960669976,156.32592091618903,167.5962523741101,297.80887954036695,267.254941619015,606.1896323794142,627.0577446891637
D6-3549,False,-10881.734084928448,659.9214296176131,-221.81265531083613,10.0,6.0,7.0,60.0,1,3,68.71824388263815,122.5022960669976,156.32592091618903,167.5962523741101,297.80887954036695,267.254941619015,606.1896323794142,627.0577446891637
D6-0049,False,-10889.714512215636,697.8203903245974,-191.89412189103882,2.0,0.0,6.0,20.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0058,False,-10889.714512215636,697.8203903245974,-191.89412189103882,2.0,0.0,6.0,30.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0067,False,-10889.714512215636,697.8203903245974,-191.89412189103882,2.0,0.0,6.0,40.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0076,False,-10889.714512215636,697.8203903245974,-191.89412189103882,2.0,0.0,6.0,50.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0085,False,-10889.714512215636,697.8203903245974,-191.89412189103882,2.0,0.0,6.0,60.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0229,False,-10889.714512215636,697.8203903245974,-191.89412189103882,2.0,2.0,6.0,20.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0238,False,-10889.714512215636,697.8203903245974,-191.89412189103882,2.0,2.0,6.0,30.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0247,False,-10889.714512215636,697.8203903245974,-191.89412189103882,2.0,2.0,6.0,40.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0256,False,-10889.714512215636,697.8203903245974,-191.89412189103882,2.0,2.0,6.0,50.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0265,False,-10889.714512215636,697.8203903245974,-191.89412189103882,2.0,2.0,6.0,60.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0769,False,-10889.714512215636,697.8203903245974,-191.89412189103882,4.0,0.0,6.0,20.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0778,False,-10889.714512215636,697.8203903245974,-191.89412189103882,4.0,0.0,6.0,30.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0787,False,-10889.714512215636,697.8203903245974,-191.89412189103882,4.0,0.0,6.0,40.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0796,False,-10889.714512215636,697.8203903245974,-191.89412189103882,4.0,0.0,6.0,50.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0805,False,-10889.714512215636,697.8203903245974,-191.89412189103882,4.0,0.0,6.0,60.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0949,False,-10889.714512215636,697.8203903245974,-191.89412189103882,4.0,2.0,6.0,20.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0958,False,-10889.714512215636,697.8203903245974,-191.89412189103882,4.0,2.0,6.0,30.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0967,False,-10889.714512215636,697.8203903245974,-191.89412189103882,4.0,2.0,6.0,40.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0976,False,-10889.714512215636,697.8203903245974,-191.89412189103882,4.0,2.0,6.0,50.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0985,False,-10889.714512215636,697.8203903245974,-191.89412189103882,4.0,2.0,6.0,60.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-1489,False,-10889.714512215636,697.8203903245974,-191.89412189103882,6.0,0.0,6.0,20.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-1498,False,-10889.714512215636,697.8203903245974,-191.89412189103882,6.0,0.0,6.0,30.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-1507,False,-10889.714512215636,697.8203903245974,-191.89412189103882,6.0,0.0,6.0,40.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-1516,False,-10889.714512215636,697.8203903245974,-191.89412189103882,6.0,0.0,6.0,50.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-1525,False,-10889.714512215636,697.8203903245974,-191.89412189103882,6.0,0.0,6.0,60.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-1669,False,-10889.714512215636,697.8203903245974,-191.89412189103882,6.0,2.0,6.0,20.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-1678,False,-10889.714512215636,697.8203903245974,-191.89412189103882,6.0,2.0,6.0,30.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-1687,False,-10889.714512215636,697.8203903245974,-191.89412189103882,6.0,2.0,6.0,40.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-1696,False,-10889.714512215636,697.8203903245974,-191.89412189103882,6.0,2.0,6.0,50.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-1705,False,-10889.714512215636,697.8203903245974,-191.89412189103882,6.0,2.0,6.0,60.0,2,1,68.71824388263803,121.96913627683531,122.5451574157312,134.3887190732664,285.91326459854093,279.7132449246804,635.2494399000544,656.976278108961
D6-0409,False,-10889.85497020867,697.8895967854293,-191.96537342323916,2.0,4.0,6.0,20.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-0418,False,-10889.85497020867,697.8895967854293,-191.96537342323916,2.0,4.0,6.0,30.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-0427,False,-10889.85497020867,697.8895967854293,-191.96537342323916,2.0,4.0,6.0,40.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-0436,False,-10889.85497020867,697.8895967854293,-191.96537342323916,2.0,4.0,6.0,50.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-0445,False,-10889.85497020867,697.8895967854293,-191.96537342323916,2.0,4.0,6.0,60.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-1129,False,-10889.85497020867,697.8895967854293,-191.96537342323916,4.0,4.0,6.0,20.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-1138,False,-10889.85497020867,697.8895967854293,-191.96537342323916,4.0,4.0,6.0,30.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-1147,False,-10889.85497020867,697.8895967854293,-191.96537342323916,4.0,4.0,6.0,40.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-1156,False,-10889.85497020867,697.8895967854293,-191.96537342323916,4.0,4.0,6.0,50.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-1165,False,-10889.85497020867,697.8895967854293,-191.96537342323916,4.0,4.0,6.0,60.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-1849,False,-10889.85497020867,697.8895967854293,-191.96537342323916,6.0,4.0,6.0,20.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-1858,False,-10889.85497020867,697.8895967854293,-191.96537342323916,6.0,4.0,6.0,30.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-1867,False,-10889.85497020867,697.8895967854293,-191.96537342323916,6.0,4.0,6.0,40.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-1876,False,-10889.85497020867,697.8895967854293,-191.96537342323916,6.0,4.0,6.0,50.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-1885,False,-10889.85497020867,697.8895967854293,-191.96537342323916,6.0,4.0,6.0,60.0,2,1,68.71824388263815,121.96913627683546,122.54515741573138,134.38871907326651,285.9132645985412,279.71324492468057,635.1802334392216,656.9050265767606
D6-0589,False,-10890.012979872976,697.9674513055463,-192.04552856742953,2.0,6.0,6.0,20.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
D6-0598,False,-10890.012979872976,697.9674513055463,-192.04552856742953,2.0,6.0,6.0,30.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
D6-0607,False,-10890.012979872976,697.9674513055463,-192.04552856742953,2.0,6.0,6.0,40.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
D6-0616,False,-10890.012979872976,697.9674513055463,-192.04552856742953,2.0,6.0,6.0,50.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
D6-0625,False,-10890.012979872976,697.9674513055463,-192.04552856742953,2.0,6.0,6.0,60.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
D6-1309,False,-10890.012979872976,697.9674513055463,-192.04552856742953,4.0,6.0,6.0,20.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
D6-1318,False,-10890.012979872976,697.9674513055463,-192.04552856742953,4.0,6.0,6.0,30.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
D6-1327,False,-10890.012979872976,697.9674513055463,-192.04552856742953,4.0,6.0,6.0,40.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
D6-1336,False,-10890.012979872976,697.9674513055463,-192.04552856742953,4.0,6.0,6.0,50.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
D6-1345,False,-10890.012979872976,697.9674513055463,-192.04552856742953,4.0,6.0,6.0,60.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
D6-2029,False,-10890.012979872976,697.9674513055463,-192.04552856742953,6.0,6.0,6.0,20.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
D6-2038,False,-10890.012979872976,697.9674513055463,-192.04552856742953,6.0,6.0,6.0,30.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
D6-2047,False,-10890.012979872976,697.9674513055463,-192.04552856742953,6.0,6.0,6.0,40.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
D6-2056,False,-10890.012979872976,697.9674513055463,-192.04552856742953,6.0,6.0,6.0,50.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
D6-2065,False,-10890.012979872976,697.9674513055463,-192.04552856742953,6.0,6.0,6.0,60.0,2,1,68.71824388263809,121.96913627683527,122.5451574157312,134.38871907326632,285.913264598541,279.71324492468017,635.1023789191058,656.8248714325703
