Variant,Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %
OV_sh6_h1_dd0w20_re1_SOXS,2025-12-22,25196.66,SOXL,no change,no change,no change,no change,SOXL,25976.76,780.1,3.1,19.19
OV_sh6_h1_dd0w20_re1_SOXS,2025-12-23,25976.76,SOXL,no change,no change,no change,no change,SOXL,26289.16,312.4,1.2,18.22
OV_sh6_h1_dd0w20_re1_SOXS,2025-12-24,26289.16,SOXL,no change,no change,no change,no change,SOXL,26490.81,201.65,0.77,17.59
OV_sh6_h1_dd0w20_re1_SOXS,2025-12-26,26490.81,SOXL,no change,no change,no change,no change,SOXL,26650.32,159.51,0.6,17.09
OV_sh6_h1_dd0w20_re1_SOXS,2025-12-29,26650.32,SOXL,no change,no change,no change,no change,SOXL,26364.34,-285.98,-1.07,17.98
OV_sh6_h1_dd0w20_re1_SOXS,2025-12-30,26364.34,SOXL,no change,no change,no change,no change,SOXL,26320.16,-44.18,-0.17,18.12
OV_sh6_h1_dd0w20_re1_SOXS,2025-12-31,26320.16,SOXL,no change,no change,no change,no change,SOXL,25494.62,-825.54,-3.14,20.69
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-02,25494.62,SOXL,10:20,SOXL,15:55,SOXL,SOXL,28301.35,2806.73,11.01,11.96
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-05,28301.35,SOXL,no change,no change,no change,no change,SOXL,29361.75,1060.4,3.75,8.66
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-06,29361.75,SOXL,no change,no change,no change,no change,SOXL,32417.15,3055.4,10.41,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-07,32417.15,SOXL,no change,no change,no change,no change,SOXL,31247.41,-1169.74,-3.61,3.61
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-08,31247.41,SOXL,no change,no change,no change,no change,SOXL,29742.18,-1505.23,-4.82,8.25
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-09,29742.18,SOXL,no change,no change,no change,no change,SOXL,32489.04,2746.86,9.24,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-12,32489.04,SOXL,no change,no change,no change,no change,SOXL,32881.45,392.41,1.21,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-13,32881.45,SOXL,no change,no change,no change,no change,SOXL,33555.43,673.98,2.05,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-14,33555.43,SOXL,no change,no change,no change,no change,SOXL,33055.19,-500.25,-1.49,1.49
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-15,33055.19,SOXL,09:37,SOXL,15:55,SOXL,SOXL,35935.23,2880.04,8.71,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-16,35935.23,SOXL,no change,no change,no change,no change,SOXL,37503.8,1568.58,4.37,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-20,37503.8,SOXL,no change,no change,no change,no change,SOXL,35888.91,-1614.89,-4.31,4.31
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-21,35888.91,SOXL,11:42,SOXL,15:55,SOXL,SOXL,38826.24,2937.33,8.18,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-22,38826.24,SOXL,no change,no change,no change,no change,SOXL,38783.51,-42.73,-0.11,0.11
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-23,38783.51,SOXL,no change,no change,no change,no change,SOXL,37464.88,-1318.63,-3.4,3.51
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-26,37464.88,SOXL,no change,no change,no change,no change,SOXL,37043.65,-421.23,-1.12,4.59
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-27,37043.65,SOXL,no change,no change,no change,no change,SOXL,39656.49,2612.84,7.05,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-28,39656.49,SOXL,04:00,SOXL,15:55,SOXL,SOXL,42735.6,3079.11,7.76,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-29,42735.6,SOXL,no change,no change,no change,no change,SOXL,42860.66,125.06,0.29,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-01-30,42860.66,SOXL,no change,no change,no change,no change,SOXL,37681.51,-5179.15,-12.08,12.08
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-02,37681.51,SOXL,no change,no change,15:55,SOXS,SOXS,39625.8,1944.29,5.16,7.55
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-03,39625.8,SOXS,07:31,SOXS,15:55,SOXL,SOXL,37707.61,-1918.19,-4.84,12.02
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-04,37707.61,SOXL,no change,no change,15:55,SOXS,SOXS,33051.24,-4656.36,-12.35,22.89
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-05,33051.24,SOXS,no change,no change,no change,no change,SOXS,33335.13,283.89,0.86,22.22
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-06,33335.13,SOXS,04:26,SOXS,15:55,SOXL,SOXL,31468.72,-1866.41,-5.6,26.58
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-09,31468.72,SOXL,no change,no change,no change,no change,SOXL,32564.11,1095.38,3.48,24.02
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-10,32564.11,SOXL,no change,no change,no change,no change,SOXL,32196.66,-367.45,-1.13,24.88
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-11,32196.66,SOXL,no change,no change,no change,no change,SOXL,34683.71,2487.05,7.72,19.08
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-12,34683.71,SOXL,no change,no change,no change,no change,SOXL,32129.51,-2554.2,-7.36,25.04
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-13,32129.51,SOXL,no change,no change,15:55,SOXS,SOXS,32671.21,541.7,1.69,23.77
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-17,32671.21,SOXS,no change,no change,15:55,SOXL,SOXL,32572.67,-98.54,-0.3,24.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-18,32572.67,SOXL,no change,no change,no change,no change,SOXL,33688.26,1115.59,3.42,21.4
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-19,33688.26,SOXL,no change,no change,no change,no change,SOXL,32902.28,-785.98,-2.33,23.23
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-20,32902.28,SOXL,no change,no change,no change,no change,SOXL,33868.27,966.0,2.94,20.98
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-23,33868.27,SOXL,no change,no change,no change,no change,SOXL,33108.86,-759.41,-2.24,22.75
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-24,33108.86,SOXL,no change,no change,no change,no change,SOXL,34816.52,1707.66,5.16,18.77
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-25,34816.52,SOXL,no change,no change,no change,no change,SOXL,36459.48,1642.96,4.72,14.93
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-26,36459.48,SOXL,no change,no change,no change,no change,SOXL,33016.37,-3443.11,-9.44,22.97
OV_sh6_h1_dd0w20_re1_SOXS,2026-02-27,33016.37,SOXL,no change,no change,15:55,SOXS,SOXS,31731.53,-1284.84,-3.89,25.97
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-02,31731.53,SOXS,no change,no change,no change,no change,SOXS,31733.29,1.76,0.01,25.96
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-03,31733.29,SOXS,no change,no change,no change,no change,SOXS,36493.93,4760.64,15.0,14.85
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-04,36493.93,SOXS,no change,no change,no change,no change,SOXS,34114.28,-2379.65,-6.52,20.41
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-05,34114.28,SOXS,13:43,SOXS,15:55,SOXS,SOXS,36629.91,2515.62,7.37,14.54
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-06,36629.91,SOXS,09:30,SOXS,15:55,SOXL,SOXL,38825.57,2195.67,5.99,9.41
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-09,38825.57,SOXL,15:43,SOXL,15:55,SOXS,SOXS,42834.45,4008.88,10.33,0.06
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-10,42834.45,SOXS,04:36,SOXS,15:55,SOXL,SOXL,40791.03,-2043.42,-4.77,4.83
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-11,40791.03,SOXL,no change,no change,15:55,SOXS,SOXS,42246.88,1455.85,3.57,1.43
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-12,42246.88,SOXS,10:02,SOXS,15:55,SOXL,SOXL,45521.62,3274.74,7.75,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-13,45521.62,SOXL,no change,no change,15:55,SOXS,SOXS,45825.94,304.33,0.67,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-16,45825.94,SOXS,06:42,SOXS,15:55,SOXL,SOXL,43650.61,-2175.34,-4.75,4.75
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-17,43650.61,SOXL,no change,no change,no change,no change,SOXL,44528.34,877.73,2.01,2.83
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-18,44528.34,SOXL,no change,no change,no change,no change,SOXL,44260.14,-268.19,-0.6,3.42
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-19,44260.14,SOXL,no change,no change,no change,no change,SOXL,44690.88,430.74,0.97,2.48
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-20,44690.88,SOXL,no change,no change,no change,no change,SOXL,41240.93,-3449.95,-7.72,10.01
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-23,41240.93,SOXL,10:50,SOXL,15:55,SOXS,SOXS,45140.72,3899.8,9.46,1.5
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-24,45140.72,SOXS,11:24,SOXS,no change,no change,CASH,42997.96,-2142.77,-4.75,6.17
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-25,42997.96,CASH,no change,no change,15:55,SOXS,SOXS,42993.66,-4.3,-0.01,6.18
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-26,42993.66,SOXS,11:46,SOXS,15:55,SOXL,SOXL,46627.95,3634.29,8.45,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-27,46627.95,SOXL,no change,no change,15:55,SOXS,SOXS,44330.37,-2297.59,-4.93,4.93
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-30,44330.37,SOXS,10:59,SOXS,15:55,SOXS,SOXS,47729.51,3399.15,7.67,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-03-31,47729.51,SOXS,08:01,SOXS,no change,no change,CASH,45470.51,-2259.0,-4.73,4.73
OV_sh6_h1_dd0w20_re1_SOXS,2026-04-01,45470.51,CASH,no change,no change,15:55,SOXL,SOXL,45465.96,-4.55,-0.01,4.74
OV_sh6_h1_dd0w20_re1_SOXS,2026-04-02,45465.96,SOXL,no change,no change,no change,no change,SOXL,45953.67,487.71,1.07,3.72
OV_sh6_h1_dd0w20_re1_SOXS,2026-04-06,45953.67,SOXL,no change,no change,no change,no change,SOXL,47643.24,1689.57,3.68,0.18
OV_sh6_h1_dd0w20_re1_SOXS,2026-04-07,47643.24,SOXL,19:33,SOXL,15:55,SOXL,SOXL,54981.13,7337.88,15.4,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-04-08,54981.13,SOXL,07:15,SOXL,15:55,SOXL,SOXL,63686.46,8705.33,15.83,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-04-09,63686.46,SOXL,no change,no change,no change,no change,SOXL,68012.6,4326.14,6.79,0.0
OV_sh6_h1_dd0w20_re1_SOXS,2026-04-10,68012.6,SOXL,no change,no change,no change,no change,SOXL,72277.27,4264.68,6.27,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-04-10,10000.0,CASH,no change,no change,15:55,SPXS,SPXS,9999.0,-1.0,-0.01,0.01
OV_sh6_h1_dd0w40_re1_SOXS,2025-04-11,9999.0,SPXS,08:01,SQQQ,no change,no change,CASH,9528.09,-470.91,-4.71,4.72
OV_sh6_h1_dd0w40_re1_SOXS,2025-04-14,9528.09,CASH,no change,no change,15:55,SPXS,SPXS,9527.14,-0.95,-0.01,4.73
OV_sh6_h1_dd0w40_re1_SOXS,2025-04-15,9527.14,SPXS,no change,no change,15:55,SQQQ,SPXS,9590.95,63.8,0.67,4.09
OV_sh6_h1_dd0w40_re1_SOXS,2025-04-16,9590.95,SQQQ,no change,no change,15:55,TMV,TMV,10367.53,776.59,8.1,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-04-17,10367.53,TMV,no change,no change,no change,no change,TMV,10490.72,123.19,1.19,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-04-21,10490.72,TMV,no change,no change,no change,no change,TMV,11126.49,635.77,6.06,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-04-22,11126.49,TMV,no change,no change,15:55,SPXS,SPXS,10634.38,-492.11,-4.42,4.42
OV_sh6_h1_dd0w40_re1_SOXS,2025-04-23,10634.38,SPXS,06:46,SPXS,15:55,SQQQ,SQQQ,9819.64,-814.75,-7.66,11.75
OV_sh6_h1_dd0w40_re1_SOXS,2025-04-24,9819.64,SQQQ,10:28,SQQQ,15:55,SPXS,SPXS,9587.55,-232.08,-2.36,13.83
OV_sh6_h1_dd0w40_re1_SOXS,2025-04-25,9587.55,SPXS,no change,no change,15:55,SPXL,SPXL,9497.47,-90.08,-0.94,14.64
OV_sh6_h1_dd0w40_re1_SOXS,2025-04-28,9497.47,TMF,09:58,TQQQ,15:55,SPXS,SPXS,9557.97,60.49,0.64,14.1
OV_sh6_h1_dd0w40_re1_SOXS,2025-04-29,9557.97,SPXS,no change,no change,15:55,TMV,TMV,9430.88,-127.09,-1.33,15.24
OV_sh6_h1_dd0w40_re1_SOXS,2025-04-30,9430.88,SQQQ,16:35,SQQQ,15:55,SPXL,SPXL,9318.22,-112.66,-1.19,16.25
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-01,9318.22,TQQQ,09:59,TQQQ,15:55,TQQQ,SPXL,9365.12,46.9,0.5,15.83
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-02,9365.12,SPXL,no change,no change,no change,no change,SPXL,9524.71,159.59,1.7,14.4
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-05,9524.71,SPXL,16:01,TQQQ,15:55,SOXL,SPXL,9346.5,-178.21,-1.87,16.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-06,9346.5,SPXL,08:00,TQQQ,15:55,SPXS,SPXS,9107.29,-239.21,-2.56,18.15
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-07,9107.29,SPXS,no change,no change,15:55,TMV,SPXS,9041.38,-65.9,-0.72,18.74
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-08,9041.38,TMV,no change,no change,15:55,SOXL,SOXL,9085.14,43.76,0.48,18.35
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-09,9085.14,SOXL,10:27,TQQQ,15:55,TQQQ,SOXL,9135.82,50.68,0.56,17.89
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-12,9135.82,SOXL,04:00,SOXL,15:55,SOXL,SOXL,10035.2,899.38,9.84,9.81
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-13,10035.2,SPXL,13:59,SOXL,15:55,SOXL,SOXL,10558.8,523.59,5.22,5.1
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-14,10558.8,SOXL,no change,no change,no change,no change,TQQQ,10664.22,105.42,1.0,4.15
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-15,10664.22,TQQQ,08:00,TQQQ,15:55,TQQQ,TQQQ,10526.79,-137.43,-1.29,5.39
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-16,10526.79,TQQQ,10:44,TQQQ,15:55,TQQQ,SPXL,10586.11,59.32,0.56,4.86
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-19,10586.11,SPXL,12:10,TQQQ,15:55,TQQQ,SPXL,10438.9,-147.21,-1.39,6.18
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-20,10438.9,SPXL,15:00,TQQQ,15:55,TQQQ,SPXL,10299.41,-139.49,-1.34,7.43
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-21,10299.41,SPXL,13:17,TQQQ,15:55,TQQQ,SPXL,9962.53,-336.88,-3.27,10.46
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-22,9962.53,SPXL,07:59,TQQQ,15:55,TQQQ,SPXL,9828.68,-133.85,-1.34,11.66
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-23,9828.68,SPXL,07:20,TQQQ,15:55,TQQQ,SPXL,9524.4,-304.28,-3.1,14.4
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-27,9524.4,SPXL,15:31,SOXL,15:55,SOXL,SPXL,10090.65,566.25,5.95,9.31
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-28,10090.65,SPXL,14:52,TQQQ,15:55,TQQQ,SPXL,9970.87,-119.78,-1.19,10.39
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-29,9970.87,SOXL,07:25,SOXL,15:55,SOXL,SOXL,10386.35,415.48,4.17,6.65
OV_sh6_h1_dd0w40_re1_SOXS,2025-05-30,10386.35,TQQQ,08:11,TQQQ,15:55,TQQQ,SPXL,10162.32,-224.03,-2.16,8.67
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-02,10162.32,SPXL,09:58,TQQQ,15:55,SOXS,SOXS,10246.84,84.52,0.83,7.91
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-03,10246.84,SOXS,10:25,SOXS,15:55,SOXL,SOXL,9733.26,-513.58,-5.01,12.52
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-04,9733.26,SOXL,no change,no change,no change,no change,SOXL,9885.3,152.04,1.56,11.16
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-05,9885.3,SOXL,09:39,TQQQ,15:55,TQQQ,SOXL,9808.88,-76.41,-0.77,11.84
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-06,9808.88,SOXL,no change,no change,no change,no change,SOXL,10053.97,245.09,2.5,9.64
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-09,10053.97,SOXL,10:57,SOXL,15:55,SOXL,SOXL,10317.89,263.91,2.62,7.27
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-10,10317.89,SOXL,08:00,TQQQ,15:55,TQQQ,SOXL,10542.84,224.95,2.18,5.25
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-11,10542.84,SOXL,09:46,TQQQ,15:55,TQQQ,SOXL,10460.25,-82.59,-0.78,5.99
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-12,10460.25,SOXL,19:59,TQQQ,15:55,TQQQ,SOXL,10477.03,16.78,0.16,5.84
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-13,10477.03,SOXL,08:03,TQQQ,15:55,TQQQ,SOXL,9892.9,-584.13,-5.58,11.09
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-16,9892.9,SOXL,18:51,SOXL,15:55,SOXS,SOXS,10384.26,491.36,4.97,6.67
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-17,10384.26,SOXS,no change,no change,15:55,SOXL,SOXL,10607.38,223.13,2.15,4.67
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-18,10607.38,SOXL,14:56,TQQQ,15:55,TMF,SOXL,10592.48,-14.9,-0.14,4.8
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-20,10592.48,SOXL,10:23,TQQQ,15:55,TQQQ,TMF,10526.93,-65.55,-0.62,5.39
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-23,10526.93,TQQQ,07:45,TQQQ,15:55,TQQQ,TMF,10590.21,63.27,0.6,4.82
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-24,10590.21,SOXL,no change,no change,15:55,SOXL,SOXL,11250.06,659.86,6.23,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-25,11250.06,SOXL,no change,no change,no change,no change,SOXL,11505.66,255.59,2.27,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-26,11505.66,SOXL,no change,no change,no change,no change,SOXL,11780.05,274.39,2.38,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-27,11780.05,SOXL,no change,no change,no change,no change,SOXL,11726.07,-53.97,-0.46,0.46
OV_sh6_h1_dd0w40_re1_SOXS,2025-06-30,11726.07,SOXL,no change,no change,no change,no change,SOXL,11768.68,42.61,0.36,0.1
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-01,11768.68,SOXL,no change,no change,no change,no change,SOXL,11629.9,-138.78,-1.18,1.27
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-02,11629.9,SOXL,no change,no change,no change,no change,SOXL,12223.14,593.23,5.1,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-03,12223.14,SOXL,no change,no change,no change,no change,SOXL,12352.07,128.93,1.05,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-07,12352.07,SOXL,no change,no change,no change,no change,SOXL,11718.97,-633.1,-5.13,5.13
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-08,11718.97,SOXL,no change,no change,no change,no change,SOXL,12391.95,672.98,5.74,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-09,12391.95,SOXL,no change,no change,no change,no change,SOXL,12464.71,72.76,0.59,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-10,12464.71,SOXL,no change,no change,no change,no change,SOXL,12839.81,375.1,3.01,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-11,12839.81,SOXL,no change,no change,no change,no change,SOXL,12821.04,-18.76,-0.15,0.15
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-14,12821.04,SOXL,no change,no change,no change,no change,SOXL,12408.38,-412.66,-3.22,3.36
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-15,12408.38,SOXL,no change,no change,no change,no change,SOXL,12863.23,454.85,3.67,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-16,12863.23,SOXL,no change,no change,no change,no change,SOXL,12628.8,-234.43,-1.82,1.82
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-17,12628.8,SOXL,no change,no change,no change,no change,SOXL,12816.41,187.61,1.49,0.36
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-18,12816.41,SOXL,no change,no change,no change,no change,SOXL,12837.45,21.05,0.16,0.2
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-21,12837.45,SOXL,no change,no change,no change,no change,SOXL,12900.82,63.36,0.49,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-22,12900.82,SOXL,no change,no change,no change,no change,SOXL,12352.0,-548.81,-4.25,4.25
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-23,12352.0,SOXL,no change,no change,15:55,SOXS,SOXS,12008.54,-343.46,-2.78,6.92
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-24,12008.54,SOXS,no change,no change,no change,no change,SOXS,12019.72,11.18,0.09,6.83
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-25,12019.72,SOXS,no change,no change,no change,no change,SOXS,12063.9,44.17,0.37,6.49
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-28,12063.9,SOXS,no change,no change,15:55,SOXL,SOXL,11380.4,-683.49,-5.67,11.79
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-29,11380.4,SOXL,no change,no change,no change,no change,SOXL,11433.18,52.78,0.46,11.38
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-30,11433.18,SOXL,no change,no change,no change,no change,SOXL,11636.82,203.64,1.78,9.8
OV_sh6_h1_dd0w40_re1_SOXS,2025-07-31,11636.82,SOXL,no change,no change,15:55,SOXS,SOXS,10480.16,-1156.66,-9.94,18.76
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-01,10480.16,SOXS,no change,no change,no change,no change,SOXS,10803.9,323.74,3.09,16.25
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-04,10803.9,SOXS,no change,no change,no change,no change,SOXS,10399.0,-404.9,-3.75,19.39
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-05,10399.0,SOXS,no change,no change,15:55,SOXL,SOXL,10551.05,152.05,1.46,18.21
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-06,10551.05,SOXL,no change,no change,no change,no change,SOXL,10248.94,-302.1,-2.86,20.56
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-07,10248.94,SOXL,no change,no change,no change,no change,SOXL,10696.78,447.84,4.37,17.08
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-08,10696.78,SOXL,no change,no change,no change,no change,SOXL,11016.05,319.27,2.98,14.61
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-11,11016.05,SOXL,no change,no change,no change,no change,SOXL,10913.22,-102.83,-0.93,15.41
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-12,10913.22,SOXL,no change,no change,no change,no change,SOXL,12023.15,1109.93,10.17,6.8
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-13,12023.15,SOXL,no change,no change,no change,no change,SOXL,12560.17,537.03,4.47,2.64
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-14,12560.17,SOXL,no change,no change,no change,no change,SOXL,12653.12,92.94,0.74,1.92
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-15,12653.12,SOXL,no change,no change,no change,no change,SOXL,11746.73,-906.39,-7.16,8.95
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-18,11746.73,SOXL,no change,no change,15:55,SOXS,SOXS,11796.77,50.04,0.43,8.56
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-19,11796.77,SOXS,no change,no change,15:55,SOXL,SOXL,12403.51,606.75,5.14,3.85
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-20,12403.51,SOXL,no change,no change,no change,no change,SOXL,12236.75,-166.76,-1.34,5.15
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-21,12236.75,SOXL,no change,no change,no change,no change,SOXL,12063.58,-173.17,-1.42,6.49
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-22,12063.58,SOXL,10:21,SOXL,15:55,SOXL,SOXL,13097.83,1034.25,8.57,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-25,13097.83,SOXL,no change,no change,no change,no change,SOXL,13078.72,-19.11,-0.15,0.15
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-26,13078.72,SOXL,no change,no change,no change,no change,SOXL,13372.28,293.55,2.24,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-27,13372.28,SOXL,no change,no change,no change,no change,SOXL,13448.6,76.32,0.57,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-28,13448.6,SOXL,no change,no change,no change,no change,SOXL,13646.65,198.04,1.47,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2025-08-29,13646.65,SOXL,no change,no change,no change,no change,SOXL,12336.67,-1309.98,-9.6,9.6
OV_sh6_h1_dd0w40_re1_SOXS,2025-09-02,12336.67,SOXL,no change,no change,15:55,SOXS,SOXS,12039.14,-297.53,-2.41,11.78
OV_sh6_h1_dd0w40_re1_SOXS,2025-09-03,12039.14,SOXS,no change,no change,no change,no change,SOXS,12252.96,213.82,1.78,10.21
OV_sh6_h1_dd0w40_re1_SOXS,2025-09-04,12252.96,SOXS,no change,no change,no change,no change,SOXS,11863.93,-389.03,-3.18,13.06
