date,cpu_pnl,cpu_return_pct,cpu_drawdown_pct,sale_time_stock,new_purchase_time_stock,SOXL_rsi14_lag1,SOXL_ema20_gt_50_lag1,SOXL_px_gt_ema20_lag1,SOXL_macd_hist_lag1,SOXL_atr_pct_lag1,SOXL_vol_z20_lag1,SOXL_ret1_lag1,SOXS_rsi14_lag1,SOXS_ema20_gt_50_lag1,SOXS_px_gt_ema20_lag1,SOXS_macd_hist_lag1,SOXS_atr_pct_lag1,SOXS_vol_z20_lag1,SOXS_ret1_lag1,events_total,pl_sell_count,rb_buy_count,first_sell_hour
2025-07-25,50.146406168034446,0.3675055858933129,7.04169019447961,no change,no change,45.01845018450184,True,False,-0.41596977056372686,0.06038377865789035,-0.8918153765261023,-0.0062087698874661035,54.01981110343241,False,False,4.777068462255567,0.05575419642253165,-0.9177770263567687,0.009285177852119908,2.0,0.0,0.0,
2025-07-28,-772.0430012169782,-5.637317429369371,12.282045195193389,no change,no change,54.708520179372194,True,False,-0.45531563592197677,0.057583877630770955,-1.2995996818439022,-0.0007809449433814342,44.0269209197981,False,False,4.899793210779247,0.05308229080324613,-2.091576619989819,0.002638165460326025,2.0,0.0,0.0,
2025-07-29,-50.694754641848704,-0.3922778140043492,12.626143270791005,no change,no change,53.8812785388128,True,True,-0.38885172899294385,0.05305970546015206,-0.13913459668422823,0.05001953888237587,44.262757259656055,False,False,4.362660510964609,0.05419352206902178,-1.3805466431509936,-0.05491836459317223,2.0,0.0,0.0,
2025-07-30,-205.51351505398088,-1.5965337346971364,14.02109636877877,no change,no change,52.9503105590062,True,True,-0.3307801428647601,0.053135243734799636,0.5702773077111786,0.005582433941198284,45.5072463768116,False,False,3.9126174824701305,0.05451612903225808,-0.05010395629930886,-0.004140491147915593,2.0,0.0,0.0,
2025-07-31,1225.1865886065225,9.672295353267746,5.704962868065606,no change,no change,51.904761904761926,True,True,-0.25281739903473643,0.05232919254658386,0.3235001997403712,0.021465581051073324,47.64795144157813,False,False,3.395903301351046,0.05579981828245593,-0.27822034584206,-0.01942652329749106,2.0,0.0,0.0,
2025-08-01,424.8456199668108,3.058169323895888,2.821260968540553,no change,15:55 | SOXL,36.94915254237288,True,False,-0.37075267763445385,0.06476343040219694,2.117491158456741,-0.0952898550724639,61.63256227758005,False,True,3.8452836065969045,0.05667198349554439,-0.0858444631687489,0.0934278821551282,4.0,0.0,1.0,15.0
2025-08-04,509.21948545990745,3.556746989704629,0.0,no change,15:55 | SOXS,36.49553571428573,True,False,-0.4940411005823202,0.06849071161493264,1.8367774651306061,-0.036043251902282636,63.06209850107066,False,True,4.410937309274354,0.05684736682223637,1.5038803597133241,0.03757437988901513,4.0,0.0,1.0,15.0
2025-08-05,216.78093289819665,1.4621456624403395,0.0,no change,15:55 | SOXL,37.40374037403739,True,False,-0.4969476200939694,0.06351111873320758,-0.48304580567050387,0.03822185292895708,60.07751937984496,False,True,4.255438218385629,0.05763090523812722,-1.6069197224445178,-0.039951027772408,4.0,0.0,1.0,15.0
2025-08-06,-430.7170007878922,-2.8632385399133264,2.8632385399133296,no change,no change,36.519871106337284,True,False,-0.5124608153575877,0.06385148918808649,0.18015508523154602,-0.019207683073229176,61.881573821581625,False,True,4.239891315853249,0.0565924311732715,-0.12958389290549197,0.020806765554735263,2.0,0.0,0.0,
2025-08-07,638.4946210019771,4.369574415461108,0.0,no change,no change,32.56544502617801,True,False,-0.5370852847531091,0.06669248183009652,0.3249284084496272,-0.021623827009383922,65.9435197306901,False,True,4.3281040469171845,0.05727875415495935,-0.7481497552366975,0.022946939312249448,2.0,0.0,0.0,
2025-08-08,455.1927846412655,2.9847183376010777,0.0,no change,no change,38.95734597156397,True,False,-0.4666263405997354,0.06614074201109016,0.9234298315454011,0.042118432026688746,58.014888337468975,False,False,3.786566128129513,0.06303483592749819,-0.04048882373004099,-0.046085615117624434,2.0,0.0,0.0,
2025-08-11,-146.6086343070765,-0.9334579249225315,0.9334579249225308,no change,no change,41.92966636609558,True,True,-0.3583462925124171,0.06364647026125626,-1.3255519319268834,0.028411364545818385,55.0203953561343,False,False,3.08066895531287,0.06462867421771536,-1.294116166978348,-0.026076409945421486,2.0,0.0,0.0,
2025-08-12,1582.465526747752,10.170503478002724,0.0,no change,no change,46.453546453546466,True,True,-0.28291249224654835,0.06188616071428571,-1.0139138422079597,-0.0038910505836574627,50.999829089044624,False,False,2.58572601876177,0.06313002047566549,-0.9125062746408483,0.004012730040127366,2.0,0.0,0.0,
2025-08-13,760.287318510982,4.435275558122531,0.0,no change,15:55 | SOXS,59.359190556492415,True,True,-0.07246965053285481,0.059128260092890315,1.2760435563618575,0.09335937499999991,39.06205318844724,False,False,1.3157867893216313,0.07300776527733917,0.4427320004221925,-0.096127342888644,4.0,0.0,1.0,15.0
2025-08-14,-124.86748619626816,-0.6975012854232299,0.6975012854232298,no change,no change,64.07093292212801,True,True,0.14025187081450186,0.05775803144224197,-0.3240260656029047,0.04537334762415157,34.98652291105121,False,False,0.15526940590613947,0.07660579165955515,-0.5420800141990486,-0.042845162765876244,2.0,0.0,0.0,
2025-08-15,1322.578025601117,7.439723064029025,0.0,no change,15:55 | SOXL,64.58015267175574,True,True,0.27145496489679266,0.05969786758634089,-0.570170455702728,0.005126452494873535,34.46091644204853,False,False,-0.5424157539892906,0.07839679495959462,-0.3628364619812526,-0.00310633213859024,4.0,0.0,1.0,15.0
2025-08-18,87.1114449580491,0.4560850160296725,0.0,no change,no change,51.7664023071377,True,True,0.2036684438755363,0.06667710944026733,-0.19208465143583603,-0.06970418225093511,45.85450655255415,False,False,-0.33081764117904466,0.07411754663024461,-0.47748377935897596,0.06967082134867364,2.0,0.0,0.0,
2025-08-19,-967.508732864284,-5.042538603595281,5.042538603595279,no change,no change,51.80115273775217,True,True,0.15528540407624436,0.06359011627906977,-2.0570355465816825,0.005847953216374213,45.5015923566879,False,False,-0.19015522970078536,0.07184835959700339,-1.3842211061990055,-0.008664475649835635,2.0,0.0,0.0,
2025-08-20,-244.95578819042203,-1.3444756728302143,6.31921857160708,no change,no change,45.30500342700479,True,False,0.028710869911934944,0.068242470453679,-0.8302762417917918,-0.046875,51.35066582117945,False,False,0.36880371032314674,0.06993747686232572,-0.32399252188203115,0.04671488848704031,2.0,0.0,0.0,
2025-08-21,-254.36272384787665,-1.4151331358757346,7.644926351547587,no change,no change,53.306451612903224,True,False,-0.08605775549912509,0.0671079598958622,1.0321823353194681,-0.016774685474647444,44.38161519501232,False,True,0.9492023905617186,0.06714245421761995,1.1523047924629877,0.020875323927440403,2.0,0.0,0.0,
2025-08-22,1502.8330562226547,8.480946395085965,0.0,10:21 | SOXL,15:55 | SOXL,55.313807531380746,True,False,-0.18785233863760187,0.06429698951403767,-1.1365945923453444,-0.017448623497479665,41.59561510353229,False,True,1.4740741341005412,0.061448887567514016,-0.6280672084611743,0.016429276547736738,4.0,1.0,1.0,10.0
2025-08-25,-28.044909047221157,-0.1458928974528373,0.145892897452841,no change,no change,59.32977913175934,True,True,-0.11301560695947965,0.06427009579341943,0.9147439737164494,0.0828729281767957,38.10852280652811,False,False,1.0053594803107515,0.07259252040971005,1.2499203716481158,-0.08470343392299695,2.0,0.0,0.0,
2025-08-26,430.8334162688334,2.244520424603147,0.0,no change,no change,60.859374999999986,True,True,-0.0747250123687001,0.061220750667434445,-1.6263796925839795,-0.0054664723032070706,36.21334100057505,False,False,0.7772803098064349,0.06758063996044586,-2.0301575200702895,0.007351826587842947,2.0,0.0,0.0,
2025-08-27,112.01678003476992,0.5707648549289512,0.0,no change,no change,65.29821843532144,True,True,-0.010761816894135356,0.0581555930642934,-1.360278342096709,0.023451813851227632,31.371982073153106,False,False,0.45047361455061186,0.06620665368065416,-1.6560415856417643,-0.02332405387104053,2.0,0.0,0.0,
2025-08-28,290.6571289743042,1.4725951481725064,0.0,no change,no change,63.09719934102143,True,True,0.04043687388303829,0.055276636746285315,-1.1042167184367995,0.008592910848550073,34.46085437509926,False,False,0.213823069880978,0.06240298044085688,-1.1970115822778526,-0.00747245974886368,2.0,0.0,0.0,
2025-08-29,-1922.5778437620104,-9.599255502436987,9.59925550243699,no change,no change,61.96943972835314,True,True,0.08787887963790109,0.055149268683630556,-0.5375565979316903,0.012424565140219945,35.77906018136852,False,False,0.008584675339458947,0.0629440086192384,-0.5632381052656622,-0.012030425333747208,2.0,0.0,0.0,
2025-09-02,-431.3635972872289,-2.3824571780830306,11.75301452875968,no change,no change,51.51729004940014,True,False,-0.05096317932094019,0.06432138741013119,0.9431207515384431,-0.08730715287517521,45.2334083239595,False,True,0.6378767416169548,0.060317230839133394,-0.14172951124817482,0.08680964726215734,2.0,0.0,0.0,
2025-09-03,-314.59659088766784,-1.7799497901475392,13.323766561466549,no change,no change,39.06125696101831,True,False,-0.19067996707953694,0.06568372198324658,0.6206212152568352,-0.03034959661928549,59.17034133594645,False,True,1.3097084830151902,0.05782002407704653,0.3549044941256517,0.029347983229723873,2.0,0.0,0.0,
2025-09-04,542.8126868434301,3.1268250125046304,10.613552414413574,no change,no change,31.27147766323023,True,False,-0.29446828608464365,0.06646586345381529,-0.29816414801268937,-0.01347068145800312,66.55160510873318,False,True,1.8595950896511155,0.057614671654608096,-0.6585005415123405,0.016362359550561756,2.0,0.0,0.0,
2025-09-05,619.8458779584325,3.4623076709505707,7.518718582867605,no change,no change,34.58708094848734,True,False,-0.3007023520289831,0.06465901493202587,-0.1605355004974532,0.029718875502008135,61.80477640647539,False,True,1.8424118407841377,0.061088814680922775,-0.5304100414924404,-0.03344158087473226,2.0,0.0,0.0,
2025-09-08,413.25640827184543,2.2311017477884665,5.455367096792788,no change,no change,45.81056466302369,True,False,-0.2409500807415057,0.06005511130322026,1.1457378639382052,0.03120124804992197,51.501553331032106,False,False,1.5028778058655234,0.06167969326058102,0.940587950195765,-0.030523983129601695,2.0,0.0,0.0,
2025-09-09,80.54405656470772,0.4253537218735781,5.053217981907287,no change,no change,48.0349344978166,True,True,-0.1532709933175454,0.0596073671433849,-0.5661840110254315,0.023827534039334353,50.0,False,False,1.0631043152957775,0.06386162059760613,-0.7319303157532931,-0.021383276802831475,2.0,0.0,0.0,
2025-09-10,1022.598771962199,5.37747791140899,0.0,no change,no change,54.58089668615985,True,True,-0.08615822744322146,0.05686418844313583,-1.2090867879721487,0.003694126339120807,43.88342305550402,False,False,0.74131563535565,0.0615398732605715,-1.0317540081048802,-0.002938517179023381,2.0,0.0,0.0,
2025-09-11,350.22540513241256,1.7477254670525744,0.0,no change,no change,62.455516014234874,True,True,0.048981492701607954,0.05171638435017241,0.21997694155322878,0.05226352594773642,35.79565067311012,False,False,0.08873640709964814,0.06142879934360469,0.37086494425022265,-0.052671351923222365,2.0,0.0,0.0,
2025-09-12,168.9070659262543,0.8284163784530341,0.0,no change,15:55 | SOXS,66.81338028169013,True,True,0.16531828946947158,0.050754458161865586,-0.5274683119430331,0.019937040923399874,31.77424922333448,False,False,-0.44105493498900383,0.06180838587568653,-0.10798475051752457,-0.018586470963624757,4.0,0.0,1.0,15.0
2025-09-15,-375.5648348221657,-1.8268497660012264,1.82684976600123,no change,no change,59.85090521831734,True,True,0.23531464511187322,0.045115348973320986,-1.2200258247179039,0.004458161865569243,39.59139784946237,False,False,-0.7655518622650037,0.05415858474912948,-1.2224231765002929,-0.006258636105014981,2.0,0.0,0.0,
2025-09-16,-422.7677109877186,-2.094724904009171,3.883307193003143,no change,no change,63.581488933601605,True,True,0.30843612409469695,0.04487210022388416,-0.7476271634947501,0.02389894161829975,36.003303055326164,False,False,-1.079188515437071,0.0560596085941708,-0.6373073524685445,-0.02380173400948804,2.0,0.0,0.0,
2025-09-17,-18.17593901098735,-0.0919847749669466,3.971719916587335,no change,no change,62.985685071574636,True,True,0.36494034673089526,0.04402456749027146,-1.0880791548280888,0.01600533511170399,36.58485420599957,False,False,-1.3301028736416836,0.05658983812290939,-0.5302771659363015,-0.01952241307080016,2.0,0.0,0.0,
2025-09-18,-2001.1869723703785,-10.136929570108569,13.706039036029471,no change,no change,61.98952879581151,True,True,0.37596472215869436,0.04671231591783135,0.09827708896163023,-0.0003281916639317206,37.86366532172434,False,False,-1.3519351481348663,0.058646744618978675,1.260336830024584,0.003332763630148783,2.0,0.0,0.0,
2025-09-19,369.0794069235344,2.0804501916401152,11.910736159780694,no change,no change,70.65481002425223,True,True,0.5599885657590071,0.047661526698101184,1.2829175285618866,0.10407091267235735,30.981754995655947,False,False,-2.0172964243781806,0.07117104906478719,2.2792070716446395,-0.10229111659994883,2.0,0.0,0.0,
2025-09-22,-863.7707515937036,-4.769725942218816,16.11235262947721,no change,no change,83.2380952380952,True,True,0.5996530174023411,0.0456571601679145,-0.5469848365785838,-0.01843592030924779,17.661691542288537,False,False,-2.1690391700307883,0.0647150590682418,-0.5389212412348005,0.016508538899430603,2.0,0.0,0.0,
2025-09-23,101.57825083128046,0.5890072328867069,15.618248318966332,no change,no change,91.27697841726618,True,True,0.6749396498015345,0.04272848011953185,-0.6273569759566348,0.042714328991214856,9.098327213382262,False,False,-2.405877714583677,0.0629032258064516,0.5640474558182651,-0.045174537987679675,2.0,0.0,0.0,
2025-09-24,147.80157023476568,0.8520173212709814,14.899301178652063,no change,no change,93.11926605504581,True,True,0.6694275756773669,0.04359620991253647,-0.625071681948686,-0.0034863451481698116,5.971723992403454,False,False,-2.324603849924684,0.06095700416088764,0.3852572086880242,0.006842619745845546,2.0,0.0,0.0,
2025-09-25,158.5030985587946,0.9059882032288024,14.128298886465377,no change,no change,91.71539961013644,True,True,0.6133119820893986,0.043368629908103605,-0.9134725695821713,-0.002915451895043608,7.498835584536565,False,False,-2.06268903370776,0.056878946568471644,0.7787031465803779,0.0037864077669902407,2.0,0.0,0.0,
2025-09-26,-124.76324341513464,-0.7067315875637137,14.73518132301303,no change,no change,87.7675840978593,True,True,0.5110684769752445,0.04691897024688755,0.20198344475630142,-0.01023391812865504,11.041405269761597,False,False,-1.646164736148049,0.057104605254170125,1.832969722670366,0.011413096044104787,2.0,0.0,0.0,
2025-09-29,-32.97985116419659,-0.18814675446851,14.895604312057245,no change,no change,87.1657754010695,True,True,0.4172930207977297,0.047566347526665,-0.7866623022847264,0.005022156573116776,11.720831113478951,False,False,-1.2637744254566172,0.05719506498502458,0.3079928061825123,-0.00564215358133302,1.0,0.0,0.0,
2025-09-30,-346.0396051946409,-1.9778426067360024,16.57883531017858,no change,no change,87.027027027027,True,True,0.3219409399566535,0.049036071218610915,-0.9441211815055187,0.0,11.843876177658117,False,False,-0.8822913492021591,0.05762784051878107,0.3269790833231417,0.0,2.0,0.0,0.0,
2025-10-01,-1022.8616138589769,-5.964287148619296,21.554313115002135,no change,no change,86.12716763005778,True,True,0.2821958907666464,0.04733167951451535,-0.6334762795667265,0.0241034685479129,13.365735115431335,False,False,-0.6942243615512851,0.05662640401873905,0.3133198813695017,-0.026351221388728696,2.0,0.0,0.0,
2025-10-02,-955.6454341081208,-5.925781470623647,26.20283309293679,no change,no change,88.1188118811881,True,True,0.35532576794621074,0.04859410123246261,-0.20104048524713242,0.0579793340987369,12.26309921962094,False,False,-0.7983983783913509,0.06312811732301048,1.081102992450951,-0.052252074278941074,2.0,0.0,0.0,
2025-10-03,329.3991552438438,2.1712043689191773,24.60054578091206,no change,no change,90.15586546349465,True,True,0.5073235466837291,0.04894081737096069,-0.05367528205644575,0.06022788931090606,10.736944851146887,False,False,-1.1154769547056027,0.06991404465871605,1.6323978928511849,-0.06117769671704021,2.0,0.0,0.0,
2025-10-06,-1466.8645466495673,-9.463237121564738,31.73577492203,no change,no change,83.38735818476496,True,True,0.5037097025626567,0.05251391950973435,0.13047965934683187,-0.02175025588536339,15.465729349736378,False,False,-1.059907028787304,0.06922753857640615,1.0269523981102682,0.019538188277087087,2.0,0.0,0.0,
2025-10-07,983.9571322937336,7.011338358426067,26.94953912405598,no change,no change,86.63624511082136,True,True,0.6779333796406979,0.0554620337705929,2.133199660874955,0.09102798849071414,13.473315835520552,False,False,-1.4081658507969426,0.08308846140704546,2.190980836451858,-0.08950348432055744,2.0,0.0,0.0,
2025-10-08,-1496.0266915245193,-9.96171917123574,34.22662088981096,no change,no change,72.98187808896208,True,True,0.5470635874932488,0.06366929104889449,1.6515509845298693,-0.06904818988252226,22.141310765597296,False,False,-1.1137689165060873,0.07836299502966168,1.9544138145118992,0.06553456110978217,2.0,0.0,0.0,
2025-10-09,214.5221616957297,1.586499439044231,33.18312659918737,no change,no change,74.09162717219587,True,True,0.6664553055335887,0.05877562946637283,0.441397499242084,0.10172546999742482,23.530642125078415,False,False,-1.3541800223053873,0.0835577832081765,1.4861911913416432,-0.10112233445566765,2.0,0.0,0.0,
2025-10-10,2469.37265589814,17.977048817364615,21.17142464968657,no change,15:55 | SOXL,74.40507667900582,True,True,0.6483870816506903,0.060051237824675356,-0.47079617648825584,-0.012622720897615736,22.2954303931987,False,False,-1.2765707875214396,0.08139350473136091,-0.05870282967378756,0.0122362342364839,4.0,0.0,1.0,15.0
2025-10-13,1536.616358965015,9.4819942425743,13.696903673466512,04:00 | SOXL,15:55 | SOXS,49.588719153936545,True,False,0.06563668805557121,0.08864763853509837,3.823238833886979,-0.19010416666666663,45.196959225984784,False,False,-0.06330992413831105,0.0766413656634868,3.4624498526886693,0.19328974959911194,3.0,1.0,1.0,4.0
2025-10-14,1159.3304906583508,6.534295841159965,8.05760403940956,no change,no change,57.976268951878716,True,True,-0.013569487434078376,0.08409737937075702,0.3040997491433893,0.1441099093832212,35.61835478455511,False,False,-0.11431684894643013,0.09842656130865736,1.0536478323135434,-0.14781889600992348,2.0,0.0,0.0,
2025-10-15,-1642.5086587932492,-8.689799644590824,16.04721403682124,no change,no change,53.70992366412214,True,True,-0.2477842748833856,0.09299949299949302,0.573257414884193,-0.06412876852324978,39.74862529457973,False,False,0.29538012223847687,0.09425021575939162,0.8755392255554296,0.0641678796700631,2.0,0.0,0.0,
2025-10-16,-315.5203907524483,-1.8281432825054569,17.581991253883277,no change,no change,58.57342657342657,True,True,-0.19234127065791373,0.0864575144715215,0.4167216196395064,0.09145509145509134,35.05947374744683,False,False,0.12163586479341149,0.10321742247714642,1.2819846777713821,-0.09153083323834488,2.0,0.0,0.0,
2025-10-17,167.04696213918942,0.9859034290609304,16.76942927949157,no change,no change,59.05446502626486,True,True,-0.13395115558563564,0.08739216169583437,0.2404553954438472,0.01475737868934468,34.89595790480746,False,False,0.040947206626281485,0.10521922183507547,1.5529356545702877,-0.012296110414052763,2.0,0.0,0.0,
2025-10-20,-975.7158589851988,-5.702409530867836,21.51557727685353,no change,no change,58.60082304526748,True,True,-0.13199082058903366,0.08974488529589052,0.2840822803430018,-0.006901651466600933,35.497630331753555,False,False,0.1350395894452472,0.10435759209344111,1.0227989088252263,0.009908536585365946,2.0,0.0,0.0,
2025-10-21,303.3425637667842,1.880043064272341,20.04003633091283,no change,no change,59.84566258648216,True,True,-0.022888118424670534,0.08791582115800867,-0.6267975007256344,0.04839910647803425,35.0122706556036,False,False,0.03413623865031212,0.11105021450305216,-0.49947236387161187,-0.049182389937106885,2.0,0.0,0.0,
2025-10-22,1366.1846735881263,8.311027769537805,13.39454154586265,no change,no change,56.40672361532102,True,True,-0.023329172522923436,0.08725918023195789,-0.8505154699229404,-0.017282196969697017,38.21976672805402,False,False,0.14041878890563453,0.1038859525050249,-0.7091840036530572,0.01547823786215119,2.0,0.0,0.0,
2025-10-23,-1407.4562586709544,-7.905103386178713,20.240792574736258,no change,no change,49.072331271847276,True,True,-0.2448780546677507,0.1000907974546943,0.7790710673469602,-0.0751626114189351,45.16407599309153,False,False,0.6457240294038016,0.10019455252918287,0.5906215186382339,0.07139134966128169,2.0,0.0,0.0,
2025-10-24,-840.2709244901562,-5.124558072541586,24.3280994774428,no change,no change,53.75766871165644,True,True,-0.21631673822297426,0.09589992713140635,-0.36678345599512546,0.07241469132586609,40.91816367265469,False,False,0.6488378060977933,0.11027142295965128,-0.19793854497240712,-0.07137645914396873,2.0,0.0,0.0,
2025-10-27,-1282.7032388000116,-8.245356967838745,30.56751779987547,no change,no change,51.90109013560223,True,True,-0.08368770423487248,0.08795499701967018,-0.4630103237615631,0.047850376487733826,43.308065117435056,False,False,0.4855171503901978,0.1092656142759094,-0.7177062534710881,-0.046091397145476054,2.0,0.0,0.0,
2025-10-28,-22.339166504196328,-0.156502826776872,30.676181597220012,no change,no change,60.42154566744731,True,True,0.21781162547272004,0.0805567585702086,-0.40841784252791724,0.08576726935558643,36.14324390844203,False,False,0.04983498817648879,0.11745268849504353,-0.2639353042559073,-0.08606726149622512,2.0,0.0,0.0,
2025-10-29,-734.6682357024565,-5.154976616874041,34.24980822580755,no change,no change,56.04046242774566,True,True,0.3803868186882595,0.0764037782915551,-0.9680799330438347,0.002561912894961438,40.5383022774327,False,False,-0.14645927556758487,0.1098007145009254,-1.1936011118826404,-0.0030039050765996445,2.0,0.0,0.0,
2025-10-30,504.5542406684053,3.732748670052799,31.795518816799216,no change,no change,59.786184210526315,True,True,0.5932782425637195,0.07550902621072728,0.05274024862805704,0.05153321976149927,38.05630026809652,False,False,-0.3690717172698701,0.11699604743083003,0.03983468355601131,-0.047152756854474176,2.0,0.0,0.0,
2025-10-31,-124.15038277611713,-0.8854276211879064,32.399420132083186,no change,no change,71.64914586070958,True,True,0.5437586862449333,0.06967383112772432,-0.31244366272322444,-0.04029971648440667,24.592036553524792,False,False,-0.24594818418487918,0.09831228222996516,-0.028389807684532316,0.037154150197628466,2.0,0.0,0.0,
2025-11-03,-125.48565784765196,-0.902945593852611,33.00981658941935,no change,no change,66.67953667953668,True,True,0.48300761210432297,0.066145129462417,-0.36494328814659416,0.00822958430048537,31.679630018919482,False,False,-0.09964174514041879,0.08778869184960554,-0.49000843870992145,-0.008993902439024204,2.0,0.0,0.0,
2025-11-04,1631.4532274220471,11.846263080034692,25.07398322480421,no change,15:55 | SOXL,74.7002893757751,True,True,0.44346588199134596,0.06390901605599009,-0.9887287937450269,0.016743407283382084,22.60748959778084,False,False,0.028863879741049203,0.08475937618527028,-0.9354096320345108,-0.015074603907091255,4.0,0.0,1.0,15.0
2025-11-05,1648.8117677025075,10.70425251878595,17.05371318691933,15:50 | SOXL,15:55 | SOXS,55.29676934635612,True,False,-0.0016403757154574983,0.07672847129506005,0.09936955530033964,-0.11897900370522851,40.35622217014295,False,False,0.6767547646866987,0.07573607307761498,0.7779186353321531,0.116195533343745,3.0,1.0,1.0,15.0
2025-11-06,1580.482794290372,9.268527350132503,9.365813907729605,no change,15:55 | SOXL,60.41250831669993,True,True,-0.0515583958959529,0.07467847228577529,-0.24467346964129194,0.09415887850467297,35.62267273479519,False,False,0.7154894135051855,0.08802397848988408,0.693722080460997,-0.09304603330068573,4.0,0.0,1.0,15.0
2025-11-07,-801.8476210861809,-4.303459484560013,13.266219385371189,no change,no change,54.047619047619044,True,False,-0.35201444871511933,0.08521622878400371,0.608234816185835,-0.08157164210975876,40.89268755935423,False,False,1.1179748286569104,0.08341336820810431,1.1515034432043432,0.07852514655970388,1.0,0.0,0.0,
2025-11-10,1678.5237418678516,9.413629988522976,5.1014222032527545,08:01 | SOXL,15:55 | SOXL,49.24058323207776,True,False,-0.6302151290261993,0.09331935793004312,2.714099514489513,-0.029528016740292817,46.53173511495382,False,False,1.5371812041835362,0.08519685975972403,2.1109818628187442,0.030753826348161928,3.0,1.0,1.0,8.0
2025-11-11,-1417.1669698795522,-7.264056781634687,11.994908779372244,no change,no change,54.87150522451286,True,True,-0.5919051353409217,0.08990880782918147,-0.38978139474825996,0.07714422616195482,40.77898550724637,False,False,1.4544601409906228,0.09578165901386089,-0.4175096585445725,-0.07604773799611442,1.0,0.0,0.0,
2025-11-12,787.5986570619134,4.353264769193954,8.16381414816765,no change,no change,54.825056433408584,True,False,-0.7623901031836673,0.09286431817405268,-0.0439116374766829,-0.07006227758007111,39.70859461453339,False,False,1.6950623340132474,0.0844018811801592,-0.49652677665932754,0.06758786422349061,1.0,0.0,0.0,
2025-11-13,-1945.1319836047587,-10.302749707197568,17.625466517118717,no change,no change,53.67476851851851,True,True,-0.7307897606141962,0.08703010099029317,-0.14831607888874881,0.045443673762257886,41.98517940717629,False,False,1.6476758835845917,0.0841316423854942,-0.2182507250875463,-0.041221159257174955,1.0,0.0,0.0,
2025-11-14,-146.8228253069101,-0.8669988501341486,18.339652775218667,no change,no change,44.71413160733549,True,False,-0.9803120568028385,0.10195363152910324,1.8419453500009475,-0.10272248913292159,51.96850393700788,False,True,2.04264917224918,0.0799809523809524,1.07451279699234,0.1005135730007336,1.0,0.0,0.0,
2025-11-17,-846.2758604560095,-5.041022587554789,22.45616932389557,no change,no change,38.174273858921154,True,False,-1.1271549245911283,0.10552624806999485,1.616609038943691,-0.009178990311065727,59.20703045166565,False,True,2.2900256368433896,0.08306087350934555,1.5234249396180135,0.007866666666666688,1.0,0.0,0.0,
2025-11-18,-930.35388862322,-5.836047774158537,26.981664328065623,no change,no change,35.80246913580247,True,False,-1.3053108779775389,0.11690224135256709,0.6201443771712507,-0.05198147195059177,62.604087812263444,False,True,2.6513421334789156,0.08456712672521957,0.5375134113888883,0.05437227146447943,1.0,0.0,0.0,
2025-11-19,817.1210246068513,5.443426559312936,23.00696485093127,10:48 | SOXL,15:55 | SOXL,28.955474656958827,True,False,-1.520773271782456,0.125147639841963,2.2159810643864506,-0.0675895765472313,69.86772966117051,False,True,3.146520481408489,0.08159192298661658,1.4603348250311083,0.06875784190715195,3.0,1.0,1.0,10.0
2025-11-20,912.6845773611112,5.7661665727408495,18.56741819482705,04:48 | SOXL,15:55 | SOXL,33.8239456552505,True,False,-1.4832051534182453,0.1203392658509455,1.00488251004899,0.04687045123726352,63.35958005249344,False,True,3.067696291724567,0.08973838082283736,0.6764852579146927,-0.050598732096736376,3.0,1.0,1.0,4.0
2025-11-21,445.26711254166,2.659746999675616,16.40151754350557,no change,no change,28.835120977799946,True,False,-1.7170386777262752,0.15321695182454675,3.1190707062899716,-0.1432146829810902,70.12624779800352,False,True,3.639024950421942,0.09032317893077386,2.759078454766588,0.1429454680351181,1.0,0.0,0.0,
2025-11-24,1313.960096884206,7.645426107626196,10.010057340197434,09:50 | SOXL,15:55 | SOXL,29.047500621735892,True,False,-1.7174368561609323,0.15442483454144346,2.1073330545705846,0.029860434923726142,68.54641985937722,False,True,3.6791455161378632,0.10222359972026193,2.784445761433061,-0.027588445309964404,3.0,1.0,1.0,9.0
2025-11-25,46.0904253599474,0.2491349480969074,9.785860943259507,no change,no change,41.00103734439834,True,False,-1.3627323221731749,0.13371185562903357,0.01297012271724597,0.13016073116924054,54.360425933414206,False,False,2.776578573939274,0.12236518933978517,0.08539220102352581,-0.13284379172229632,1.0,0.0,0.0,
2025-11-26,1576.400128530222,8.499820715291406,2.117820863592877,15:55 | SOXL,15:55 | SOXL,34.70149253731344,True,False,-1.0447280184837169,0.13013685374619852,-0.05224626859842112,0.008644729503625381,59.19565536474387,False,False,2.0484695153193333,0.12384338350724908,-0.37499931457153474,-0.007569925583782444,3.0,1.0,1.0,15.0
2025-11-28,898.4937014775169,4.46508077852692,0.0,no change,no change,44.388954171562865,True,True,-0.5910700037934703,0.11853935041738055,-0.17063099662109799,0.08349460879181625,50.84403404992065,False,False,1.1007227514391564,0.1361544336361444,-0.7432937174528738,-0.08106011635423394,1.0,0.0,0.0,
2025-12-01,181.74658918775825,0.8645884072089549,0.0,no change,no change,49.31113662456946,True,True,-0.13544798638839206,0.10596184474759367,-1.182578299045473,0.05281959683592752,46.55972984381596,False,False,0.21309469723699337,0.13761458133945847,-1.7339610397622907,-0.05500844119302195,1.0,0.0,0.0,
