Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %,Window Index,Window Period
2025-06-02,4399.553703407297,SOXL,09:53,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4440.079950560963,40.52624715366619,0.9211445043227906,3.7205470782104046,14,2025-05-10 to 2025-06-10
2025-06-03,4440.079950560963,SOXL,14:03,SOXL -> SOXL,15:55,SOXL,SOXL,4610.241793466315,170.1618429053524,3.832404929642186,0.03072857820321868,14,2025-05-10 to 2025-06-10
2025-06-04,4610.241793466315,SOXL,10:08,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4658.681616802474,48.43982333615895,1.0507002779075236,0.0,14,2025-05-10 to 2025-06-10
2025-06-05,4658.681616802474,SOXL,08:49,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4625.740017906272,-32.94159889620187,-0.707101313328462,0.7071013133284608,14,2025-05-10 to 2025-06-10
2025-06-06,4625.740017906272,SOXL,no change,no change,no change,no change,SOXL,4741.270253553976,115.5302356477032,2.4975514231341256,0.0,14,2025-05-10 to 2025-06-10
2025-06-09,4741.270253553976,SOXL,10:55,SOXL -> SOXL,15:55,SOXL,SOXL,4869.869403743561,128.5991501895851,2.7123353724287202,0.0,14,2025-05-10 to 2025-06-10
2025-06-10,4869.869403743561,SOXL,08:00,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4979.6417445793295,109.77234083576877,2.2541126205845474,0.0,14,2025-05-10 to 2025-06-10
2025-06-10,4979.6417445793295,CASH,no change,no change,"15:55, 15:55, 15:55","SOXL, SPXL, TQQQ",SOXL,4979.14383019631,-0.49791438301963353,-0.009999000099991662,0.009999000099990052,15,2025-06-10 to 2025-07-10
2025-06-11,4979.14383019631,SOXL,09:46,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4943.890844305553,-35.25298589075646,-0.7080130057091849,0.7179412115880289,15,2025-06-10 to 2025-07-10
2025-06-12,4943.890844305553,SOXL,19:59,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4955.585152423523,11.69430811796974,0.23654058081479246,0.48309885308503475,15,2025-06-10 to 2025-07-10
2025-06-13,4955.585152423523,SOXL,08:03,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4685.400188746127,-270.1849636773959,-5.452130381520382,5.908890055263588,15,2025-06-10 to 2025-07-10
2025-06-16,4685.400188746127,SOXL,"14:50, 18:51","SOXL, TQQQ -> SOXL, TQQQ","15:55, 15:55","SOXL, TQQQ",SOXL,4922.58498668694,237.18479794081304,5.062210022326541,1.1458004575228586,15,2025-06-10 to 2025-07-10
2025-06-17,4922.58498668694,SOXL,13:46,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4808.829714275191,-113.7552724117495,-2.3108848850634134,3.4302072130003918,15,2025-06-10 to 2025-07-10
2025-06-18,4808.829714275191,SOXL,13:33,"TQQQ -> TMF, TQQQ","15:55, 15:55","TMF, TQQQ",SOXL,4805.674476677604,-3.1552375975870746,-0.06561341916975216,3.493569955933089,15,2025-06-10 to 2025-07-10
2025-06-20,4805.674476677604,SOXL,10:08,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4779.330230674057,-26.344246003546687,-0.5481903972355595,4.022608938149514,15,2025-06-10 to 2025-07-10
2025-06-23,4779.330230674057,SOXL,07:26,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4811.431602640674,32.10137196661708,0.6716709333159043,3.3779566998321373,15,2025-06-10 to 2025-07-10
2025-06-24,4811.431602640674,SOXL,no change,no change,15:55,SOXL,SOXL,5111.547717002291,300.1161143616173,6.237563767858689,0.0,15,2025-06-10 to 2025-07-10
2025-06-25,5111.547717002291,SOXL,no change,no change,no change,no change,SOXL,5227.678414274047,116.13069727175571,2.271928263243561,0.0,15,2025-06-10 to 2025-07-10
2025-06-26,5227.678414274047,SOXL,no change,no change,no change,no change,SOXL,5352.34861736229,124.67020308824249,2.384810105147883,0.0,15,2025-06-10 to 2025-07-10
2025-06-27,5352.34861736229,SOXL,no change,no change,no change,no change,SOXL,5327.826397651408,-24.522219710881473,-0.4581581183134231,0.458158118313421,15,2025-06-10 to 2025-07-10
2025-06-30,5327.826397651408,SOXL,no change,no change,no change,no change,SOXL,5347.186758216929,19.36036056552075,0.3633819708175112,0.09644101149570779,15,2025-06-10 to 2025-07-10
2025-07-01,5347.186758216929,SOXL,no change,no change,no change,no change,SOXL,5284.130339142483,-63.05641907444624,-1.179244749167374,1.2745484850989743,15,2025-06-10 to 2025-07-10
2025-07-02,5284.130339142483,SOXL,no change,no change,no change,no change,SOXL,5553.670618237742,269.5402790952594,5.100939261445259,0.0,15,2025-06-10 to 2025-07-10
2025-07-03,5553.670618237742,SOXL,no change,no change,no change,no change,SOXL,5612.252096292219,58.581478054476975,1.054824495030382,0.0,15,2025-06-10 to 2025-07-10
2025-07-07,5612.252096292219,SOXL,no change,no change,no change,no change,SOXL,5324.598426272385,-287.65367001983395,-5.125458819105344,5.125458819105342,15,2025-06-10 to 2025-07-10
2025-07-08,5324.598426272385,SOXL,11:23,SOXL -> SOXL,15:55,SOXL,SOXL,5640.830993979927,316.23256770754233,5.93908765301816,0.0,15,2025-06-10 to 2025-07-10
2025-07-09,5640.830993979927,SOXL,no change,no change,no change,no change,SOXL,5673.94961392396,33.118619944032616,0.587123067139883,0.0,15,2025-06-10 to 2025-07-10
2025-07-10,5673.94961392396,SOXL,no change,no change,no change,no change,SOXL,5844.6946249108805,170.74501098692053,3.009279648305463,0.0,15,2025-06-10 to 2025-07-10
2025-07-10,5844.6946249108805,CASH,no change,no change,15:55,SOXL,SOXL,5844.110213889492,-0.5844110213884051,-0.00999900009998056,0.009999000099980691,16,2025-07-10 to 2025-08-10
2025-07-11,5844.110213889492,SOXL,no change,no change,no change,no change,SOXL,5835.5692987865295,-8.540915102962572,-0.14614568840032316,0.1561300753927776,16,2025-07-10 to 2025-08-10
2025-07-14,5835.5692987865295,SOXL,no change,no change,no change,no change,SOXL,5647.745204121894,-187.8240946646356,-3.218607903494397,3.3697127639408473,16,2025-07-10 to 2025-08-10
2025-07-15,5647.745204121894,SOXL,no change,no change,no change,no change,SOXL,5854.77226905676,207.02706493486585,3.665658726667975,0.0,16,2025-07-10 to 2025-08-10
2025-07-16,5854.77226905676,SOXL,no change,no change,no change,no change,SOXL,5748.068833097323,-106.70343595943723,-1.8225036099760672,1.8225036099760685,16,2025-07-10 to 2025-08-10
2025-07-17,5748.068833097323,SOXL,no change,no change,no change,no change,SOXL,5833.459320187103,85.39048708978044,1.4855508792466665,0.36402694913171135,16,2025-07-10 to 2025-08-10
2025-07-18,5833.459320187103,SOXL,no change,no change,no change,no change,SOXL,5843.04025539294,9.580935205836795,0.1642410562919583,0.20038377454619766,16,2025-07-10 to 2025-08-10
2025-07-21,5843.04025539294,SOXL,no change,no change,no change,no change,SOXL,5871.879349430263,28.839094037322866,0.4935631585064826,0.0,16,2025-07-10 to 2025-08-10
2025-07-22,5871.879349430263,SOXL,no change,no change,no change,no change,SOXL,5622.08433622285,-249.79501320741292,-4.254089676274598,4.254089676274599,16,2025-07-10 to 2025-08-10
2025-07-23,5622.08433622285,SOXL,no change,no change,15:55,SOXS,SOXS,5466.301606694533,-155.78272952831685,-2.770907019743818,6.907119826552332,16,2025-07-10 to 2025-08-10
2025-07-24,5466.301606694533,SOXS,no change,no change,no change,no change,SOXS,5471.391913516764,5.090306822231469,0.0931215872903346,6.8204302588805215,16,2025-07-10 to 2025-08-10
2025-07-25,5471.391913516764,SOXS,no change,no change,no change,no change,SOXS,5491.499584425053,20.107670908289037,0.36750558589331295,6.477990135170553,16,2025-07-10 to 2025-08-10
2025-07-28,5491.499584425053,SOXS,no change,no change,15:55,SOXL,SOXL,5180.890039582433,-310.6095448426204,-5.656188078818558,11.767770908216548,16,2025-07-10 to 2025-08-10
2025-07-29,5180.890039582433,SOXL,no change,no change,no change,no change,SOXL,5204.917523977355,24.027484394921885,0.46377136382649287,11.35857509602308,16,2025-07-10 to 2025-08-10
2025-07-30,5204.917523977355,SOXL,no change,no change,no change,no change,SOXL,5297.625071487007,92.7075475096517,1.78115305540536,9.779735647991044,16,2025-07-10 to 2025-08-10
2025-07-31,5297.625071487007,SOXL,no change,no change,15:55,SOXS,SOXS,4771.5352596242365,-526.0898118627701,-9.930672797029416,18.739214897404022,16,2025-07-10 to 2025-08-10
2025-08-01,4771.5352596242365,SOXS,no change,no change,15:55,SOXL,SOXL,4917.948682081149,146.41342245691249,3.068476171513046,16.24574706974645,16,2025-07-10 to 2025-08-10
2025-08-04,4917.948682081149,SOXL,no change,no change,15:55,SOXS,SOXS,5093.377011487439,175.42832940628978,3.5671037000746697,13.258146014501483,16,2025-07-10 to 2025-08-10
2025-08-05,5093.377011487439,SOXS,no change,no change,15:55,SOXL,SOXL,5168.366439176553,74.98942768911456,1.4722928917295208,11.981051864118596,16,2025-07-10 to 2025-08-10
2025-08-06,5168.366439176553,SOXL,no change,no change,no change,no change,SOXL,5020.383779406103,-147.98265977045048,-2.8632385399133486,14.501244309571497,16,2025-07-10 to 2025-08-10
2025-08-07,5020.383779406103,SOXL,no change,no change,no change,no change,SOXL,5239.753184588992,219.36940518288884,4.369574415461108,10.76531255538493,16,2025-07-10 to 2025-08-10
2025-08-08,5239.753184588992,SOXL,no change,no change,no change,no change,SOXL,5396.145058734455,156.3918741454636,2.9847183376010777,8.101908475724507,16,2025-07-10 to 2025-08-10
2025-08-11,5396.145058734455,CASH,no change,no change,15:55,SOXL,SOXL,5395.605498184637,-0.5395605498179066,-0.00999900009998056,0.009999000099979677,17,2025-08-10 to 2025-09-10
2025-08-12,5395.605498184637,SOXL,no change,no change,no change,no change,SOXL,5944.365743036813,548.7602448521757,10.170503478002747,0.0,17,2025-08-10 to 2025-09-10
2025-08-13,5944.365743036813,SOXL,no change,no change,15:55,SOXS,SOXS,6208.635607483883,264.2698644470702,4.445720130135555,0.0,17,2025-08-10 to 2025-09-10
2025-08-14,6208.635607483883,SOXS,no change,no change,15:55,SOXL,SOXL,6164.097351549852,-44.53825593403144,-0.7173597993147651,0.7173597993147652,17,2025-08-10 to 2025-09-10
2025-08-15,6164.097351549852,SOXL,no change,no change,no change,no change,SOXL,5722.540880199037,-441.5564713508147,-7.163359794111512,7.829332529983046,17,2025-08-10 to 2025-09-10
2025-08-18,5722.540880199037,SOXL,no change,no change,no change,no change,SOXL,5748.640531689797,26.099651490760152,0.45608501602967255,7.408955926477766,17,2025-08-10 to 2025-09-10
2025-08-19,5748.640531689797,SOXL,no change,no change,no change,no change,SOXL,5458.763113697413,-289.8774179923839,-5.042538603595292,12.077895067357058,17,2025-08-10 to 2025-09-10
2025-08-20,5458.763113697413,SOXL,no change,no change,no change,no change,SOXL,5385.371371596323,-73.39174210109013,-1.3444756728302032,13.259986379216686,17,2025-08-10 to 2025-09-10
2025-08-21,5385.371371596323,SOXL,no change,no change,no change,no change,SOXL,5309.161196826898,-76.21017476942507,-1.4151331358757346,14.487473054027516,17,2025-08-10 to 2025-09-10
2025-08-22,5309.161196826898,SOXL,10:21,SOXL -> SOXL,15:55,SOXL,SOXL,5776.696953034222,467.5357562073241,8.80620758862538,6.957062416885968,17,2025-08-10 to 2025-09-10
2025-08-25,5776.696953034222,SOXL,no change,no change,no change,no change,SOXL,5768.26916247237,-8.427790561851907,-0.1458928974528484,7.0928054544012165,17,2025-08-10 to 2025-09-10
2025-08-26,5768.26916247237,SOXL,no change,no change,no change,no change,SOXL,5897.739141970148,129.46997949777779,2.244520424603147,5.007484496899462,17,2025-08-10 to 2025-09-10
2025-08-27,5897.739141970148,SOXL,no change,no change,no change,no change,SOXL,5931.401364227901,33.662222257752546,0.570764854928929,4.46530060359485,17,2025-08-10 to 2025-09-10
2025-08-28,5931.401364227901,SOXL,no change,no change,no change,no change,SOXL,6018.7468929361585,87.34552870825792,1.4725951481725064,3.0584612554621993,17,2025-08-10 to 2025-09-10
2025-08-29,6018.7468929361585,SOXL,no change,no change,no change,no change,SOXL,5440.99200063823,-577.7548922979286,-9.599255502436977,12.364127247544314,17,2025-08-10 to 2025-09-10
2025-09-02,5440.99200063823,SOXL,no change,no change,no change,no change,SOXL,5311.3626961601,-129.6293044781296,-2.3824571780830417,14.452014388510916,17,2025-08-10 to 2025-09-10
2025-09-03,5311.3626961601,SOXL,no change,no change,no change,no change,SOXL,5216.823106995824,-94.53958916427655,-1.7799497901475392,15.974725578878065,17,2025-08-10 to 2025-09-10
2025-09-04,5216.823106995824,SOXL,no change,no change,no change,no change,SOXL,5379.944036763492,163.1209297676678,3.1268250125046526,13.34740228145275,17,2025-08-10 to 2025-09-10
2025-09-05,5379.944036763492,SOXL,no change,no change,no change,no change,SOXL,5566.214251841202,186.27021507771042,3.4623076709505707,10.347222743565544,17,2025-08-10 to 2025-09-10
2025-09-08,5566.214251841202,SOXL,no change,no change,no change,no change,SOXL,5690.402155299681,124.18790345847901,2.2311017477884443,8.346978063256348,17,2025-08-10 to 2025-09-10
2025-09-09,5690.402155299681,SOXL,no change,no change,no change,no change,SOXL,5714.606492656822,24.204337357141412,0.4253537218735781,7.9571285232388025,17,2025-08-10 to 2025-09-10
2025-09-10,5714.606492656822,SOXL,no change,no change,no change,no change,SOXL,6021.908194523387,307.30170186656414,5.37747791140899,3.0075434405494113,17,2025-08-10 to 2025-09-10
2025-09-10,6021.908194523387,CASH,no change,no change,15:55,SOXL,SOXL,6021.306063916994,-0.6021306063921656,-0.009999000100002764,0.009999000099997742,18,2025-09-10 to 2025-10-10
2025-09-11,6021.306063916994,SOXL,no change,no change,no change,no change,SOXL,6126.541963445254,105.23589952825932,1.7477254670525966,0.0,18,2025-09-10 to 2025-10-10
2025-09-12,6126.541963445254,SOXL,no change,no change,no change,no change,SOXL,6179.148737983391,52.60677453813696,0.8586699454932623,0.0,18,2025-09-10 to 2025-10-10
2025-09-15,6179.148737983391,SOXL,no change,no change,no change,no change,SOXL,6297.0171955478245,117.86845756443381,1.9075193455029282,0.0,18,2025-09-10 to 2025-10-10
2025-09-16,6297.0171955478245,SOXL,no change,no change,no change,no change,SOXL,6431.680481040286,134.6632854924619,2.1385249763598013,0.0,18,2025-09-10 to 2025-10-10
2025-09-17,6431.680481040286,SOXL,no change,no change,no change,no change,SOXL,6432.353044505562,0.6725634652757435,0.010457041005973444,0.0,18,2025-09-10 to 2025-10-10
2025-09-18,6432.353044505562,SOXL,08:00,SOXL -> SOXL,15:55,SOXL,SOXL,6805.00694370862,372.65389920305824,5.793430438669334,0.0,18,2025-09-10 to 2025-10-10
2025-09-19,6805.00694370862,SOXL,no change,no change,no change,no change,SOXL,6668.3839349948785,-136.6230087137419,-2.0076836047912217,2.0076836047912177,18,2025-09-10 to 2025-10-10
2025-09-22,6668.3839349948785,SOXL,no change,no change,no change,no change,SOXL,6985.145478290857,316.7615432959783,4.750199544355138,0.0,18,2025-09-10 to 2025-10-10
2025-09-23,6985.145478290857,SOXL,no change,no change,no change,no change,SOXL,6941.632733475057,-43.51274481580003,-0.6229325495228921,0.622932549522889,18,2025-09-10 to 2025-10-10
2025-09-24,6941.632733475057,SOXL,no change,no change,no change,no change,SOXL,6895.07855564449,-46.554177830566914,-0.6706516984983368,1.2894065402973505,18,2025-09-10 to 2025-10-10
2025-09-25,6895.07855564449,SOXL,no change,no change,no change,no change,SOXL,6835.36776234007,-59.710793304419894,-0.8659914868633267,2.14423187629064,18,2025-09-10 to 2025-10-10
2025-09-26,6835.36776234007,SOXL,no change,no change,no change,no change,SOXL,6877.873750794063,42.50598845399327,0.621853716316223,1.5357121455835605,18,2025-09-10 to 2025-10-10
2025-09-29,6877.873750794063,SOXL,no change,no change,no change,no change,SOXL,6892.042413612062,14.168662817998666,0.20600353148911843,1.3328722353478542,18,2025-09-10 to 2025-10-10
2025-09-30,6892.042413612062,SOXL,no change,no change,no change,no change,SOXL,7034.74108913619,142.6986755241278,2.0704845814978112,0.0,18,2025-09-10 to 2025-10-10
2025-10-01,7034.74108913619,SOXL,no change,no change,no change,no change,SOXL,7462.837115708568,428.0960265723779,6.08545533016831,0.0,18,2025-09-10 to 2025-10-10
2025-10-02,7462.837115708568,SOXL,no change,no change,no change,no change,SOXL,7899.029521034089,436.1924053255216,5.84486032004341,0.0,18,2025-09-10 to 2025-10-10
2025-10-03,7899.029521034089,SOXL,no change,no change,no change,no change,SOXL,7746.210372068535,-152.81914896555372,-1.9346572709801446,1.93465727098014,18,2025-09-10 to 2025-10-10
2025-10-06,7746.210372068535,SOXL,08:00,SOXL -> SOXL,15:55,SOXL,SOXL,8252.16224048892,505.9518684203849,6.531605057419543,0.0,18,2025-09-10 to 2025-10-10
2025-10-07,8252.16224048892,SOXL,no change,no change,no change,no change,SOXL,7679.972701856513,-572.1895386324077,-6.9338134898146,6.933813489814602,18,2025-09-10 to 2025-10-10
2025-10-08,7679.972701856513,SOXL,no change,no change,no change,no change,SOXL,8450.535225000132,770.5625231436197,10.033401849948609,0.0,18,2025-09-10 to 2025-10-10
2025-10-09,8450.535225000132,SOXL,no change,no change,no change,no change,SOXL,8310.432948064928,-140.10227693520392,-1.6579100992411,1.6579100992411013,18,2025-09-10 to 2025-10-10
2025-10-10,8310.432948064928,SOXL,no change,no change,no change,no change,SOXL,6812.719874912541,-1497.7130731523876,-18.022082393446514,19.381202568593114,18,2025-09-10 to 2025-10-10
2025-10-10,6812.719874912541,CASH,no change,no change,15:55,SOXL,SOXL,6812.038671045436,-0.6812038671050686,-0.009999000100002764,0.009999000099997707,19,2025-10-10 to 2025-11-10
2025-10-13,6812.038671045436,SOXL,04:00,SOXL -> SOXL,15:55,SOXL,SOXL,7382.990211858167,570.9515408127309,8.381507627658657,0.0,19,2025-10-10 to 2025-11-10
2025-10-14,7382.990211858167,SOXL,no change,no change,no change,no change,SOXL,6909.588616973404,-473.40159488476274,-6.412057734065668,6.412057734065667,19,2025-10-10 to 2025-11-10
2025-10-15,6909.588616973404,SOXL,09:31,SOXL -> SOXL,15:55,SOXL,SOXL,7332.749948490755,423.16133151735085,6.124262311042017,0.6804866581932976,19,2025-10-10 to 2025-11-10
2025-10-16,7332.749948490755,SOXL,no change,no change,no change,no change,SOXL,7459.926210292202,127.17626180144725,1.734359724452661,0.0,19,2025-10-10 to 2025-11-10
2025-10-17,7459.926210292202,SOXL,no change,no change,no change,no change,SOXL,7408.325930181487,-51.600280110715175,-0.6916996047430568,0.691699604743061,19,2025-10-10 to 2025-11-10
2025-10-20,7408.325930181487,SOXL,no change,no change,no change,no change,SOXL,7817.663580831215,409.33765064972795,5.5253731343283485,0.0,19,2025-10-10 to 2025-11-10
2025-10-21,7817.663580831215,SOXL,no change,no change,no change,no change,SOXL,7676.4631000425325,-141.2004807886824,-1.8061723855053557,1.8061723855053535,19,2025-10-10 to 2025-11-10
2025-10-22,7676.4631000425325,SOXL,no change,no change,15:55,SOXS,SOXS,7041.108439015385,-635.3546610271478,-8.276658830335904,9.933340489605243,19,2025-10-10 to 2025-11-10
2025-10-23,7041.108439015385,SOXS,no change,no change,15:55,SOXL,SOXL,6483.204766747852,-557.9036722675328,-7.923520523787719,17.069790741001373,19,2025-10-10 to 2025-11-10
2025-10-24,6483.204766747852,SOXL,no change,no change,no change,no change,SOXL,6831.417631887194,348.2128651393423,5.37099903006788,12.615610006067286,19,2025-10-10 to 2025-11-10
2025-10-27,6831.417631887194,SOXL,13:24,SOXL -> SOXL,15:55,SOXL,SOXL,7264.13815374102,432.72052185382563,6.334271232869804,7.080445728662852,19,2025-10-10 to 2025-11-10
2025-10-28,7264.13815374102,SOXL,no change,no change,no change,no change,SOXL,7283.484425589697,19.346271848677134,0.2663257696814858,6.832977010565108,19,2025-10-10 to 2025-11-10
2025-10-29,7283.484425589697,SOXL,10:17,SOXL -> SOXL,15:55,SOXL,SOXL,7697.471742550966,413.98731696126924,5.683918475980687,1.537439377347436,19,2025-10-10 to 2025-11-10
2025-10-30,7697.471742550966,SOXL,no change,no change,no change,no change,SOXL,7413.564790632497,-283.90695191846953,-3.688314311685692,5.169048092444934,19,2025-10-10 to 2025-11-10
2025-10-31,7413.564790632497,SOXL,no change,no change,no change,no change,SOXL,7479.0100154873535,65.44522485485686,0.8827767302654665,4.33190251591581,19,2025-10-10 to 2025-11-10
2025-11-03,7479.0100154873535,SOXL,no change,no change,no change,no change,SOXL,7553.644626868516,74.63461138116236,0.997920997920998,3.377210482810609,19,2025-10-10 to 2025-11-10
2025-11-04,7553.644626868516,SOXL,no change,no change,no change,no change,SOXL,6654.142070951794,-899.5025559167216,-11.908192671881423,14.88323842346397,19,2025-10-10 to 2025-11-10
2025-11-05,6654.142070951794,SOXL,15:50,SOXL -> SOXL,15:55,SOXL,SOXL,7378.239089198285,724.0970182464907,10.88189898150036,5.620918412380799,19,2025-10-10 to 2025-11-10
2025-11-06,7378.239089198285,SOXL,no change,no change,no change,no change,SOXL,6724.807058973021,-653.4320302252636,-8.856205692519314,13.979324008490977,19,2025-10-10 to 2025-11-10
2025-11-07,6724.807058973021,SOXL,no change,no change,no change,no change,SOXL,6435.407711775286,-289.39934719773555,-4.303459484560013,17.68118894813021,19,2025-10-10 to 2025-11-10
2025-11-10,6435.407711775286,SOXL,08:01,SOXL -> SOXL,15:55,SOXL,SOXL,6920.966862087615,485.5591503123287,7.545118694249453,11.470136946571687,19,2025-10-10 to 2025-11-10
2025-11-10,6920.966862087615,CASH,no change,no change,15:55,SOXL,SOXL,6920.274834604154,-0.6920274834601514,-0.009999000099991662,0.009999000099986187,20,2025-11-10 to 2025-12-10
2025-11-11,6920.274834604154,SOXL,no change,no change,no change,no change,SOXL,6417.582141173332,-502.69269343082215,-7.264056781634698,7.273329448689821,20,2025-11-10 to 2025-12-10
2025-11-12,6417.582141173332,SOXL,no change,no change,no change,no change,SOXL,6696.9564835591145,279.37434238578226,4.353264769193954,3.2366919679330812,20,2025-11-10 to 2025-12-10
2025-11-13,6696.9564835591145,SOXL,no change,no change,no change,no change,SOXL,6006.985819058081,-689.9706645010338,-10.302749707197545,13.205973402881515,20,2025-11-10 to 2025-12-10
2025-11-14,6006.985819058081,SOXL,no change,no change,no change,no change,SOXL,5954.905321079125,-52.080497978955464,-0.8669988501341597,13.958476615463669,20,2025-11-10 to 2025-12-10
2025-11-17,5954.905321079125,SOXL,no change,no change,no change,no change,SOXL,5654.717198776025,-300.1881223031005,-5.041022587554789,18.295849243954375,20,2025-11-10 to 2025-12-10
2025-11-18,5654.717198776025,SOXL,no change,no change,no change,no change,SOXL,5324.7052015618965,-330.0119972141283,-5.836047774158537,23.064142515547715,20,2025-11-10 to 2025-12-10
2025-11-19,5324.7052015618965,SOXL,10:48,SOXL -> SOXL,15:55,SOXL,SOXL,5609.695877068383,284.9906755064867,5.352233874335255,18.94635548975457,20,2025-11-10 to 2025-12-10
2025-11-20,5609.695877068383,SOXL,04:48,SOXL -> SOXL,15:55,SOXL,SOXL,5933.443966062934,323.7480889945509,5.771223540263315,14.268568477537947,20,2025-11-10 to 2025-12-10
2025-11-21,5933.443966062934,SOXL,no change,no change,no change,no change,SOXL,6091.258563927729,157.81459786479445,2.6597469996756384,11.98832929984028,20,2025-11-10 to 2025-12-10
2025-11-24,6091.258563927729,SOXL,09:50,SOXL -> SOXL,15:55,SOXL,SOXL,6522.635344100021,431.37678017229246,7.0818990138900695,5.755431660417491,20,2025-11-10 to 2025-12-10
2025-11-25,6522.635344100021,SOXL,no change,no change,no change,no change,SOXL,6538.885508279094,16.25016417907318,0.2491349480968852,5.5206355040005315,20,2025-11-10 to 2025-12-10
2025-11-26,6538.885508279094,SOXL,15:55,SOXL -> SOXL,15:55,SOXL,SOXL,7102.085931307778,563.2004230286839,8.613095034552876,0.0,20,2025-11-10 to 2025-12-10
2025-11-28,7102.085931307778,SOXL,no change,no change,no change,no change,SOXL,7419.199805101066,317.1138737932879,4.46508077852692,0.0,20,2025-11-10 to 2025-12-10
2025-12-01,7419.199805101066,SOXL,no change,no change,no change,no change,SOXL,7483.345346523639,64.14554142257293,0.8645884072089549,0.0,20,2025-11-10 to 2025-12-10
2025-12-02,7483.345346523639,SOXL,no change,no change,no change,no change,SOXL,7909.77767823427,426.43233171063093,5.698418447422426,0.0,20,2025-11-10 to 2025-12-10
2025-12-03,7909.77767823427,SOXL,no change,no change,no change,no change,SOXL,8413.907426315905,504.1297480816356,6.373500856653336,0.0,20,2025-11-10 to 2025-12-10
2025-12-04,8413.907426315905,SOXL,no change,no change,no change,no change,SOXL,8139.2560940277035,-274.65133228820196,-3.2642542682271958,3.2642542682271958,20,2025-11-10 to 2025-12-10
2025-12-05,8139.2560940277035,SOXL,no change,no change,no change,no change,SOXL,8410.293592996324,271.03749896862064,3.3300033300033283,0.04295071405561759,20,2025-11-10 to 2025-12-10
2025-12-08,8410.293592996324,SOXL,no change,no change,no change,no change,SOXL,8624.413217181536,214.11962418521216,2.545923300032249,0.0,20,2025-11-10 to 2025-12-10
2025-12-09,8624.413217181536,SOXL,no change,no change,no change,no change,SOXL,8646.096217099024,21.682999917487905,0.25141420490255584,0.0,20,2025-11-10 to 2025-12-10
2025-12-10,8646.096217099024,SOXL,no change,no change,no change,no change,SOXL,9010.189924046874,364.09370694784957,4.211076280041803,0.0,20,2025-11-10 to 2025-12-10
2025-12-10,9010.189924046874,CASH,no change,no change,15:55,SOXL,SOXL,9009.288995147359,-0.9009288995148381,-0.009999000099991662,0.009999000099991136,21,2025-12-10 to 2026-01-10
2025-12-11,9009.288995147359,SOXL,no change,no change,no change,no change,SOXL,8772.606580956182,-236.68241419117658,-2.6270931515090745,2.636829468562215,21,2025-12-10 to 2026-01-10
2025-12-12,8772.606580956182,SOXL,no change,no change,no change,no change,SOXL,7529.572222455954,-1243.0343585002283,-14.169498506847923,16.432702463234083,21,2025-12-10 to 2026-01-10
2025-12-15,7529.572222455954,SOXL,no change,no change,no change,no change,SOXL,7413.941119339654,-115.63110311630044,-1.5356928614277177,17.71603948599426,21,2025-12-10 to 2026-01-10
2025-12-16,7413.941119339654,SOXL,no change,no change,no change,no change,SOXL,7358.835671760792,-55.10544757886146,-0.7432679420007249,18.327629785903397,21,2025-12-10 to 2026-01-10
2025-12-17,7358.835671760792,SOXL,no change,no change,no change,no change,SOXL,6479.858614478292,-878.9770572825,-11.944512644242566,28.082996372978766,21,2025-12-10 to 2026-01-10
2025-12-18,6479.858614478292,SOXL,09:39,SOXL -> SOXL,15:55,SOXL,SOXL,7154.666414193322,674.8077997150303,10.413927831809033,20.593611516461284,21,2025-12-10 to 2026-01-10
2025-12-19,7154.666414193322,SOXL,10:21,SOXL -> SOXL,15:55,SOXL,SOXL,7629.872008916371,475.2055947230483,6.641897290701659,15.319520751129087,21,2025-12-10 to 2026-01-10
2025-12-22,7629.872008916371,SOXL,no change,no change,no change,no change,SOXL,7866.0954710175565,236.22346210118576,3.0960344003822415,12.697783983175507,21,2025-12-10 to 2026-01-10
2025-12-23,7866.0954710175565,SOXL,no change,no change,no change,no change,SOXL,7960.694218571966,94.59874755440978,1.2026137732876085,11.647875508971875,21,2025-12-10 to 2026-01-10
2025-12-24,7960.694218571966,SOXL,no change,no change,no change,no change,SOXL,8021.7550671860845,61.060848614118186,0.7670291929021245,10.970188921576467,21,2025-12-10 to 2026-01-10
2025-12-26,8021.7550671860845,SOXL,no change,no change,no change,no change,SOXL,8070.0569325077,48.30186532161588,0.6021358782094977,10.434108486771144,21,2025-12-10 to 2026-01-10
2025-12-29,8070.0569325077,SOXL,no change,no change,no change,no change,SOXL,7983.459890189589,-86.59704231811156,-1.0730660643704093,11.395209673850418,21,2025-12-10 to 2026-01-10
