Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %,Window Index,Window Period
2024-11-22,5763.272714610338,SOXL,no change,no change,no change,no change,SOXL,5783.573076408895,20.300361798556878,0.35223670306445687,12.596122326276758,8,2024-11-10 to 2024-12-10
2024-11-25,5783.573076408895,SOXL,no change,no change,no change,no change,SOXL,5941.378580223211,157.80550381431658,2.72851231806861,10.211296757479598,8,2024-11-10 to 2024-12-10
2024-11-26,5941.378580223211,SOXL,no change,no change,no change,no change,SOXL,5700.122036087434,-241.2565441357774,-4.060615577314608,13.857270828014169,8,2024-11-10 to 2024-12-10
2024-11-27,5700.122036087434,SOXL,no change,no change,no change,no change,SOXL,5478.401746368969,-221.7202897184652,-3.889746365336666,17.208004504983293,8,2024-11-10 to 2024-12-10
2024-11-29,5478.401746368969,SOXL,11:43,SOXL -> SOXL,15:55,SOXL,SOXL,5775.4213894341365,297.01964306516766,5.4216477143544495,12.719314173559278,8,2024-11-10 to 2024-12-10
2024-12-02,5775.4213894341365,SOXL,14:00,SOXL -> SOXL,15:55,SOXL,SOXL,6217.780905005247,442.35951557111093,7.659346145380619,6.03418432805003,8,2024-11-10 to 2024-12-10
2024-12-03,6217.780905005247,SOXL,no change,no change,no change,no change,SOXL,6104.790437075482,-112.99046792976515,-1.8172153322226103,7.741745537488741,8,2024-11-10 to 2024-12-10
2024-12-04,6104.790437075482,SOXL,no change,no change,no change,no change,SOXL,6358.954218551366,254.1637814758833,4.163349816765227,3.9007116693729795,8,2024-11-10 to 2024-12-10
2024-12-05,6358.954218551366,SOXL,no change,no change,no change,no change,SOXL,5971.980286497485,-386.97393205388016,-6.085496431550608,9.748830431478817,8,2024-11-10 to 2024-12-10
2024-12-06,5971.980286497485,SOXL,no change,no change,no change,no change,SOXL,6100.456487537451,128.47620103996542,2.151316562957306,7.807242072288539,8,2024-11-10 to 2024-12-10
2024-12-09,6100.456487537451,SOXL,no change,no change,no change,no change,SOXL,6004.07554918836,-96.38093834909068,-1.5798971527128503,9.263792829795905,8,2024-11-10 to 2024-12-10
2024-12-10,6004.07554918836,SOXL,no change,no change,no change,no change,SOXL,5571.095811111419,-432.97973807694143,-7.211430544631847,15.807171388708431,8,2024-11-10 to 2024-12-10
2024-12-10,5571.095811111419,CASH,no change,no change,15:55,SOXL,SOXL,5570.538757235695,-0.5570538757237955,-0.009999000099991662,0.009999000099994057,9,2024-12-10 to 2025-01-10
2024-12-11,5570.538757235695,SOXL,10:28,SOXL -> SOXL,15:55,SOXL,SOXL,5843.730000731109,273.1912434954138,4.904215829044545,0.0,9,2024-12-10 to 2025-01-10
2024-12-12,5843.730000731109,SOXL,no change,no change,no change,no change,SOXL,5685.9953513862065,-157.7346493449022,-2.6992117932410964,2.699211793241098,9,2024-12-10 to 2025-01-10
2024-12-13,5685.9953513862065,SOXL,10:19,SOXL -> SOXL,15:55,SOXL,SOXL,6158.206568903401,472.2112175171942,8.304811881389806,0.0,9,2024-12-10 to 2025-01-10
2024-12-16,6158.206568903401,SOXL,no change,no change,15:55,SOXS,SOXS,6514.111455863668,355.9048869602675,5.779359347207547,0.0,9,2024-12-10 to 2025-01-10
2024-12-17,6514.111455863668,SOXS,no change,no change,no change,no change,SOXS,6814.761467889166,300.65001202549774,4.615364874588823,0.0,9,2024-12-10 to 2025-01-10
2024-12-18,6814.761467889166,SOXS,no change,no change,no change,no change,SOXS,7490.254795723996,675.4933278348299,9.912207947669515,0.0,9,2024-12-10 to 2025-01-10
2024-12-19,7490.254795723996,SOXS,no change,no change,15:55,SOXL,SOXL,7921.4472956921945,431.1924999681987,5.756713379287914,0.0,9,2024-12-10 to 2025-01-10
2024-12-20,7921.4472956921945,SOXL,13:17,SOXL -> SOXL,15:55,SOXL,SOXL,8352.905080147466,431.4577844552714,5.446703971506639,0.0,9,2024-12-10 to 2025-01-10
2024-12-23,8352.905080147466,SOXL,no change,no change,no change,no change,SOXL,9055.815808569752,702.9107284222864,8.415164804074093,0.0,9,2024-12-10 to 2025-01-10
2024-12-24,9055.815808569752,SOXL,no change,no change,no change,no change,SOXL,9314.823316188324,259.00750761857125,2.860123406810744,0.0,9,2024-12-10 to 2025-01-10
2024-12-26,9314.823316188324,SOXL,no change,no change,no change,no change,SOXL,9406.889402788014,92.0660865996906,0.9883825325992746,0.0,9,2024-12-10 to 2025-01-10
2024-12-27,9406.889402788014,SOXL,no change,no change,15:55,SOXS,SOXS,9072.573635858836,-334.3157669291777,-3.553945971025163,3.5539459710251635,9,2024-12-10 to 2025-01-10
2024-12-30,9072.573635858836,SOXS,no change,no change,no change,no change,SOXS,9508.443932716113,435.8702968572761,4.80426298370864,0.0,9,2024-12-10 to 2025-01-10
2024-12-31,9508.443932716113,SOXS,no change,no change,no change,no change,SOXS,9828.576211238606,320.1322785224929,3.366820909791568,0.0,9,2024-12-10 to 2025-01-10
2025-01-02,9828.576211238606,SOXS,no change,no change,no change,no change,SOXS,9640.691107882943,-187.88510335566207,-1.9116207609075953,1.9116207609075926,9,2024-12-10 to 2025-01-10
2025-01-03,9640.691107882943,SOXS,no change,no change,no change,no change,SOXS,8906.62666948643,-734.0644383965137,-7.614230454871517,9.38029600562044,9,2024-12-10 to 2025-01-10
2025-01-06,8906.62666948643,SOXS,no change,no change,no change,no change,SOXS,8115.5772539801565,-791.0494155062734,-8.881582723303783,17.428759979494277,9,2024-12-10 to 2025-01-10
2025-01-07,8115.5772539801565,SOXS,no change,no change,no change,no change,SOXS,8460.694533854881,345.1172798747248,4.252529044751152,13.917394015011078,9,2024-12-10 to 2025-01-10
2025-01-08,8460.694533854881,SOXS,no change,no change,no change,no change,SOXS,8731.785726696871,271.09119284199005,3.204124575792644,11.15920008116329,9,2024-12-10 to 2025-01-10
2025-01-10,8731.785726696871,SOXS,no change,no change,no change,no change,SOXS,9378.484610469237,646.6988837723657,7.406261491221966,4.579418128280939,9,2024-12-10 to 2025-01-10
2025-01-10,9378.484610469237,CASH,no change,no change,15:55,SOXS,SOXS,9377.54685578366,-0.9377546855776018,-0.00999900009998056,0.009999000099981854,10,2025-01-10 to 2025-02-10
2025-01-13,9377.54685578366,SOXS,no change,no change,no change,no change,SOXS,9464.88281307663,87.33595729297122,0.9313305349053724,0.0,10,2025-01-10 to 2025-02-10
2025-01-14,9464.88281307663,SOXS,no change,no change,no change,no change,SOXS,9338.276152511928,-126.6066605647029,-1.3376463614508172,1.337646361450813,10,2025-01-10 to 2025-02-10
2025-01-15,9338.276152511928,SOXS,no change,no change,no change,no change,SOXS,8709.001762548953,-629.274389962975,-6.738656896473394,7.986163859137872,10,2025-01-10 to 2025-02-10
2025-01-16,8709.001762548953,SOXS,no change,no change,no change,no change,SOXS,8654.27474883274,-54.72701371621224,-0.6283959425930186,8.56437507207124,10,2025-01-10 to 2025-02-10
2025-01-17,8654.27474883274,SOXS,no change,no change,no change,no change,SOXS,7968.309521014193,-685.9652278185476,-7.926316736258787,15.811852313636468,10,2025-01-10 to 2025-02-10
2025-01-21,7968.309521014193,SOXS,no change,no change,no change,no change,SOXS,7677.78987445591,-290.51964655828306,-3.645938273257565,18.881300211680202,10,2025-01-10 to 2025-02-10
2025-01-22,7677.78987445591,SOXS,no change,no change,15:55,SOXL,SOXL,7352.854403274723,-324.9354711811866,-4.232148528344737,22.314364070983956,10,2025-01-10 to 2025-02-10
2025-01-23,7352.854403274723,SOXL,no change,no change,no change,no change,SOXL,7272.1422921428975,-80.71211113182562,-1.097697665492725,23.16711748299994,10,2025-01-10 to 2025-02-10
2025-01-24,7272.1422921428975,SOXL,no change,no change,no change,no change,SOXL,6853.558235807761,-418.58405633513667,-5.755993756989475,27.589613403993525,10,2025-01-10 to 2025-02-10
2025-01-27,6853.558235807761,SOXL,no change,no change,no change,no change,SOXL,5187.319382861629,-1666.2388529461323,-24.312025893944256,45.19404534311977,10,2025-01-10 to 2025-02-10
2025-01-28,5187.319382861629,SOXL,no change,no change,no change,no change,SOXL,5309.965526307226,122.64614344559777,2.364345327392181,43.898243315057144,10,2025-01-10 to 2025-02-10
2025-01-29,5309.965526307226,SOXL,no change,no change,15:55,SOXS,SOXS,5331.257618847476,21.29209254024954,0.4009836303976444,43.67328445438501,10,2025-01-10 to 2025-02-10
2025-01-30,5331.257618847476,SOXS,no change,no change,no change,no change,SOXS,4995.827828609867,-335.42979023760927,-6.291757296660583,47.21722468969549,10,2025-01-10 to 2025-02-10
2025-01-31,4995.827828609867,SOXS,no change,no change,no change,no change,SOXS,5037.380454150499,41.55262554063211,0.8317465486434639,46.7782057777738,10,2025-01-10 to 2025-02-10
2025-02-03,5037.380454150499,SOXS,no change,no change,15:55,SOXL,SOXL,5281.4124083379675,244.03195418746873,4.844421746751348,44.19991760446102,10,2025-01-10 to 2025-02-10
2025-02-04,5281.4124083379675,SOXL,no change,no change,no change,no change,SOXL,5408.949429439725,127.53702110175709,2.414827914222517,42.85244163861438,10,2025-01-10 to 2025-02-10
2025-02-05,5408.949429439725,SOXL,no change,no change,15:55,SOXS,SOXS,5705.373909528392,296.4244800886672,5.480259779751195,39.72060698262552,10,2025-01-10 to 2025-02-10
2025-02-06,5705.373909528392,SOXS,no change,no change,no change,no change,SOXS,5728.2843559738285,22.91044644543672,0.4015590706013983,39.47854961226079,10,2025-01-10 to 2025-02-10
2025-02-07,5728.2843559738285,SOXS,no change,no change,no change,no change,SOXS,5982.754143823036,254.46978784920793,4.4423386137217635,36.789981852101796,10,2025-01-10 to 2025-02-10
2025-02-10,5982.754143823036,SOXS,no change,no change,no change,no change,SOXS,5731.319043501844,-251.4351003211923,-4.202664764033292,39.44648701214256,10,2025-01-10 to 2025-02-10
2025-02-10,5731.319043501844,CASH,no change,no change,15:55,SOXS,SOXS,5730.745968904955,-0.5730745968894553,-0.009999000099969457,0.009999000099971853,11,2025-02-10 to 2025-03-10
2025-02-11,5730.745968904955,SOXS,no change,no change,no change,no change,SOXS,5754.892464047171,24.146495142216736,0.4213499476898086,0.0,11,2025-02-10 to 2025-03-10
2025-02-12,5754.892464047171,SOXS,no change,no change,no change,no change,SOXS,5723.381821073464,-31.510642973707036,-0.5475452959471494,0.5475452959471451,11,2025-02-10 to 2025-03-10
2025-02-13,5723.381821073464,SOXS,no change,no change,no change,no change,SOXS,5530.101876633398,-193.27994444006617,-3.3770234187139203,3.9060779817888647,11,2025-02-10 to 2025-03-10
2025-02-14,5530.101876633398,SOXS,no change,no change,no change,no change,SOXS,5519.021684419222,-11.08019221417635,-0.2003614483305327,4.09861315570216,11,2025-02-10 to 2025-03-10
2025-02-18,5519.021684419222,SOXS,no change,no change,no change,no change,SOXS,5243.519190724945,-275.5024936942773,-4.991871919475321,8.885887555970069,11,2025-02-10 to 2025-03-10
2025-02-19,5243.519190724945,SOXS,no change,no change,no change,no change,SOXS,4981.342132447081,-262.1770582778636,-5.000020954278539,13.441612270476472,11,2025-02-10 to 2025-03-10
2025-02-20,4981.342132447081,SOXS,no change,no change,no change,no change,SOXS,4947.0813845025905,-34.260747944490504,-0.6877814659893677,14.03694481853935,11,2025-02-10 to 2025-03-10
2025-02-21,4947.0813845025905,SOXS,no change,no change,no change,no change,SOXS,5388.851466979178,441.77008247658796,8.92991338004856,6.360518451991576,11,2025-02-10 to 2025-03-10
2025-02-24,5388.851466979178,SOXS,no change,no change,15:55,SOXL,SOXL,5752.3538494294,363.5023824502214,6.745451877410713,0.04411228591378926,11,2025-02-10 to 2025-03-10
2025-02-25,5752.3538494294,SOXL,no change,no change,no change,no change,SOXL,5311.763903888484,-440.58994554091623,-7.659298385905455,7.700031980216262,11,2025-02-10 to 2025-03-10
2025-02-26,5311.763903888484,SOXL,12:52,SOXL -> SOXL,15:55,SOXL,SOXL,5657.599143891092,345.83524000260877,6.510741935450848,1.6906192559444768,11,2025-02-10 to 2025-03-10
2025-02-27,5657.599143891092,SOXL,no change,no change,no change,no change,SOXL,4686.590469180515,-971.008674710577,-17.1629104504345,18.56337023742342,11,2025-02-10 to 2025-03-10
2025-02-28,4686.590469180515,SOXL,no change,no change,no change,no change,SOXL,4839.985820521339,153.39535134082325,3.2730692461730104,15.897892953544744,11,2025-02-10 to 2025-03-10
2025-03-03,4839.985820521339,SOXL,no change,no change,no change,no change,SOXL,4314.403300145853,-525.5825203754857,-10.859174796484684,25.030687765245986,11,2025-02-10 to 2025-03-10
2025-03-04,4314.403300145853,SOXL,15:30,SOXL -> SOXL,15:55,SOXL,SOXL,4671.49765675682,357.0943566109672,8.276795926771507,18.825630783871254,11,2025-02-10 to 2025-03-10
2025-03-05,4671.49765675682,SOXL,no change,no change,no change,no change,SOXL,4998.265886376182,326.7682296193616,6.994935107089839,13.147536333613546,11,2025-02-10 to 2025-03-10
2025-03-06,4998.265886376182,SOXL,no change,no change,no change,no change,SOXL,4379.609350585414,-618.6565357907675,-12.37742348755486,23.897633570976915,11,2025-02-10 to 2025-03-10
2025-03-07,4379.609350585414,SOXL,14:50,SOXL -> SOXL,15:55,SOXL,SOXL,4648.119194486981,268.50984390156646,6.130908544746694,19.231867084825495,11,2025-02-10 to 2025-03-10
2025-03-10,4648.119194486981,SOXL,no change,no change,no change,no change,SOXL,3965.8426892428556,-682.276505244125,-14.67855011234127,31.08745794958179,11,2025-02-10 to 2025-03-10
2025-03-10,3965.8426892428556,CASH,no change,no change,15:55,SOXL,SOXL,3965.4461446283926,-0.3965446144629823,-0.009999000099991662,0.009999000099993606,12,2025-03-10 to 2025-04-10
2025-03-11,3965.4461446283926,SOXL,no change,no change,"15:55, 15:55","SPXS, TMV",TMV,3873.0417438927884,-92.40440073560421,-2.3302397098691086,2.340005709298177,12,2025-03-10 to 2025-04-10
2025-03-12,3873.0417438927884,TMV,no change,no change,15:55,SQQQ,TMV,3883.765683342768,10.723939449979753,0.2768867510113848,2.0695981240687407,12,2025-03-10 to 2025-04-10
2025-03-13,3883.765683342768,TMV,no change,no change,no change,no change,TMV,3952.079448090768,68.31376474799981,1.7589569072355093,0.3470445559885599,12,2025-03-10 to 2025-04-10
2025-03-14,3952.079448090768,TMV,no change,no change,15:55,SPXS,SQQQ,3828.5156648224147,-123.56378326835329,-3.126551095222707,3.4627451258450925,12,2025-03-10 to 2025-04-10
2025-03-17,3828.5156648224147,SQQQ,no change,no change,15:55,SPXS,SPXS,3754.474831617702,-74.04083320471273,-1.9339305278289087,5.329708568584379,12,2025-03-10 to 2025-04-10
2025-03-18,3754.474831617702,SPXS,no change,no change,no change,no change,SPXS,3892.022128486383,137.54729686868086,3.6635562372225428,1.8614092020519941,12,2025-03-10 to 2025-04-10
2025-03-19,3892.022128486383,SPXS,no change,no change,15:55,TMV,TMV,3764.8870636918437,-127.13506479453918,-3.266555548695771,5.067160785174202,12,2025-03-10 to 2025-04-10
2025-03-20,3764.8870636918437,TMV,no change,no change,no change,no change,TMV,3767.5058789502045,2.6188152583608826,0.06955893268663083,5.001126515447258,12,2025-03-10 to 2025-04-10
2025-03-21,3767.5058789502045,TMV,no change,no change,15:55,SQQQ,SQQQ,3810.759750747454,43.2538717972493,1.1480770883177005,3.9104662148111995,12,2025-03-10 to 2025-04-10
2025-03-24,3810.759750747454,SQQQ,no change,no change,no change,no change,SQQQ,3574.405064873791,-236.35468587366267,-6.202298264205797,9.870225700853412,12,2025-03-10 to 2025-04-10
2025-03-25,3574.405064873791,SQQQ,no change,no change,no change,no change,SQQQ,3544.8813220611137,-29.523742812677483,-0.8259764150071236,10.614676379463512,12,2025-03-10 to 2025-04-10
2025-03-26,3544.8813220611137,SQQQ,no change,no change,no change,no change,SQQQ,3695.477408372277,150.59608631116316,4.248268774865549,6.8173475867797455,12,2025-03-10 to 2025-04-10
2025-03-27,3695.477408372277,SQQQ,no change,no change,15:55,TMV,TMV,3738.190248329376,42.71283995709928,1.155813856697696,5.740329578149306,12,2025-03-10 to 2025-04-10
2025-03-28,3738.190248329376,TMV,no change,no change,no change,no change,TMV,3771.4663246813043,33.27607635192817,0.890165404684784,4.901262601484098,12,2025-03-10 to 2025-04-10
2025-03-31,3771.4663246813043,TMV,no change,no change,no change,no change,TMV,3698.4598025370697,-73.00652214423462,-1.9357596186518777,6.742145557892356,12,2025-03-10 to 2025-04-10
2025-04-01,3698.4598025370697,TMV,no change,no change,no change,no change,TMV,3637.737100338116,-60.72270219895381,-1.641837560524495,8.273288040262145,12,2025-03-10 to 2025-04-10
2025-04-02,3637.737100338116,TMV,no change,no change,no change,no change,TMV,3593.1331238491234,-44.60397648899243,-1.2261462348350238,9.397991665294434,12,2025-03-10 to 2025-04-10
2025-04-03,3593.1331238491234,TMV,no change,no change,15:55,SQQQ,TMV,3834.7178904987454,241.584766649622,6.723512831910483,3.3063540089418946,12,2025-03-10 to 2025-04-10
2025-04-04,3834.7178904987454,TMV,no change,no change,"15:55, 15:55","SPXS, TMV",TMV,4127.718887293224,293.0009967944784,7.640744512665321,0.0,12,2025-03-10 to 2025-04-10
2025-04-07,4127.718887293224,TMV,no change,no change,no change,no change,TMV,4351.760989584178,224.04210229095406,5.4277461331159405,0.0,12,2025-03-10 to 2025-04-10
2025-04-08,4351.760989584178,TMV,no change,no change,no change,no change,TMV,4589.874945079003,238.11395549482495,5.471668964925791,0.0,12,2025-03-10 to 2025-04-10
2025-04-09,4589.874945079003,TMV,08:01,"TMV -> SPXS, SQQQ","15:55, 15:55","SPXS, SQQQ",SQQQ,4226.4054424959295,-363.46950258307334,-7.918941298667937,7.918941298667934,12,2025-03-10 to 2025-04-10
2025-04-10,4226.4054424959295,SQQQ,no change,no change,no change,no change,SQQQ,4726.367595485718,499.9621529897886,11.82948867050797,0.0,12,2025-03-10 to 2025-04-10
2025-04-10,4726.367595485718,CASH,no change,no change,"15:55, 15:55","SPXS, SQQQ",SQQQ,4725.8950059851195,-0.4725895005985876,-0.009999000099991662,0.009999000099991601,13,2025-04-10 to 2025-05-10
2025-04-11,4725.8950059851195,SQQQ,no change,no change,no change,no change,SQQQ,4452.085552617007,-273.8094533681124,-5.793811606507249,5.803231283378914,13,2025-04-10 to 2025-05-10
2025-04-14,4452.085552617007,SQQQ,no change,no change,15:55,SPXS,SPXS,4365.2996621111415,-86.78589050586561,-1.949331150091027,7.639438238351209,13,2025-04-10 to 2025-05-10
2025-04-15,4365.2996621111415,SPXS,no change,no change,15:55,SQQQ,SQQQ,4394.754164016066,29.454501904924655,0.6747418089203983,7.016242913191621,13,2025-04-10 to 2025-05-10
2025-04-16,4394.754164016066,SQQQ,no change,no change,15:55,TMV,TMV,4750.844516759432,356.09035274336566,8.102622796492408,0.0,13,2025-04-10 to 2025-05-10
2025-04-17,4750.844516759432,TMV,no change,no change,no change,no change,TMV,4807.290941037757,56.44642427832514,1.1881345322752646,0.0,13,2025-04-10 to 2025-05-10
2025-04-21,4807.290941037757,TMV,no change,no change,no change,no change,TMV,5098.605997811129,291.3150567733719,6.059859083762564,0.0,13,2025-04-10 to 2025-05-10
2025-04-22,5098.605997811129,TMV,no change,no change,15:55,SPXS,SPXS,4873.37311664725,-225.23288116387903,-4.417538465623217,4.417538465623217,13,2025-04-10 to 2025-05-10
2025-04-23,4873.37311664725,SPXS,no change,no change,15:55,SQQQ,SQQQ,4586.495353103008,-286.87776354424204,-5.886636559065817,10.04413059036086,13,2025-04-10 to 2025-05-10
2025-04-24,4586.495353103008,SQQQ,no change,no change,no change,no change,SQQQ,4283.358739807011,-303.13661329599654,-6.6093299994495425,15.989610853517796,13,2025-04-10 to 2025-05-10
2025-04-25,4283.358739807011,SQQQ,no change,no change,"15:55, 15:55, 15:55","SPXL, TMF, TQQQ",TMF,4174.79703622784,-108.56170357917108,-2.53449944713392,18.11885370197044,13,2025-04-10 to 2025-05-10
2025-04-28,4174.79703622784,TMF,08:00,"TQQQ -> SPXS, SQQQ","15:55, 15:55","SPXS, SQQQ",SQQQ,4187.664070387765,12.867034159924515,0.3082074181874672,17.866489934982987,13,2025-04-10 to 2025-05-10
2025-04-29,4187.664070387765,SQQQ,no change,no change,15:55,TMV,TMV,4132.190237466844,-55.47383292092036,-1.3246963459460082,18.954509541611458,13,2025-04-10 to 2025-05-10
2025-04-30,4132.190237466844,TMV,no change,no change,"15:55, 15:55, 15:55","SPXL, TMF, TQQQ",TQQQ,4137.642198021153,5.4519605543082434,0.13193875985850756,18.84757912657941,13,2025-04-10 to 2025-05-10
2025-05-01,4137.642198021153,TQQQ,09:41,TQQQ -> TQQQ,15:55,TQQQ,TQQQ,4161.5089665728965,23.866768551743917,0.5768205033088281,18.379475324050052,13,2025-04-10 to 2025-05-10
2025-05-02,4161.5089665728965,TQQQ,no change,no change,no change,no change,TQQQ,4232.414763090489,70.90579651759253,1.7038482215739448,16.988785465919555,13,2025-04-10 to 2025-05-10
2025-05-05,4232.414763090489,TQQQ,15:54,"TQQQ -> SOXL, TQQQ","15:55, 15:55","SOXL, TQQQ",TQQQ,4156.417758069145,-75.9970050213442,-1.7955944602615403,18.47933023548932,13,2025-04-10 to 2025-05-10
2025-05-06,4156.417758069145,TQQQ,08:00,TQQQ -> SPXS,15:55,SPXS,SPXS,4053.066557604296,-103.35120046484872,-2.4865450606885164,20.50637842295896,13,2025-04-10 to 2025-05-10
2025-05-07,4053.066557604296,SPXS,no change,no change,15:55,TMV,TMV,4023.9384257175316,-29.12813188676455,-0.718668975028669,21.077674418359848,13,2025-04-10 to 2025-05-10
2025-05-08,4023.9384257175316,TMV,no change,no change,"15:55, 15:55, 15:55","SOXL, SPXL, TQQQ",SOXL,4043.823585990859,19.88516027332753,0.49417158439202247,20.687662711594033,13,2025-04-10 to 2025-05-10
2025-05-09,4043.823585990859,SOXL,07:27,TQQQ -> TQQQ,15:55,TQQQ,TQQQ,4069.2601724997917,25.436586508932578,0.6290231501951071,20.188769749089133,13,2025-04-10 to 2025-05-10
2025-05-12,4069.2601724997917,CASH,no change,no change,"15:55, 15:55, 15:55","SOXL, SPXL, TQQQ",SOXL,4068.8532871710745,-0.4068853287171805,-0.009999000099991662,0.009999000099991797,14,2025-05-10 to 2025-06-10
2025-05-13,4068.8532871710745,SOXL,13:56,SOXL -> SOXL,15:55,SOXL,SOXL,4284.286596150437,215.4333089793622,5.29469346212641,0.0,14,2025-05-10 to 2025-06-10
2025-05-14,4284.286596150437,SOXL,no change,no change,no change,no change,SOXL,4327.042029580811,42.75543343037407,0.9979592277694849,0.0,14,2025-05-10 to 2025-06-10
2025-05-15,4327.042029580811,SOXL,08:00,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4274.3319916995815,-52.710037881229255,-1.2181540535286972,1.2181540535287019,14,2025-05-10 to 2025-06-10
2025-05-16,4274.3319916995815,SOXL,10:41,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4301.416364691224,27.08437299164234,0.633651598524354,0.5922213076370197,14,2025-05-10 to 2025-06-10
2025-05-19,4301.416364691224,SOXL,12:10,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4244.630629530211,-56.78573516101278,-1.3201636471918077,1.904566664414476,14,2025-05-10 to 2025-06-10
2025-05-20,4244.630629530211,SOXL,14:28,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4190.886072385743,-53.74455714446776,-1.2661774800983405,3.146628950314536,14,2025-05-10 to 2025-06-10
2025-05-21,4190.886072385743,SOXL,08:00,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4024.0598804934425,-166.8261918923008,-3.9806902170769765,7.002061616598629,14,2025-05-10 to 2025-06-10
2025-05-22,4024.0598804934425,SOXL,07:59,TQQQ -> TQQQ,15:55,TQQQ,SOXL,3972.6669701307687,-51.392910362673774,-1.2771407953395486,8.189776226517788,14,2025-05-10 to 2025-06-10
2025-05-23,3972.6669701307687,SOXL,07:20,TQQQ -> TQQQ,15:55,TQQQ,SOXL,3852.107935729583,-120.55903440118573,-3.034712834164832,10.975952870447108,14,2025-05-10 to 2025-06-10
2025-05-27,3852.107935729583,SOXL,"15:31, 04:00","SOXL, TQQQ -> SOXL, TQQQ","15:55, 15:55","SOXL, TQQQ",SOXL,4087.340465579933,235.23252985035015,6.106592384613374,5.53961718795921,14,2025-05-10 to 2025-06-10
2025-05-28,4087.340465579933,SOXL,14:52,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4041.6126898936745,-45.72777568625861,-1.1187660061925064,6.5964078401796264,14,2025-05-10 to 2025-06-10
2025-05-29,4041.6126898936745,SOXL,"07:24, 07:24","SOXL, TQQQ -> SOXL, TQQQ","15:55, 15:55","SOXL, TQQQ",SOXL,4216.0163424781085,174.40365258443398,4.315199549440796,2.5658564521375364,14,2025-05-10 to 2025-06-10
2025-05-30,4216.0163424781085,SOXL,08:11,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4128.027297191284,-87.98904528682488,-2.087018600955093,4.5993251516627165,14,2025-05-10 to 2025-06-10
2025-06-02,4128.027297191284,SOXL,09:53,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4166.0523937763055,38.025096585021856,0.9211445043227906,3.7205470782104095,14,2025-05-10 to 2025-06-10
2025-06-03,4166.0523937763055,SOXL,14:03,SOXL -> SOXL,15:55,SOXL,SOXL,4325.712391086864,159.65999731055854,3.8324049296421636,0.030728578203238356,14,2025-05-10 to 2025-06-10
2025-06-04,4325.712391086864,SOXL,10:08,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4371.162663201494,45.450272114630025,1.0507002779075236,0.0,14,2025-05-10 to 2025-06-10
2025-06-05,4371.162663201494,SOXL,08:49,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4340.254114602273,-30.90854859922092,-0.707101313328462,0.7071013133284569,14,2025-05-10 to 2025-06-10
2025-06-06,4340.254114602273,SOXL,no change,no change,no change,no change,SOXL,4448.65419300916,108.40007840688668,2.4975514231341256,0.0,14,2025-05-10 to 2025-06-10
2025-06-09,4448.65419300916,SOXL,10:55,SOXL -> SOXL,15:55,SOXL,SOXL,4569.31661428318,120.66242127401983,2.712335372428698,0.0,14,2025-05-10 to 2025-06-10
2025-06-10,4569.31661428318,SOXL,08:00,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4672.314156760204,102.99754247702458,2.2541126205845696,0.0,14,2025-05-10 to 2025-06-10
2025-06-10,4672.314156760204,CASH,no change,no change,"15:55, 15:55, 15:55","SOXL, SPXL, TQQQ",SOXL,4671.846972062997,-0.46718469720690337,-0.009999000100002764,0.009999000100002918,15,2025-06-10 to 2025-07-10
2025-06-11,4671.846972062997,SOXL,09:46,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4638.769687893961,-33.07728416903592,-0.7080130057091627,0.7179412115880207,15,2025-06-10 to 2025-07-10
2025-06-12,4638.769687893961,SOXL,19:59,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4649.742260656366,10.972572762404525,0.23654058081479246,0.4830988530850356,15,2025-06-10 to 2025-07-10
2025-06-13,4649.742260656366,SOXL,08:03,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4396.232250200729,-253.5100104556368,-5.452130381520348,5.908890055263559,15,2025-06-10 to 2025-07-10
2025-06-16,4396.232250200729,SOXL,"14:50, 18:51","SOXL, TQQQ -> SOXL, TQQQ","15:55, 15:55","SOXL, TQQQ",SOXL,4618.778759775141,222.54650957441208,5.062210022326519,1.1458004575228438,15,2025-06-10 to 2025-07-10
2025-06-17,4618.778759775141,SOXL,13:46,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4512.044099540978,-106.73466023416313,-2.3108848850634134,3.4302072130003745,15,2025-06-10 to 2025-07-10
2025-06-18,4512.044099540978,SOXL,13:33,"TQQQ -> TMF, TQQQ","15:55, 15:55","TMF, TQQQ",SOXL,4509.083593132822,-2.9605064081561068,-0.06561341916975216,3.493569955933074,15,2025-06-10 to 2025-07-10
