name,inverse_cap_weight,ramp_days,sticky_threshold_days,guard_enabled,guard_rv20_ann,guard_chop_crossovers20,recent_inverse_cap_weight,recent_days,shock_down_pct,shock_hold_days,fixed_enter_days,recent_primary_cap_weight,recent_defensive_blend,defensive_trigger_down_pct,recent_aggressive_total_cap,recent_always_defensive_blend,changed_recent_cap_days,changed_primary_cap_days,changed_defensive_blend_days,changed_total_aggr_cap_days,changed_always_def_blend_days,changed_shock_days,short_dd_ok,med_dd_ok,long_dd_ok,long_ret_ok,pass_all,score,base_1m_ret,base_1m_dd,cfg_1m_ret,cfg_1m_dd,delta_1m_ret,delta_1m_dd,base_2m_ret,base_2m_dd,cfg_2m_ret,cfg_2m_dd,delta_2m_ret,delta_2m_dd,base_3m_ret,base_3m_dd,cfg_3m_ret,cfg_3m_dd,delta_3m_ret,delta_3m_dd,base_4m_ret,base_4m_dd,cfg_4m_ret,cfg_4m_dd,delta_4m_ret,delta_4m_dd,base_5m_ret,base_5m_dd,cfg_5m_ret,cfg_5m_dd,delta_5m_ret,delta_5m_dd,base_6m_ret,base_6m_dd,cfg_6m_ret,cfg_6m_dd,delta_6m_ret,delta_6m_dd,base_1y_ret,base_1y_dd,cfg_1y_ret,cfg_1y_dd,delta_1y_ret,delta_1y_dd
C1660,0.65,3,4,True,0.85,8.0,0.25,30,-0.06,1,3,0.45,0.15,-0.008,0.65,0.0,3,12,10,12,0,75,False,True,False,True,False,1968.685952439353,95.08989836837496,7.999528287601359,71.13789083671071,6.831946277648398,-23.95200753166425,-1.1675820099529615,110.20108235875324,8.66704569580889,84.39381119849007,9.879692435144065,-25.80727116026317,1.2126467393351756,46.245464785070965,22.704213841574788,40.882545099957234,19.131599864961114,-5.362919685113731,-3.572613976613674,80.50893326772821,29.044692603023503,73.88954911805166,25.713192551650696,-6.619384149676549,-3.3315000513728066,129.55068534363105,29.044692603023563,121.13290711734597,25.713192551650735,-8.41777822628508,-3.331500051372828,48.3268094832519,29.04469260302352,57.192731235926566,32.30694731188288,8.865921752674666,3.262254708859359,136.43357697744025,35.42609707057258,237.85724717531374,32.30694731188293,101.42367019787349,-3.1191497586896517
C1661,0.65,3,4,True,0.85,8.0,0.25,30,-0.06,1,4,0.45,0.15,-0.008,0.65,0.0,3,12,10,12,0,75,False,True,False,True,False,1968.685952439353,95.08989836837496,7.999528287601359,71.13789083671071,6.831946277648398,-23.95200753166425,-1.1675820099529615,110.20108235875324,8.66704569580889,84.39381119849007,9.879692435144065,-25.80727116026317,1.2126467393351756,46.245464785070965,22.704213841574788,40.882545099957234,19.131599864961114,-5.362919685113731,-3.572613976613674,80.50893326772821,29.044692603023503,73.88954911805166,25.713192551650696,-6.619384149676549,-3.3315000513728066,129.55068534363105,29.044692603023563,121.13290711734597,25.713192551650735,-8.41777822628508,-3.331500051372828,48.3268094832519,29.04469260302352,57.192731235926566,32.30694731188288,8.865921752674666,3.262254708859359,136.43357697744025,35.42609707057258,237.85724717531374,32.30694731188293,101.42367019787349,-3.1191497586896517
C1662,0.65,3,4,True,0.85,8.0,0.25,30,-0.06,1,5,0.45,0.15,-0.008,0.65,0.0,3,12,10,12,0,75,False,True,False,True,False,1968.685952439353,95.08989836837496,7.999528287601359,71.13789083671071,6.831946277648398,-23.95200753166425,-1.1675820099529615,110.20108235875324,8.66704569580889,84.39381119849007,9.879692435144065,-25.80727116026317,1.2126467393351756,46.245464785070965,22.704213841574788,40.882545099957234,19.131599864961114,-5.362919685113731,-3.572613976613674,80.50893326772821,29.044692603023503,73.88954911805166,25.713192551650696,-6.619384149676549,-3.3315000513728066,129.55068534363105,29.044692603023563,121.13290711734597,25.713192551650735,-8.41777822628508,-3.331500051372828,48.3268094832519,29.04469260302352,57.192731235926566,32.30694731188288,8.865921752674666,3.262254708859359,136.43357697744025,35.42609707057258,237.85724717531374,32.30694731188293,101.42367019787349,-3.1191497586896517
C1666,0.65,3,4,True,0.85,8.0,0.25,30,-0.06,1,3,0.45,0.15,-0.01,0.65,0.0,3,12,10,12,0,75,False,True,False,True,False,1968.685952439353,95.08989836837496,7.999528287601359,71.13789083671071,6.831946277648398,-23.95200753166425,-1.1675820099529615,110.20108235875324,8.66704569580889,84.39381119849007,9.879692435144065,-25.80727116026317,1.2126467393351756,46.245464785070965,22.704213841574788,40.882545099957234,19.131599864961114,-5.362919685113731,-3.572613976613674,80.50893326772821,29.044692603023503,73.88954911805166,25.713192551650696,-6.619384149676549,-3.3315000513728066,129.55068534363105,29.044692603023563,121.13290711734597,25.713192551650735,-8.41777822628508,-3.331500051372828,48.3268094832519,29.04469260302352,57.192731235926566,32.30694731188288,8.865921752674666,3.262254708859359,136.43357697744025,35.42609707057258,237.85724717531374,32.30694731188293,101.42367019787349,-3.1191497586896517
C1667,0.65,3,4,True,0.85,8.0,0.25,30,-0.06,1,4,0.45,0.15,-0.01,0.65,0.0,3,12,10,12,0,75,False,True,False,True,False,1968.685952439353,95.08989836837496,7.999528287601359,71.13789083671071,6.831946277648398,-23.95200753166425,-1.1675820099529615,110.20108235875324,8.66704569580889,84.39381119849007,9.879692435144065,-25.80727116026317,1.2126467393351756,46.245464785070965,22.704213841574788,40.882545099957234,19.131599864961114,-5.362919685113731,-3.572613976613674,80.50893326772821,29.044692603023503,73.88954911805166,25.713192551650696,-6.619384149676549,-3.3315000513728066,129.55068534363105,29.044692603023563,121.13290711734597,25.713192551650735,-8.41777822628508,-3.331500051372828,48.3268094832519,29.04469260302352,57.192731235926566,32.30694731188288,8.865921752674666,3.262254708859359,136.43357697744025,35.42609707057258,237.85724717531374,32.30694731188293,101.42367019787349,-3.1191497586896517
C1668,0.65,3,4,True,0.85,8.0,0.25,30,-0.06,1,5,0.45,0.15,-0.01,0.65,0.0,3,12,10,12,0,75,False,True,False,True,False,1968.685952439353,95.08989836837496,7.999528287601359,71.13789083671071,6.831946277648398,-23.95200753166425,-1.1675820099529615,110.20108235875324,8.66704569580889,84.39381119849007,9.879692435144065,-25.80727116026317,1.2126467393351756,46.245464785070965,22.704213841574788,40.882545099957234,19.131599864961114,-5.362919685113731,-3.572613976613674,80.50893326772821,29.044692603023503,73.88954911805166,25.713192551650696,-6.619384149676549,-3.3315000513728066,129.55068534363105,29.044692603023563,121.13290711734597,25.713192551650735,-8.41777822628508,-3.331500051372828,48.3268094832519,29.04469260302352,57.192731235926566,32.30694731188288,8.865921752674666,3.262254708859359,136.43357697744025,35.42609707057258,237.85724717531374,32.30694731188293,101.42367019787349,-3.1191497586896517
C1672,0.65,3,4,True,0.85,8.0,0.25,30,-0.06,1,3,0.45,0.15,-0.015,0.65,0.0,3,12,10,12,0,75,False,True,False,True,False,1968.685952439353,95.08989836837496,7.999528287601359,71.13789083671071,6.831946277648398,-23.95200753166425,-1.1675820099529615,110.20108235875324,8.66704569580889,84.39381119849007,9.879692435144065,-25.80727116026317,1.2126467393351756,46.245464785070965,22.704213841574788,40.882545099957234,19.131599864961114,-5.362919685113731,-3.572613976613674,80.50893326772821,29.044692603023503,73.88954911805166,25.713192551650696,-6.619384149676549,-3.3315000513728066,129.55068534363105,29.044692603023563,121.13290711734597,25.713192551650735,-8.41777822628508,-3.331500051372828,48.3268094832519,29.04469260302352,57.192731235926566,32.30694731188288,8.865921752674666,3.262254708859359,136.43357697744025,35.42609707057258,237.85724717531374,32.30694731188293,101.42367019787349,-3.1191497586896517
C1673,0.65,3,4,True,0.85,8.0,0.25,30,-0.06,1,4,0.45,0.15,-0.015,0.65,0.0,3,12,10,12,0,75,False,True,False,True,False,1968.685952439353,95.08989836837496,7.999528287601359,71.13789083671071,6.831946277648398,-23.95200753166425,-1.1675820099529615,110.20108235875324,8.66704569580889,84.39381119849007,9.879692435144065,-25.80727116026317,1.2126467393351756,46.245464785070965,22.704213841574788,40.882545099957234,19.131599864961114,-5.362919685113731,-3.572613976613674,80.50893326772821,29.044692603023503,73.88954911805166,25.713192551650696,-6.619384149676549,-3.3315000513728066,129.55068534363105,29.044692603023563,121.13290711734597,25.713192551650735,-8.41777822628508,-3.331500051372828,48.3268094832519,29.04469260302352,57.192731235926566,32.30694731188288,8.865921752674666,3.262254708859359,136.43357697744025,35.42609707057258,237.85724717531374,32.30694731188293,101.42367019787349,-3.1191497586896517
C1674,0.65,3,4,True,0.85,8.0,0.25,30,-0.06,1,5,0.45,0.15,-0.015,0.65,0.0,3,12,10,12,0,75,False,True,False,True,False,1968.685952439353,95.08989836837496,7.999528287601359,71.13789083671071,6.831946277648398,-23.95200753166425,-1.1675820099529615,110.20108235875324,8.66704569580889,84.39381119849007,9.879692435144065,-25.80727116026317,1.2126467393351756,46.245464785070965,22.704213841574788,40.882545099957234,19.131599864961114,-5.362919685113731,-3.572613976613674,80.50893326772821,29.044692603023503,73.88954911805166,25.713192551650696,-6.619384149676549,-3.3315000513728066,129.55068534363105,29.044692603023563,121.13290711734597,25.713192551650735,-8.41777822628508,-3.331500051372828,48.3268094832519,29.04469260302352,57.192731235926566,32.30694731188288,8.865921752674666,3.262254708859359,136.43357697744025,35.42609707057258,237.85724717531374,32.30694731188293,101.42367019787349,-3.1191497586896517
C472,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,3,0.45,0.15,-0.008,0.5,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C473,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,4,0.45,0.15,-0.008,0.5,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C474,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,5,0.45,0.15,-0.008,0.5,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C478,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,3,0.45,0.15,-0.01,0.5,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C479,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,4,0.45,0.15,-0.01,0.5,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C480,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,5,0.45,0.15,-0.01,0.5,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C484,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,3,0.45,0.15,-0.015,0.5,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C485,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,4,0.45,0.15,-0.015,0.5,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C486,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,5,0.45,0.15,-0.015,0.5,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C796,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,3,0.45,0.15,-0.008,0.65,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C797,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,4,0.45,0.15,-0.008,0.65,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C798,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,5,0.45,0.15,-0.008,0.65,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C802,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,3,0.45,0.15,-0.01,0.65,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C803,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,4,0.45,0.15,-0.01,0.65,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C804,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,5,0.45,0.15,-0.01,0.65,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C808,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,3,0.45,0.15,-0.015,0.65,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C809,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,4,0.45,0.15,-0.015,0.65,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C810,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,5,0.45,0.15,-0.015,0.65,0.1,0,11,5,11,15,75,False,True,False,True,False,1948.4642943626964,95.08989836837496,7.999528287601359,70.27894862168178,6.48076152506031,-24.810949746693183,-1.5187667625410493,110.20108235875324,8.66704569580889,83.46833743079267,9.929452843739863,-26.732744927960567,1.2624071479309737,46.245464785070965,22.704213841574788,40.17545466688337,19.227958757975387,-6.0700101181875965,-3.4762550835994013,80.50893326772821,29.044692603023503,73.01679631176418,25.84270052733639,-7.492136955964028,-3.2019920756871123,129.55068534363105,29.044692603023563,120.02303958230436,25.842700527336422,-9.527645761326681,-3.2019920756871407,48.3268094832519,29.04469260302352,56.40377986990177,32.46966562617004,8.076970386649869,3.4249730231465207,136.43357697744025,35.42609707057258,236.16153939935876,32.469665626170105,99.7279624219185,-2.956431444402476
C490,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,3,0.45,0.3,-0.008,0.5,0.1,0,11,5,11,15,75,False,True,False,True,False,1947.2087527193926,95.08989836837496,7.999528287601359,70.38918566832115,6.550600362010811,-24.700712700053813,-1.4489279255905485,110.20108235875324,8.66704569580889,83.58711316809848,9.922908196379746,-26.613969190654757,1.2558625005708564,46.245464785070965,22.704213841574788,40.26620298462251,19.215285329589523,-5.979261800448455,-3.4889285119852644,80.50893326772821,29.044692603023503,73.12880581616155,25.82566722606126,-7.380127451566665,-3.219025376962243,129.55068534363105,29.044692603023563,120.16548050217426,25.8256672260613,-9.385204841456783,-3.2190253769622643,48.3268094832519,29.04469260302352,56.50503425816087,32.44826439543069,8.17822477490897,3.4035717924071704,136.43357697744025,35.42609707057258,236.37916733045108,32.44826439543076,99.94559035301083,-2.977832675141819
C491,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,4,0.45,0.3,-0.008,0.5,0.1,0,11,5,11,15,75,False,True,False,True,False,1947.2087527193926,95.08989836837496,7.999528287601359,70.38918566832115,6.550600362010811,-24.700712700053813,-1.4489279255905485,110.20108235875324,8.66704569580889,83.58711316809848,9.922908196379746,-26.613969190654757,1.2558625005708564,46.245464785070965,22.704213841574788,40.26620298462251,19.215285329589523,-5.979261800448455,-3.4889285119852644,80.50893326772821,29.044692603023503,73.12880581616155,25.82566722606126,-7.380127451566665,-3.219025376962243,129.55068534363105,29.044692603023563,120.16548050217426,25.8256672260613,-9.385204841456783,-3.2190253769622643,48.3268094832519,29.04469260302352,56.50503425816087,32.44826439543069,8.17822477490897,3.4035717924071704,136.43357697744025,35.42609707057258,236.37916733045108,32.44826439543076,99.94559035301083,-2.977832675141819
C492,0.65,3,4,True,0.85,8.0,0.25,20,-0.06,1,5,0.45,0.3,-0.008,0.5,0.1,0,11,5,11,15,75,False,True,False,True,False,1947.2087527193926,95.08989836837496,7.999528287601359,70.38918566832115,6.550600362010811,-24.700712700053813,-1.4489279255905485,110.20108235875324,8.66704569580889,83.58711316809848,9.922908196379746,-26.613969190654757,1.2558625005708564,46.245464785070965,22.704213841574788,40.26620298462251,19.215285329589523,-5.979261800448455,-3.4889285119852644,80.50893326772821,29.044692603023503,73.12880581616155,25.82566722606126,-7.380127451566665,-3.219025376962243,129.55068534363105,29.044692603023563,120.16548050217426,25.8256672260613,-9.385204841456783,-3.2190253769622643,48.3268094832519,29.04469260302352,56.50503425816087,32.44826439543069,8.17822477490897,3.4035717924071704,136.43357697744025,35.42609707057258,236.37916733045108,32.44826439543076,99.94559035301083,-2.977832675141819
