name,inverse_cap_weight,ramp_days,sticky_threshold_days,guard_enabled,guard_rv20_ann,guard_chop_crossovers20,recent_inverse_cap_weight,recent_days,shock_down_pct,shock_hold_days,fixed_enter_days,recent_primary_cap_weight,recent_defensive_blend,defensive_trigger_down_pct,recent_aggressive_total_cap,recent_always_defensive_blend,changed_recent_cap_days,changed_primary_cap_days,changed_defensive_blend_days,changed_total_aggr_cap_days,changed_always_def_blend_days,changed_shock_days,all_dd_ok,material_1m_dd,long_ret_guard,pass_all,dd_gain_total,ret_penalty,score,base_1m_ret,base_1m_dd,cfg_1m_ret,cfg_1m_dd,delta_1m_ret,delta_1m_dd,base_2m_ret,base_2m_dd,cfg_2m_ret,cfg_2m_dd,delta_2m_ret,delta_2m_dd,base_3m_ret,base_3m_dd,cfg_3m_ret,cfg_3m_dd,delta_3m_ret,delta_3m_dd,base_4m_ret,base_4m_dd,cfg_4m_ret,cfg_4m_dd,delta_4m_ret,delta_4m_dd,base_5m_ret,base_5m_dd,cfg_5m_ret,cfg_5m_dd,delta_5m_ret,delta_5m_dd,base_6m_ret,base_6m_dd,cfg_6m_ret,cfg_6m_dd,delta_6m_ret,delta_6m_dd,base_1y_ret,base_1y_dd,cfg_1y_ret,cfg_1y_dd,delta_1y_ret,delta_1y_dd
M0053,0.55,3,6,True,0.95,6.0,0.1,60,-0.04,1,6,0.35,0.2,-0.01,0.4,0.55,15,21,18,21,44,115,False,True,True,False,-4.2609565701668775,12.707193983785416,290.60071369863067,95.08989836837496,7.999528287601359,20.4024022822896,6.0890622490569175,-74.68749608608536,-1.9104660385444419,110.20108235875324,8.66704569580889,20.2122218726821,6.624303647037877,-89.98886048607113,-2.0427420487710126,46.245464785070965,22.704213841574788,21.54783778370801,26.205993889456128,-24.697627001362953,3.50178004788134,80.50893326772821,29.044692603023503,50.02496365669013,26.205993889456092,-30.483969611038077,-2.8386987135674104,129.55068534363105,29.044692603023563,90.78464762166706,26.20599388945617,-38.76603772196398,-2.8386987135673927,48.3268094832519,29.04469260302352,35.619615499466484,37.43028585516594,-12.707193983785416,8.38559325214242,136.43357697744025,35.42609707057258,155.0836907632832,37.430285855165955,18.650113785842933,2.0041887845933744
M0036,0.55,3,6,True,0.95,10.0,0.2,60,-0.03,3,6,0.25,0.5,-0.01,0.5,0.15,15,21,18,21,44,303,False,True,True,False,3.6771683165119233,0.0,269.53665879595894,95.08989836837496,7.999528287601359,90.47574987782552,6.8008901221558515,-4.614148490549439,-1.1986381654455078,110.20108235875324,8.66704569580889,74.8576697073879,11.471714175823996,-35.34341265136534,2.8046684800151063,46.245464785070965,22.704213841574788,47.00776038996861,22.96166036064248,0.7622956048976448,0.2574465190676918,80.50893326772821,29.044692603023503,81.44982512155063,29.254882432373492,0.9408918538224214,0.2101898293499893,129.55068534363105,29.044692603023563,130.74720435224344,29.2548824323735,1.1965190086123982,0.21018982934993602,48.3268094832519,29.04469260302352,143.9175396904718,29.25488243237346,95.5907302072199,0.21018982934993957,136.43357697744025,35.42609707057258,327.2376285479816,29.254882432373503,190.80405157054136,-6.1712146381990785
M0298,0.65,2,6,True,0.85,10.0,0.2,45,-0.06,1,6,0.4,0.4,-0.015,0.3,0.45,12,0,13,13,20,75,False,True,True,False,2.108052938853505,0.06452014326978883,235.0458655328377,95.08989836837496,7.999528287601359,52.290238343888085,7.71958537915986,-42.799660024486876,-0.27994290844149905,110.20108235875324,8.66704569580889,73.91802008567865,10.359998463313426,-36.28306227307459,1.6929527675045364,46.245464785070965,22.704213841574788,32.878718375427376,20.06169184950284,-13.36674640964359,-2.6425219920719485,80.50893326772821,29.044692603023503,64.01052670714876,26.963251849256487,-16.498406560579454,-2.0814407537670157,129.55068534363105,29.044692603023563,108.56989251249894,26.963251849256505,-20.980792831132106,-2.0814407537670583,48.3268094832519,29.04469260302352,48.26228933998211,33.87756518764279,-0.06452014326978883,4.832872584619267,136.43357697744025,35.42609707057258,200.50366897182585,33.877565187642794,64.07009199438559,-1.5485318829297867
M0081,0.45,5,5,True,0.85,6.0,0.2,30,-0.06,1,2,0.4,0.2,-0.008,0.4,0.35,3,0,10,12,11,75,False,True,True,False,1.8843564606378163,0.0,220.61353244635393,95.08989836837496,7.999528287601359,61.59156972663331,7.719585379159843,-33.49832864174165,-0.2799429084415159,110.20108235875324,8.66704569580889,74.0956084879766,10.375234784938275,-36.105473870776635,1.7081890891293856,46.245464785070965,22.704213841574788,33.01440137874161,20.091196331616423,-13.231063406329355,-2.6130175099583646,80.50893326772821,29.044692603023503,64.17799852739839,27.00290637031475,-16.330934740329823,-2.041786232708752,129.55068534363105,29.044692603023563,108.78286408359013,27.00290637031479,-20.767821260040918,-2.0417862327087732,48.3268094832519,29.04469260302352,48.4136805705858,33.92738850382314,0.08687108733389692,4.882695900799618,136.43357697744025,35.42609707057258,214.10136159737016,33.92738850382317,77.6677846199299,-1.4987085667494142
M0344,0.55,2,4,True,0.85,6.0,0.25,20,-0.05,1,4,0.3,0.6,-0.015,0.4,0.45,0,11,5,11,15,93,False,True,True,False,-3.6871734816839306,5.370676272551499,190.53177338846717,95.08989836837496,7.999528287601359,55.63831054714547,6.131383681242961,-39.45158782122949,-1.8681446063583982,110.20108235875324,8.66704569580889,67.69367151816132,10.86289545303828,-42.507410840591916,2.195849757229391,46.245464785070965,22.704213841574788,28.123124561938752,21.035530260351013,-18.122340223132213,-1.6686835812237746,80.50893326772821,29.044692603023503,58.140757223431706,28.272107080866945,-22.368176044296504,-0.7725855221565574,129.55068534363105,29.044692603023563,101.10538877074804,28.272107080867,-28.44529657288301,-0.7725855221565645,48.3268094832519,29.04469260302352,42.9561332107004,35.52205631497295,-5.370676272551499,6.47736371194943,136.43357697744025,35.42609707057258,172.96283595967745,35.522056314972986,36.529258982237195,0.09595924440040449
M0058,0.45,3,5,True,0.75,8.0,0.3,75,-0.03,1,2,0.35,0.5,-0.004,0.3,0.25,29,0,21,16,37,136,False,True,True,False,0.5534469606824262,0.0,107.5568780926117,95.08989836837496,7.999528287601359,77.24636618712518,7.719585379159849,-17.843532181249785,-0.2799429084415106,110.20108235875324,8.66704569580889,96.51159244959355,7.719585379159855,-13.68948990915969,-0.9474603166490345,46.245464785070965,22.704213841574788,43.961559013641605,23.42781042220995,-2.2839057714293602,0.7235965806351636,80.50893326772821,29.044692603023503,77.68993717037498,29.829822774221032,-2.818996097353235,0.7851301711975296,129.55068534363105,29.044692603023563,125.96580744083683,29.82982277422105,-3.5848779027942186,0.785130171197487,48.3268094832519,29.04469260302352,60.628207264997805,31.425444507487025,12.301397781745905,2.380751904463505,136.43357697744025,35.42609707057258,186.65992632383455,31.425444507487015,50.2263493463943,-4.000652563085566
M0043,0.55,5,6,True,0.95,10.0,0.15,60,-0.03,3,2,0.35,0.5,-0.004,0.4,0.15,15,21,18,21,44,303,False,True,True,False,-0.2513966172336408,0.0,-13.33885618970561,95.08989836837496,7.999528287601359,90.27230835694482,6.800890122155876,-4.817590011430141,-1.198638165445483,110.20108235875324,8.66704569580889,73.2490486760638,11.998616207603433,-36.952033682689446,3.3315705117945438,46.245464785070965,22.704213841574788,45.65534745019369,23.59524678245422,-0.5901173348772772,0.8910329408794304,80.50893326772821,29.044692603023503,79.7805588817052,29.94690155241206,-0.7283743860230061,0.9022089493885588,129.55068534363105,29.044692603023563,128.62442182596726,29.946901552412072,-0.9262635176637843,0.902208949388509,48.3268094832519,29.04469260302352,141.67359531610396,29.946901552412086,93.34678583285205,0.9022089493885659,136.43357697744025,35.42609707057258,344.86897692597626,29.946901552412097,208.435399948536,-5.479195518160484
M0077,0.55,4,3,True,0.95,10.0,0.2,60,-0.03,3,5,0.25,0.2,-0.004,0.5,0.25,15,21,18,21,44,303,False,True,True,False,-0.5872385639340365,0.0,-16.830879473241794,95.08989836837496,7.999528287601359,85.4985070781962,6.80275397388381,-9.591391290178763,-1.1967743137175493,110.20108235875324,8.66704569580889,67.51112222154467,11.725531084133713,-42.68996013720857,3.058485388324824,46.245464785070965,22.704213841574788,40.83131131398763,23.596466574391616,-5.414153471083338,0.8922527328168286,80.50893326772821,29.044692603023503,73.82631190200384,30.098362409038273,-6.682621365724373,1.0536698060147707,129.55068534363105,29.044692603023563,121.05248923430727,30.098362409038284,-8.498196109323771,1.053669806014721,48.3268094832519,29.04469260302352,133.6694802775515,30.098362409038263,85.34267079429958,1.0536698060147422,136.43357697744025,35.42609707057258,338.34286914122333,30.09836240903828,201.90929216378308,-5.327734661534301
M0032,0.45,2,5,True,0.85,10.0,0.3,20,-0.04,3,6,0.2,0.4,-0.006,0.3,0.35,0,11,5,11,15,266,False,True,True,False,-2.2842093300402535,0.0,-31.32757348940453,95.08989836837496,7.999528287601359,85.74563781471882,7.068698847574769,-9.344260553656142,-0.9308294400265904,110.20108235875324,8.66704569580889,100.13303835110356,8.896134840314827,-10.068044007649675,0.22908914450593798,46.245464785070965,22.704213841574788,37.10680863692297,24.36257795561993,-9.138656148147994,1.658364114045142,80.50893326772821,29.044692603023503,69.22920520759936,30.97194009778976,-11.279728060128846,1.927247494766256,129.55068534363105,29.044692603023563,115.20641295877367,30.971940097789734,-14.344272384857376,1.9272474947661706,48.3268094832519,29.04469260302352,127.4897280852163,30.971940097789705,79.1629186019644,1.9272474947661848,136.43357697744025,35.42609707057258,301.5799595594585,30.971940097789734,165.14638258201822,-4.454156972782847
M0093,0.55,2,6,True,0.75,6.0,0.15,60,-0.04,3,2,0.2,0.6,-0.004,0.5,0.35,21,15,18,15,44,266,False,True,True,False,-4.064038476123518,0.0,-49.54922554788061,95.08989836837496,7.999528287601359,80.88540497763836,7.068698847574764,-14.204493390736602,-0.9308294400265957,110.20108235875324,8.66704569580889,99.75017508584384,7.06869884757474,-10.450907272909404,-1.5983468482341499,46.245464785070965,22.704213841574788,39.67809490077347,25.18136657262526,-6.5673698842974915,2.4771527310504737,80.50893326772821,29.044692603023503,72.40291142334931,31.66905922824423,-8.106021844378901,2.624366625220727,129.55068534363105,29.044692603023563,119.24237075718453,31.66905922824426,-10.308314586446514,2.6243666252206985,48.3268094832519,29.04469260302352,131.7560458473165,31.66905922824423,83.4292363640646,2.624366625220709,136.43357697744025,35.42609707057258,270.2813921698003,31.669059228244237,133.84781519236006,-3.7570378423283444
M0147,0.65,4,6,True,0.85,8.0,0.3,60,-0.06,1,5,0.3,0.5,-0.004,0.2,0.35,17,0,18,19,25,75,False,True,True,False,-2.1542611578745845,0.0,-79.85336368920527,95.08989836837496,7.999528287601359,58.750624403561844,7.719585379159852,-36.33927396481312,-0.27994290844150704,110.20108235875324,8.66704569580889,76.24571534226601,9.834836386783712,-33.95536701648723,1.1677906909748224,46.245464785070965,22.704213841574788,34.643684800441335,21.948603275138755,-11.60177998462963,-0.7556105664360331,80.50893326772821,29.044692603023503,66.18900251219921,28.776267094310853,-14.319930755529,-0.2684255087126495,129.55068534363105,29.044692603023563,111.34022971964525,28.776267094310846,-18.210455623985794,-0.268425508712717,48.3268094832519,29.04469260302352,50.23158860761541,33.51483231639936,1.9047791243635075,4.470139713375836,136.43357697744025,35.42609707057258,222.8955344605822,33.51483231639941,86.46195748314196,-1.9112647541731675
M0257,0.55,5,5,True,0.85,8.0,0.3,45,-0.05,1,6,0.25,0.2,-0.004,0.2,0.55,12,0,14,13,20,93,False,True,True,False,-2.441531933315086,4.717830065044161,-94.27508902084607,95.08989836837496,7.999528287601359,44.52121654377314,7.719585379159857,-50.56868182460182,-0.2799429084415026,110.20108235875324,8.66704569580889,68.45948810129639,10.669877898719951,-41.74159425745685,2.002832202911062,46.245464785070965,22.704213841574788,28.70823199374779,20.661760060481633,-17.537232791323174,-2.0424537810931547,80.50893326772821,29.044692603023503,58.862947949264274,27.76975363488506,-21.645985318463936,-1.2749389681384429,129.55068534363105,29.044692603023563,102.02378861424953,27.769753634885106,-27.52689672938152,-1.274938968138457,48.3268094832519,29.04469260302352,43.60897941820774,34.89088201490581,-4.717830065044161,5.846189411882293,136.43357697744025,35.42609707057258,141.12112142108435,34.89088201490587,4.6875444436441,-0.5352150556667112
M0331,0.55,3,6,True,0.75,6.0,0.3,75,-0.03,1,3,0.3,0.4,-0.006,0.3,0.25,29,0,21,16,37,136,False,True,True,False,-2.6794448009654204,0.0,-110.40965849402471,95.08989836837496,7.999528287601359,77.08853238432792,7.719585379159854,-18.00136598404704,-0.27994290844150527,110.20108235875324,8.66704569580889,94.50515190427873,7.7195853791598505,-15.695930454474507,-0.947460316649039,46.245464785070965,22.704213841574788,41.87673681615745,24.13486805760485,-4.368727968913518,1.4306542160300637,80.50893326772821,29.044692603023503,75.11666741822367,30.630955433890943,-5.39226584950454,1.5862628308674402,129.55068534363105,29.044692603023563,122.69341629383304,30.63095543389098,-6.857269049798006,1.5862628308674154,48.3268094832519,29.04469260302352,58.30202203650649,31.887228910943545,9.975212553254593,2.8425363079200245,136.43357697744025,35.42609707057258,191.43826023558344,31.887228910943602,55.00468325814319,-3.5388681596289793
M0244,0.55,4,4,True,0.85,6.0,0.15,20,-0.06,1,5,0.2,0.4,-0.006,0.3,0.55,0,11,5,11,15,75,False,True,True,False,-8.878315929289448,10.034510595377704,-158.59505235657156,95.08989836837496,7.999528287601359,50.560729904931144,6.034018895603644,-44.52916846344382,-1.9655093919977151,110.20108235875324,8.66704569580889,62.222793960257405,11.223104061433821,-47.978288398495835,2.5560583656249314,46.245464785070965,22.704213841574788,23.94320578224576,21.73305875215142,-22.302259002825206,-0.9711550894233696,80.50893326772821,29.044692603023503,52.98153617560637,29.209597125950687,-27.527397092121838,0.16490452292718416,129.55068534363105,29.044692603023563,94.54447953524199,29.209597125950737,-35.006205808389055,0.1649045229271735,48.3268094832519,29.04469260302352,38.292298887874196,36.69995133641363,-10.034510595377704,7.655258733390113,136.43357697744025,35.42609707057258,197.23419804747465,36.69995133641371,60.800621070034396,1.2738542658411305
M0039,0.65,3,6,True,0.75,6.0,0.2,75,-0.03,3,5,0.2,0.6,-0.004,0.5,0.35,29,16,21,16,53,303,False,True,True,False,-6.920276367408118,0.0,-234.11665155903353,95.08989836837496,7.999528287601359,80.88540497763836,7.068698847574764,-14.204493390736602,-0.9308294400265957,110.20108235875324,8.66704569580889,87.51194864226628,7.068698847574766,-22.689133716486964,-1.5983468482341232,46.245464785070965,22.704213841574788,38.7473342709006,25.717796969367043,-7.498130514170363,3.0135831277922556,80.50893326772821,29.044692603023503,71.25408531326877,32.249011101879944,-9.254847954459436,3.2043184988564413,129.55068534363105,29.044692603023563,117.78142466362746,32.249011101879965,-11.769260680003583,3.204318498856402,48.3268094832519,29.04469260302352,130.21171347821516,32.24901110187992,81.88490399496325,3.204318498856402,136.43357697744025,35.42609707057258,294.68789092884333,32.249011101879915,158.25431395140308,-3.1770859686926656
M0279,0.65,2,6,True,0.75,6.0,0.15,75,-0.03,2,2,0.4,0.3,-0.008,0.5,0.35,29,16,21,16,53,235,False,True,True,False,-10.527377619652945,0.0,-247.50639021673402,95.08989836837496,7.999528287601359,73.49344960883919,6.3363742997825385,-21.596448759535775,-1.6631539878188208,110.20108235875324,8.66704569580889,84.2257846163952,6.336374299782526,-25.975297742358038,-2.3306713960263634,46.245464785070965,22.704213841574788,34.73574658101324,26.453819874821974,-11.509718204057727,3.7496060332471863,80.50893326772821,29.044692603023503,66.30263320721039,33.33294296247351,-14.206300060517819,4.288250359450007,129.55068534363105,29.044692603023563,111.48473228494021,33.33294296247353,-18.065953058690837,4.288250359449968,48.3268094832519,29.04469260302352,55.29399633033458,33.33294296247351,6.967186847082679,4.2882503594499894,136.43357697744025,35.42609707057258,163.84838124208576,33.33294296247356,27.41480426464551,-2.0931541080990215
M0023,0.65,5,4,True,0.85,6.0,0.1,75,-0.06,1,2,0.3,0.4,-0.004,0.4,0.45,21,24,21,24,53,75,False,True,True,False,-15.733552571726655,26.20277725846325,-292.5428880818147,95.08989836837496,7.999528287601359,26.84470169552098,6.090727739081205,-68.24519667285398,-1.908800548520154,110.20108235875324,8.66704569580889,31.108108479442965,6.0907277390812045,-79.09297387931028,-2.576317956727685,46.245464785070965,22.704213841574788,9.452544926359652,21.792489650917773,-36.792919858711315,-0.911724190657015,80.50893326772821,29.044692603023503,35.09589618475546,30.26354853650807,-45.41303708297275,1.2188559334845657,129.55068534363105,29.044692603023563,71.79956135648466,30.263548536508083,-57.751123987146386,1.2188559334845195,48.3268094832519,29.04469260302352,22.12403222478865,41.58173653712923,-26.20277725846325,12.53704393410571,136.43357697744025,35.42609707057258,156.67496537411867,41.581736537129295,20.241388396678417,6.155639466556714
M0076,0.65,4,5,True,0.85,10.0,0.3,75,-0.05,1,6,0.3,0.2,-0.008,0.4,0.35,21,24,21,24,53,93,False,True,True,False,-13.628291916826416,43.031054299215704,-314.6223349598103,95.08989836837496,7.999528287601359,35.747333449798525,6.129262093289792,-59.342564918576436,-1.8702661943115677,110.20108235875324,8.66704569580889,37.821687655812575,6.129262093289789,-72.37939470294066,-2.5377836025191005,46.245464785070965,22.704213841574788,12.966471894822472,22.102637040211548,-33.27899289024849,-0.6015768013632403,80.50893326772821,29.044692603023503,39.433091937048715,30.31028934965075,-41.075841330679495,1.2655967466272458,129.55068534363105,29.044692603023563,77.31511252276235,30.310289349650837,-52.2355728208687,1.2655967466272742,48.3268094832519,29.04469260302352,26.044771853280977,40.28875734768093,-22.282037629970922,11.244064744657408,136.43357697744025,35.42609707057258,115.68456030819547,40.28875734768098,-20.74901666924478,4.862660277108397
M0272,0.65,3,3,True,0.85,8.0,0.15,60,-0.04,3,3,0.4,0.6,-0.01,0.5,0.15,17,19,18,19,44,266,False,True,True,False,-9.38341824228068,0.0,-315.5878334987133,95.08989836837496,7.999528287601359,90.2277964004526,6.800890122155867,-4.8621019679223565,-1.1986381654454927,110.20108235875324,8.66704569580889,105.58214406431344,6.800890122155902,-4.6189382944398005,-1.8661555736529873,46.245464785070965,22.704213841574788,40.81566018865787,26.28655652873124,-5.429804596413092,3.5823426871564514,80.50893326772821,29.044692603023503,73.80699391534435,32.856511043466476,-6.70193935238386,3.8118184404429734,129.55068534363105,29.044692603023563,121.02792282090662,32.856511043466476,-8.52276252272442,3.811818440442913,48.3268094832519,29.04469260302352,133.64351168940541,32.85651104346643,85.31670220615351,3.811818440442913,136.43357697744025,35.42609707057258,338.29415441210244,32.85651104346649,201.8605774346622,-2.569586027106091
M0230,0.55,5,3,True,0.75,10.0,0.2,75,-0.04,3,4,0.4,0.2,-0.006,0.2,0.55,29,0,21,16,37,266,False,False,True,False,5.765890164726665,0.0,-318.8531491299215,95.08989836837496,7.999528287601359,69.2971805194331,10.186361020019401,-25.792717848941862,2.1868327324180417,110.20108235875324,8.66704569580889,87.4355391491612,10.186361020019435,-22.76554320959204,1.5193153242105453,46.245464785070965,22.704213841574788,38.516966117102754,22.100388142784706,-7.728498667968211,-0.6038256987900823,80.50893326772821,29.044692603023503,70.96974480560223,28.422990589269496,-9.539188462125978,-0.6217020137540068,129.55068534363105,29.044692603023563,117.41983281759403,28.42299058926953,-12.130852526037017,-0.6217020137540317,48.3268094832519,29.04469260302352,129.82948309018417,28.422990589269475,81.50267360693226,-0.6217020137540459,136.43357697744025,35.42609707057258,294.03257368446185,28.422990589269496,157.5989967070216,-7.003106481303085
M0254,0.65,3,3,True,0.85,6.0,0.3,30,-0.06,1,6,0.35,0.5,-0.004,0.5,0.15,3,12,10,12,23,75,False,True,True,False,-10.662900428980501,11.181775871385781,-356.76978733745835,95.08989836837496,7.999528287601359,49.31683731030001,6.346597722055895,-45.77306105807495,-1.6529305655454642,110.20108235875324,8.66704569580889,60.87700261840896,11.323364700537152,-49.32407974034428,2.656319004728262,46.245464785070965,22.704213841574788,22.91497979038204,21.927209171521454,-23.330484994688923,-0.7770046700533335,80.50893326772821,29.044692603023503,51.712409798099635,29.470538560670356,-28.796523469628575,0.4258459576468532,129.55068534363105,29.044692603023563,92.93054927444845,29.470538560670395,-36.62013606918259,0.42584595764683186,48.3268094832519,29.04469260302352,37.14503361186612,37.02780720907672,-11.181775871385781,7.983114606053199,136.43357697744025,35.42609707057258,175.8177815212871,37.027807209076734,39.384204543846835,1.6017101385041528
M0047,0.55,3,3,True,0.85,8.0,0.15,30,-0.06,1,5,0.2,0.3,-0.015,0.4,0.15,3,12,10,12,23,75,False,True,True,False,-12.384626747813282,12.82355180860506,-412.5317654676973,95.08989836837496,7.999528287601359,47.529351580328026,6.055050742441643,-47.560546788046935,-1.9444775451597165,110.20108235875324,8.66704569580889,58.95112907567186,11.4604919353445,-51.24995328308138,2.7934462395356103,46.245464785070965,22.704213841574788,21.443553149335926,22.19275016929489,-24.80191163573504,-0.5114636722798984,80.50893326772821,29.044692603023503,49.89624644734347,29.82743013556738,-30.612686820384738,0.7827375325438766,129.55068534363105,29.044692603023563,90.62095974713304,29.827430135567393,-38.929725596498,0.7827375325438304,48.3268094832519,29.04469260302352,35.50325767464684,37.47621816711281,-12.82355180860506,8.431525564089291,136.43357697744025,35.42609707057258,191.23966013754293,37.47621816711287,54.80608316010267,2.0501210965402876
M0126,0.45,4,3,True,0.75,10.0,0.2,75,-0.03,3,5,0.3,0.6,-0.006,0.3,0.25,29,0,21,16,37,303,False,False,True,False,-5.969082615610503,0.0,-448.3719491850695,95.08989836837496,7.999528287601359,83.90578678586375,8.004127851230642,-11.184111582511207,0.004599563629282599,110.20108235875324,8.66704569580889,94.34389361812201,8.004127851230635,-15.85718874063123,-0.6629178445782546,46.245464785070965,22.704213841574788,42.59106427080599,25.307257991390827,-3.654400514264978,2.6030441498160393,80.50893326772821,29.044692603023503,75.99835278899366,31.646132906596662,-4.510580478734553,2.6014403035731597,129.55068534363105,29.044692603023563,123.81464324617207,31.64613290659667,-5.736042097458977,2.6014403035731064,48.3268094832519,29.04469260302352,136.58928948049103,31.646132906596634,88.26247999723913,2.6014403035731135,136.43357697744025,35.42609707057258,305.62196540987463,31.646132906596637,169.18838843243438,-3.7799641639759436
M0166,0.65,4,3,True,0.75,6.0,0.2,75,-0.03,2,4,0.3,0.2,-0.01,0.2,0.25,29,0,21,16,37,235,False,True,True,False,-7.3308482917793825,0.0,-452.1122168326037,95.08989836837496,7.999528287601359,86.20680945616887,7.7195853791598585,-8.883088912206091,-0.2799429084415008,110.20108235875324,8.66704569580889,98.10558941591884,7.719585379159865,-12.095492942834397,-0.9474603166490247,46.245464785070965,22.704213841574788,42.856026021863734,25.621198214559577,-3.389438763207231,2.916984372984789,80.50893326772821,29.044692603023503,76.32539173758911,32.05036050588209,-4.183541530139095,3.005667902858587,129.55068534363105,29.044692603023563,124.23053410223734,32.05036050588208,-5.320151241393702,3.0056679028585194,48.3268094832519,29.04469260302352,64.6532842527161,32.05036050588206,16.326474769464205,3.0056679028585407,136.43357697744025,35.42609707057258,200.18966433793213,32.050360505882054,63.756087360491875,-3.375736564690527
M0129,0.45,5,3,True,0.95,6.0,0.25,60,-0.03,3,6,0.25,0.4,-0.006,0.5,0.55,15,21,18,21,44,303,False,False,True,False,-0.3318435077106656,0.0,-498.30314143724866,95.08989836837496,7.999528287601359,71.59279925306102,9.013484920475292,-23.497099115313944,1.0139566328739331,110.20108235875324,8.66704569580889,62.50629164474246,11.331933026861211,-47.69479071401078,2.664887331052322,46.245464785070965,22.704213841574788,36.623609498801926,23.188330947507623,-9.621855286269039,0.4841171059328353,80.50893326772821,29.044692603023503,68.6327986037686,29.682264329373695,-11.876134663959604,0.6375717263501919,129.55068534363105,29.044692603023563,114.44797102366033,29.68226432937371,-15.102714319970715,0.6375717263501457,48.3268094832519,29.04469260302352,126.68799663486041,29.682264329373666,78.3611871516085,0.6375717263501457,136.43357697744025,35.42609707057258,273.5050078589089,29.682264329373673,137.07143088146867,-5.743832741198908
M0311,0.65,3,6,True,0.85,10.0,0.25,45,-0.04,3,4,0.4,0.3,-0.01,0.3,0.45,12,0,14,13,20,266,False,False,True,False,-2.3917271038778587,0.0,-566.2237710684741,95.08989836837496,7.999528287601359,74.02285706275423,9.2265027701891,-21.067041305620734,1.2269744825877407,110.20108235875324,8.66704569580889,98.67649468481656,9.226502770189121,-11.52458767393668,0.5594570743802318,46.245464785070965,22.704213841574788,36.10896212756971,23.971355438199208,-10.136502657501254,1.2671415966244197,80.50893326772821,29.044692603023503,67.99757584231956,30.474582207482182,-12.511357425408647,1.4298896044586797,129.55068534363105,29.044692603023563,113.6401671238931,30.474582207482158,-15.910518219737952,1.4298896044585945,48.3268094832519,29.04469260302352,125.83408579188075,30.474582207482126,77.50727630862886,1.4298896044586051,136.43357697744025,35.42609707057258,323.64437580087514,30.474582207482168,187.21079882343489,-4.951514863090413
M0400,0.45,2,5,True,0.85,6.0,0.2,75,-0.03,2,3,0.2,0.5,-0.008,0.3,0.55,21,24,21,24,53,235,False,True,True,False,-19.937797759766976,0.0,-746.3267289474676,95.08989836837496,7.999528287601359,65.11611132501942,5.681611158558461,-29.973787043355543,-2.3179171290428986,110.20108235875324,8.66704569580889,75.49192437616239,7.20194634374286,-34.70915798259085,-1.4650993520660291,46.245464785070965,22.704213841574788,28.759462292449058,28.082731094878717,-17.486002492621907,5.378517253303929,80.50893326772821,29.044692603023503,58.926180861021194,35.22561796680373,-21.582752406707016,6.180925363780229,129.55068534363105,29.044692603023563,102.10420102358175,35.22561796680381,-27.446484320049294,6.180925363780247,48.3268094832519,29.04469260302352,48.405838629592004,35.22561796680381,0.07902914634010472,6.18092536378029,136.43357697744025,35.42609707057258,196.04783753167055,35.22561796680379,59.6142605542303,-0.2004791037687923
M0186,0.55,4,5,True,0.75,6.0,0.25,75,-0.04,2,6,0.35,0.4,-0.015,0.2,0.35,29,0,18,16,37,205,False,True,True,False,-13.387213464242063,0.0,-832.232989863415,95.08989836837496,7.999528287601359,66.85732894274012,7.719585379159856,-28.232569425634836,-0.2799429084415035,110.20108235875324,8.66704569580889,81.4393360373536,7.719585379159864,-28.76174632139964,-0.9474603166490256,46.245464785070965,22.704213841574788,31.24824886186335,26.399096427315747,-14.997215923207616,3.6948825857409595,80.50893326772821,29.044692603023503,61.9980587441147,33.369977245808684,-18.51087452361351,4.325284642785181,129.55068534363105,29.044692603023563,106.0106651558041,33.36997724580873,-23.54002018782694,4.325284642785164,48.3268094832519,29.04469260302352,51.27436923253206,33.369977245808684,2.9475597492801597,4.325284642785164,136.43357697744025,35.42609707057258,146.81048614179056,33.369977245808705,10.376909164350309,-2.0561198247638757
M0159,0.45,2,3,True,0.75,6.0,0.1,60,-0.04,3,3,0.4,0.2,-0.004,0.5,0.45,21,15,18,15,44,266,False,False,True,False,-13.946701645432153,0.0,-965.9466714102149,95.08989836837496,7.999528287601359,75.90203479153786,8.04109188402504,-19.187863576837103,0.04156359642368024,110.20108235875324,8.66704569580889,88.39569060749125,8.04109188402505,-21.805391751261993,-0.6259538117838392,46.245464785070965,22.704213841574788,31.74310517450767,26.51391348908098,-14.502359610563296,3.809699647506193,80.50893326772821,29.044692603023503,62.608853651481546,33.32039177323232,-17.900079616246664,4.275699170208821,129.55068534363105,29.044692603023563,106.78740449525002,33.320391773232345,-22.76328084838103,4.275699170208782,48.3268094832519,29.04469260302352,118.59018870912448,33.32039177323228,70.26337922587257,4.27569917020876,136.43357697744025,35.42609707057258,274.76329616697046,33.32039177323234,138.3297191895302,-2.1057052973402435
