engine,window,period,stop_scope,protective_stop_pct,rv_gate_min_pct,rv_gate_window,initial_equity,final_equity,return_pct,maxdd_pct,maxdd_usd,events,delta_return_vs_base_pct,delta_maxdd_vs_base_pct,delta_equity_vs_base_usd
v2,6m,2025-10-10 to 2026-04-11,inverse_only,4.0,40.0,20,10000.0,34038.92193101258,240.38921931012575,13.249938297471202,4510.136152983559,37,-2.954930658112289,0.4987822536154507,-295.493065811228
v2,1y,2025-04-11 to 2026-04-11,inverse_only,4.0,40.0,20,10000.0,54786.88305530465,447.8688305530465,13.249938297471193,7259.2281999355655,85,5.604949776366823,0.022244337472484332,560.4949776366848
v2,10d,2026-04-01 to 2026-04-11,inverse_only,4.0,60.0,20,10000.0,13944.18984828741,39.441898482874095,4.517890181896122,629.9831841007326,3,3.2637427612614047,-2.296685978216395,326.3742761261401
v2,1m,2026-03-12 to 2026-04-11,inverse_only,4.0,60.0,20,10000.0,15167.588870433332,51.67588870433333,12.568400710167875,1906.3233473068867,9,7.5425080918248,-0.18275533368787222,754.2508091824784
v2,2m,2026-02-09 to 2026-04-11,inverse_only,4.0,60.0,20,10000.0,21572.93434543668,115.72934345436678,12.568400710167872,2711.3728334759126,15,-11.122426816712277,-0.18275533368789,-1112.2426816712286
v2,3m,2026-01-09 to 2026-04-11,inverse_only,4.0,60.0,20,10000.0,23577.661075270415,135.77661075270413,13.249938297471195,3124.0255444602135,21,-12.156010194061196,0.4987822536154507,-1215.60101940612
v2,4m,2025-12-10 to 2026-04-11,inverse_only,4.0,60.0,20,10000.0,24682.91417540171,146.82914175401712,13.249938297471203,3270.4708982585,26,-12.725849072876144,0.49878225361545425,-1272.5849072876154
v2,5m,2025-11-09 to 2026-04-11,inverse_only,4.0,60.0,20,10000.0,32137.12604118558,221.3712604118558,13.249938297471195,4258.149371037636,30,-16.56904094588998,0.49878225361541695,-1656.9040945889974
v2,6m,2025-10-10 to 2026-04-11,inverse_only,4.0,60.0,20,10000.0,34038.92193101258,240.38921931012575,13.249938297471202,4510.136152983559,37,-2.954930658112289,0.4987822536154507,-295.493065811228
v2,1y,2025-04-11 to 2026-04-11,inverse_only,4.0,60.0,20,10000.0,54095.3052878839,440.953052878839,13.249938297471205,7167.594572473296,84,-1.3108278978406815,0.022244337472496767,-131.08278978406452
v2,10d,2026-04-01 to 2026-04-11,inverse_only,4.0,80.0,20,10000.0,13944.18984828741,39.441898482874095,4.517890181896122,629.9831841007326,3,3.2637427612614047,-2.296685978216395,326.3742761261401
v2,1m,2026-03-12 to 2026-04-11,inverse_only,4.0,80.0,20,10000.0,15167.588870433332,51.67588870433333,12.568400710167875,1906.3233473068867,9,7.5425080918248,-0.18275533368787222,754.2508091824784
v2,2m,2026-02-09 to 2026-04-11,inverse_only,4.0,80.0,20,10000.0,21572.93434543668,115.72934345436678,12.568400710167872,2711.3728334759126,15,-11.122426816712277,-0.18275533368789,-1112.2426816712286
v2,3m,2026-01-09 to 2026-04-11,inverse_only,4.0,80.0,20,10000.0,23577.661075270415,135.77661075270413,13.249938297471195,3124.0255444602135,21,-12.156010194061196,0.4987822536154507,-1215.60101940612
v2,4m,2025-12-10 to 2026-04-11,inverse_only,4.0,80.0,20,10000.0,24682.91417540171,146.82914175401712,13.249938297471203,3270.4708982585,26,-12.725849072876144,0.49878225361545425,-1272.5849072876154
v2,5m,2025-11-09 to 2026-04-11,inverse_only,4.0,80.0,20,10000.0,32137.12604118558,221.3712604118558,13.249938297471195,4258.149371037636,30,-16.56904094588998,0.49878225361541695,-1656.9040945889974
v2,6m,2025-10-10 to 2026-04-11,inverse_only,4.0,80.0,20,10000.0,34038.92193101258,240.38921931012575,13.249938297471202,4510.136152983559,37,-2.954930658112289,0.4987822536154507,-295.493065811228
v2,1y,2025-04-11 to 2026-04-11,inverse_only,4.0,80.0,20,10000.0,54459.162446259026,444.59162446259023,13.249938297471191,7215.805421448924,83,2.327743685910548,0.022244337472482556,232.77436859106092
v2,10d,2026-04-01 to 2026-04-11,inverse_only,5.0,0.0,20,10000.0,13881.60354703117,38.81603547031172,4.962514719175813,688.8766192790536,3,2.637879748699028,-1.852061440936704,263.7879748699015
v2,1m,2026-03-12 to 2026-04-11,inverse_only,5.0,0.0,20,10000.0,14968.9917164536,49.68991716453599,12.625066333162403,1889.8451336078524,9,5.55653655202746,-0.12608971069334451,555.6536552027464
v2,2m,2026-02-09 to 2026-04-11,inverse_only,5.0,0.0,20,10000.0,23559.72124999835,135.5972124999835,12.625066333162406,2974.430435720451,15,8.745442228904437,-0.12608971069335517,874.544222890443
v2,3m,2026-01-09 to 2026-04-11,inverse_only,5.0,0.0,20,10000.0,25749.07584502099,157.4907584502099,12.6250663331624,3250.8379056101967,21,9.558137503444584,-0.12608971069334451,955.8137503444559
v2,4m,2025-12-10 to 2026-04-11,inverse_only,5.0,0.0,20,10000.0,26956.118639145934,169.56118639145936,12.625066333162415,3403.227859038132,26,10.006195564566099,-0.12608971069333386,1000.6195564566078
v2,5m,2025-11-09 to 2026-04-11,inverse_only,5.0,0.0,20,10000.0,35096.83565446685,250.9683565446685,12.625066333162405,4430.9987822174335,30,13.028055186922728,-0.12608971069337294,1302.805518692272
v2,6m,2025-10-10 to 2026-04-11,inverse_only,5.0,0.0,20,10000.0,36755.22394605023,267.55223946050234,12.625066333162406,4640.371404091235,37,24.208089492264293,-0.12608971069334451,2420.808949226426
v2,1y,2025-04-11 to 2026-04-11,inverse_only,5.0,0.0,20,10000.0,56723.506846067074,467.23506846067073,12.625066333162417,7161.380365811892,85,24.971187683991047,-0.6026276268362913,2497.1187683991084
v2,10d,2026-04-01 to 2026-04-11,inverse_only,5.0,40.0,20,10000.0,13881.60354703117,38.81603547031172,4.962514719175813,688.8766192790536,3,2.637879748699028,-1.852061440936704,263.7879748699015
v2,1m,2026-03-12 to 2026-04-11,inverse_only,5.0,40.0,20,10000.0,14968.9917164536,49.68991716453599,12.625066333162403,1889.8451336078524,9,5.55653655202746,-0.12608971069334451,555.6536552027464
v2,2m,2026-02-09 to 2026-04-11,inverse_only,5.0,40.0,20,10000.0,23559.72124999835,135.5972124999835,12.625066333162406,2974.430435720451,15,8.745442228904437,-0.12608971069335517,874.544222890443
v2,3m,2026-01-09 to 2026-04-11,inverse_only,5.0,40.0,20,10000.0,25749.07584502099,157.4907584502099,12.6250663331624,3250.8379056101967,21,9.558137503444584,-0.12608971069334451,955.8137503444559
v2,4m,2025-12-10 to 2026-04-11,inverse_only,5.0,40.0,20,10000.0,26956.118639145934,169.56118639145936,12.625066333162415,3403.227859038132,26,10.006195564566099,-0.12608971069333386,1000.6195564566078
v2,5m,2025-11-09 to 2026-04-11,inverse_only,5.0,40.0,20,10000.0,35096.83565446685,250.9683565446685,12.625066333162405,4430.9987822174335,30,13.028055186922728,-0.12608971069337294,1302.805518692272
v2,6m,2025-10-10 to 2026-04-11,inverse_only,5.0,40.0,20,10000.0,36755.22394605023,267.55223946050234,12.625066333162406,4640.371404091235,37,24.208089492264293,-0.12608971069334451,2420.808949226426
v2,1y,2025-04-11 to 2026-04-11,inverse_only,5.0,40.0,20,10000.0,56723.506846067074,467.23506846067073,12.625066333162417,7161.380365811892,85,24.971187683991047,-0.6026276268362913,2497.1187683991084
v2,10d,2026-04-01 to 2026-04-11,inverse_only,5.0,60.0,20,10000.0,13881.60354703117,38.81603547031172,4.962514719175813,688.8766192790536,3,2.637879748699028,-1.852061440936704,263.7879748699015
v2,1m,2026-03-12 to 2026-04-11,inverse_only,5.0,60.0,20,10000.0,14968.9917164536,49.68991716453599,12.625066333162403,1889.8451336078524,9,5.55653655202746,-0.12608971069334451,555.6536552027464
v2,2m,2026-02-09 to 2026-04-11,inverse_only,5.0,60.0,20,10000.0,23559.72124999835,135.5972124999835,12.625066333162406,2974.430435720451,15,8.745442228904437,-0.12608971069335517,874.544222890443
v2,3m,2026-01-09 to 2026-04-11,inverse_only,5.0,60.0,20,10000.0,25749.07584502099,157.4907584502099,12.6250663331624,3250.8379056101967,21,9.558137503444584,-0.12608971069334451,955.8137503444559
v2,4m,2025-12-10 to 2026-04-11,inverse_only,5.0,60.0,20,10000.0,26956.118639145934,169.56118639145936,12.625066333162415,3403.227859038132,26,10.006195564566099,-0.12608971069333386,1000.6195564566078
v2,5m,2025-11-09 to 2026-04-11,inverse_only,5.0,60.0,20,10000.0,35096.83565446685,250.9683565446685,12.625066333162405,4430.9987822174335,30,13.028055186922728,-0.12608971069337294,1302.805518692272
v2,6m,2025-10-10 to 2026-04-11,inverse_only,5.0,60.0,20,10000.0,36755.22394605023,267.55223946050234,12.625066333162406,4640.371404091235,37,24.208089492264293,-0.12608971069334451,2420.808949226426
v2,1y,2025-04-11 to 2026-04-11,inverse_only,5.0,60.0,20,10000.0,56632.56107144176,466.3256107144177,12.6250663331624,7149.8984014382295,84,24.061729937737994,-0.6026276268363091,2406.172993773798
v2,10d,2026-04-01 to 2026-04-11,inverse_only,5.0,80.0,20,10000.0,13881.60354703117,38.81603547031172,4.962514719175813,688.8766192790536,3,2.637879748699028,-1.852061440936704,263.7879748699015
v2,1m,2026-03-12 to 2026-04-11,inverse_only,5.0,80.0,20,10000.0,14968.9917164536,49.68991716453599,12.625066333162403,1889.8451336078524,9,5.55653655202746,-0.12608971069334451,555.6536552027464
v2,2m,2026-02-09 to 2026-04-11,inverse_only,5.0,80.0,20,10000.0,23559.72124999835,135.5972124999835,12.625066333162406,2974.430435720451,15,8.745442228904437,-0.12608971069335517,874.544222890443
v2,3m,2026-01-09 to 2026-04-11,inverse_only,5.0,80.0,20,10000.0,25749.07584502099,157.4907584502099,12.6250663331624,3250.8379056101967,21,9.558137503444584,-0.12608971069334451,955.8137503444559
v2,4m,2025-12-10 to 2026-04-11,inverse_only,5.0,80.0,20,10000.0,26956.118639145934,169.56118639145936,12.625066333162415,3403.227859038132,26,10.006195564566099,-0.12608971069333386,1000.6195564566078
v2,5m,2025-11-09 to 2026-04-11,inverse_only,5.0,80.0,20,10000.0,35096.83565446685,250.9683565446685,12.625066333162405,4430.9987822174335,30,13.028055186922728,-0.12608971069337294,1302.805518692272
v2,6m,2025-10-10 to 2026-04-11,inverse_only,5.0,80.0,20,10000.0,36755.22394605023,267.55223946050234,12.625066333162406,4640.371404091235,37,24.208089492264293,-0.12608971069334451,2420.808949226426
v2,1y,2025-04-11 to 2026-04-11,inverse_only,5.0,80.0,20,10000.0,57298.749943714465,472.9874994371446,12.625066333162415,7234.005188466814,83,30.723618660464922,-0.6026276268362931,3072.3618660465
v2,10d,2026-04-01 to 2026-04-11,inverse_only,6.0,0.0,20,10000.0,13728.603665561892,37.286036655618915,6.056463716509223,832.8488371723979,3,1.107880934006225,-0.7581124436032933,110.78809340062253
v2,1m,2026-03-12 to 2026-04-11,inverse_only,6.0,0.0,20,10000.0,14586.182265018477,45.86182265018477,12.744600948303283,1862.0381479907337,9,1.7284420376762384,-0.006555095552464252,172.84420376762318
v2,2m,2026-02-09 to 2026-04-11,inverse_only,6.0,0.0,20,10000.0,22957.2168102529,129.572168102529,12.744600948303283,2930.664974268433,15,2.7203978314499295,-0.006555095552478463,272.0397831449918
v2,3m,2026-01-09 to 2026-04-11,inverse_only,6.0,0.0,20,10000.0,25090.581954055764,150.90581954055767,12.744600948303274,3203.005413266068,21,2.973198593792347,-0.006555095552469581,297.31985937922946
v2,4m,2025-12-10 to 2026-04-11,inverse_only,6.0,0.0,20,10000.0,26266.756443980237,162.6675644398024,12.74460094830328,3353.1531166980567,26,3.112573612909131,-0.006555095552469581,311.2573612909109
v2,5m,2025-11-09 to 2026-04-11,inverse_only,6.0,0.0,20,10000.0,34199.2868643752,241.99286864375202,12.744600948303281,4365.801524931401,30,4.052567286006251,-0.006555095552496226,405.2567286006233
v2,6m,2025-10-10 to 2026-04-11,inverse_only,6.0,0.0,20,10000.0,35468.468090523456,254.68468090523456,12.74460094830328,4527.822252278915,37,11.340530936996515,-0.006555095552471357,1134.053093699651
v2,1y,2025-04-11 to 2026-04-11,inverse_only,6.0,0.0,20,10000.0,56333.00474261667,463.33004742616674,12.74460094830328,7191.34053831613,81,21.06616664948706,-0.48309301169542884,2106.616664948706
v2,10d,2026-04-01 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,13728.603665561892,37.286036655618915,6.056463716509223,832.8488371723979,3,1.107880934006225,-0.7581124436032933,110.78809340062253
v2,1m,2026-03-12 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,14586.182265018477,45.86182265018477,12.744600948303283,1862.0381479907337,9,1.7284420376762384,-0.006555095552464252,172.84420376762318
v2,2m,2026-02-09 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,22957.2168102529,129.572168102529,12.744600948303283,2930.664974268433,15,2.7203978314499295,-0.006555095552478463,272.0397831449918
v2,3m,2026-01-09 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,25090.581954055764,150.90581954055767,12.744600948303274,3203.005413266068,21,2.973198593792347,-0.006555095552469581,297.31985937922946
v2,4m,2025-12-10 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,26266.756443980237,162.6675644398024,12.74460094830328,3353.1531166980567,26,3.112573612909131,-0.006555095552469581,311.2573612909109
v2,5m,2025-11-09 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,34199.2868643752,241.99286864375202,12.744600948303281,4365.801524931401,30,4.052567286006251,-0.006555095552496226,405.2567286006233
v2,6m,2025-10-10 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,35468.468090523456,254.68468090523456,12.74460094830328,4527.822252278915,37,11.340530936996515,-0.006555095552471357,1134.053093699651
v2,1y,2025-04-11 to 2026-04-11,inverse_only,6.0,40.0,20,10000.0,56333.00474261667,463.33004742616674,12.74460094830328,7191.34053831613,81,21.06616664948706,-0.48309301169542884,2106.616664948706
v2,10d,2026-04-01 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,13728.603665561892,37.286036655618915,6.056463716509223,832.8488371723979,3,1.107880934006225,-0.7581124436032933,110.78809340062253
v2,1m,2026-03-12 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,14586.182265018477,45.86182265018477,12.744600948303283,1862.0381479907337,9,1.7284420376762384,-0.006555095552464252,172.84420376762318
v2,2m,2026-02-09 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,22957.2168102529,129.572168102529,12.744600948303283,2930.664974268433,15,2.7203978314499295,-0.006555095552478463,272.0397831449918
v2,3m,2026-01-09 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,25090.581954055764,150.90581954055767,12.744600948303274,3203.005413266068,21,2.973198593792347,-0.006555095552469581,297.31985937922946
v2,4m,2025-12-10 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,26266.756443980237,162.6675644398024,12.74460094830328,3353.1531166980567,26,3.112573612909131,-0.006555095552469581,311.2573612909109
v2,5m,2025-11-09 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,34199.2868643752,241.99286864375202,12.744600948303281,4365.801524931401,30,4.052567286006251,-0.006555095552496226,405.2567286006233
v2,6m,2025-10-10 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,35468.468090523456,254.68468090523456,12.74460094830328,4527.822252278915,37,11.340530936996515,-0.006555095552471357,1134.053093699651
v2,1y,2025-04-11 to 2026-04-11,inverse_only,6.0,60.0,20,10000.0,56333.00474261667,463.33004742616674,12.74460094830328,7191.34053831613,81,21.06616664948706,-0.48309301169542884,2106.616664948706
v2,10d,2026-04-01 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,13728.603665561892,37.286036655618915,6.056463716509223,832.8488371723979,3,1.107880934006225,-0.7581124436032933,110.78809340062253
v2,1m,2026-03-12 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,14586.182265018477,45.86182265018477,12.744600948303283,1862.0381479907337,9,1.7284420376762384,-0.006555095552464252,172.84420376762318
v2,2m,2026-02-09 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,22957.2168102529,129.572168102529,12.744600948303283,2930.664974268433,15,2.7203978314499295,-0.006555095552478463,272.0397831449918
v2,3m,2026-01-09 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,25090.581954055764,150.90581954055767,12.744600948303274,3203.005413266068,21,2.973198593792347,-0.006555095552469581,297.31985937922946
v2,4m,2025-12-10 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,26266.756443980237,162.6675644398024,12.74460094830328,3353.1531166980567,26,3.112573612909131,-0.006555095552469581,311.2573612909109
v2,5m,2025-11-09 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,34199.2868643752,241.99286864375202,12.744600948303281,4365.801524931401,30,4.052567286006251,-0.006555095552496226,405.2567286006233
v2,6m,2025-10-10 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,35468.468090523456,254.68468090523456,12.74460094830328,4527.822252278915,37,11.340530936996515,-0.006555095552471357,1134.053093699651
v2,1y,2025-04-11 to 2026-04-11,inverse_only,6.0,80.0,20,10000.0,56333.00474261667,463.33004742616674,12.74460094830328,7191.34053831613,81,21.06616664948706,-0.48309301169542884,2106.616664948706
v2,10d,2026-04-01 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,13582.685007717135,35.82685007717134,7.054971289574653,970.1576546707201,3,-0.3513056444413465,0.24039512946213648,-35.13056444413451
v2,1m,2026-03-12 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,14327.42469070359,43.274246907035895,13.010308498101057,1887.1966792805888,9,-0.8591337054726367,0.2591524542453101,-85.91337054726318
v2,2m,2026-02-09 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,22549.957828642022,125.4995782864202,13.010308498101061,2970.262028998368,15,-1.3521919846588588,0.2591524542452994,-135.2191984658857
v2,3m,2026-01-09 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,24645.477264794423,146.45477264794425,13.010308498101045,3246.2821377511063,21,-1.4778482988210726,0.2591524542453012,-147.7848298821118
v2,4m,2025-12-10 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,25800.786524019444,158.00786524019443,13.010308498101026,3398.458529853604,26,-1.5471255866988258,0.25915245424527633,-154.71255866988213
v2,5m,2025-11-09 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,33592.59456123925,235.92594561239255,13.01030849810105,4424.78912107104,30,-2.014355745353214,0.2591524542452728,-201.43557453532412
v2,6m,2025-10-10 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,34468.63019328492,244.68630193284918,13.010308498101057,4540.179819079789,37,1.3421519646111335,0.25915245424530653,134.2151964611112
v2,1y,2025-04-11 to 2026-04-11,inverse_only,7.0,0.0,20,10000.0,54711.99142044402,447.11991420444025,13.01030849810104,7206.618827491417,80,4.856033427760565,-0.21738546189766872,485.6033427760558
v2,10d,2026-04-01 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,13582.685007717135,35.82685007717134,7.054971289574653,970.1576546707201,3,-0.3513056444413465,0.24039512946213648,-35.13056444413451
v2,1m,2026-03-12 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,14327.42469070359,43.274246907035895,13.010308498101057,1887.1966792805888,9,-0.8591337054726367,0.2591524542453101,-85.91337054726318
v2,2m,2026-02-09 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,22549.957828642022,125.4995782864202,13.010308498101061,2970.262028998368,15,-1.3521919846588588,0.2591524542452994,-135.2191984658857
v2,3m,2026-01-09 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,24645.477264794423,146.45477264794425,13.010308498101045,3246.2821377511063,21,-1.4778482988210726,0.2591524542453012,-147.7848298821118
v2,4m,2025-12-10 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,25800.786524019444,158.00786524019443,13.010308498101026,3398.458529853604,26,-1.5471255866988258,0.25915245424527633,-154.71255866988213
v2,5m,2025-11-09 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,33592.59456123925,235.92594561239255,13.01030849810105,4424.78912107104,30,-2.014355745353214,0.2591524542452728,-201.43557453532412
v2,6m,2025-10-10 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,34468.63019328492,244.68630193284918,13.010308498101057,4540.179819079789,37,1.3421519646111335,0.25915245424530653,134.2151964611112
v2,1y,2025-04-11 to 2026-04-11,inverse_only,7.0,40.0,20,10000.0,54711.99142044402,447.11991420444025,13.01030849810104,7206.618827491417,80,4.856033427760565,-0.21738546189766872,485.6033427760558
v2,10d,2026-04-01 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,13582.685007717135,35.82685007717134,7.054971289574653,970.1576546707201,3,-0.3513056444413465,0.24039512946213648,-35.13056444413451
v2,1m,2026-03-12 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,14327.42469070359,43.274246907035895,13.010308498101057,1887.1966792805888,9,-0.8591337054726367,0.2591524542453101,-85.91337054726318
v2,2m,2026-02-09 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,22549.957828642022,125.4995782864202,13.010308498101061,2970.262028998368,15,-1.3521919846588588,0.2591524542452994,-135.2191984658857
v2,3m,2026-01-09 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,24645.477264794423,146.45477264794425,13.010308498101045,3246.2821377511063,21,-1.4778482988210726,0.2591524542453012,-147.7848298821118
v2,4m,2025-12-10 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,25800.786524019444,158.00786524019443,13.010308498101026,3398.458529853604,26,-1.5471255866988258,0.25915245424527633,-154.71255866988213
v2,5m,2025-11-09 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,33592.59456123925,235.92594561239255,13.01030849810105,4424.78912107104,30,-2.014355745353214,0.2591524542452728,-201.43557453532412
v2,6m,2025-10-10 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,34468.63019328492,244.68630193284918,13.010308498101057,4540.179819079789,37,1.3421519646111335,0.25915245424530653,134.2151964611112
v2,1y,2025-04-11 to 2026-04-11,inverse_only,7.0,60.0,20,10000.0,54711.99142044402,447.11991420444025,13.01030849810104,7206.618827491417,80,4.856033427760565,-0.21738546189766872,485.6033427760558
v2,10d,2026-04-01 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,13582.685007717135,35.82685007717134,7.054971289574653,970.1576546707201,3,-0.3513056444413465,0.24039512946213648,-35.13056444413451
v2,1m,2026-03-12 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,14327.42469070359,43.274246907035895,13.010308498101057,1887.1966792805888,9,-0.8591337054726367,0.2591524542453101,-85.91337054726318
v2,2m,2026-02-09 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,22549.957828642022,125.4995782864202,13.010308498101061,2970.262028998368,15,-1.3521919846588588,0.2591524542452994,-135.2191984658857
v2,3m,2026-01-09 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,24645.477264794423,146.45477264794425,13.010308498101045,3246.2821377511063,21,-1.4778482988210726,0.2591524542453012,-147.7848298821118
v2,4m,2025-12-10 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,25800.786524019444,158.00786524019443,13.010308498101026,3398.458529853604,26,-1.5471255866988258,0.25915245424527633,-154.71255866988213
v2,5m,2025-11-09 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,33592.59456123925,235.92594561239255,13.01030849810105,4424.78912107104,30,-2.014355745353214,0.2591524542452728,-201.43557453532412
v2,6m,2025-10-10 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,34468.63019328492,244.68630193284918,13.010308498101057,4540.179819079789,37,1.3421519646111335,0.25915245424530653,134.2151964611112
v2,1y,2025-04-11 to 2026-04-11,inverse_only,7.0,80.0,20,10000.0,54711.99142044402,447.11991420444025,13.01030849810104,7206.618827491417,80,4.856033427760565,-0.21738546189766872,485.6033427760558
fev1,10d,2026-04-01 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,15606.364061095937,56.06364061095937,0.00640700169549598,0.999900009999692,2,0.0,0.0,0.0
fev1,1m,2026-03-12 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,16518.053128827294,65.18053128827295,11.235564329870929,1855.8964853316484,7,0.0,0.0,0.0
fev1,2m,2026-02-09 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,25997.791613450947,159.97791613450948,11.235564329870945,2920.9986010750745,13,0.0,0.0,0.0
fev1,3m,2026-01-09 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,28413.710881992974,184.13710881992972,11.235564329870927,3192.4407646498566,19,0.0,0.0,0.0
fev1,4m,2025-12-10 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,29745.664121048372,197.45664121048372,11.235564329870932,3342.0932276677268,24,0.0,0.0,0.0
fev1,5m,2025-11-09 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,38728.82068315763,287.2882068315763,11.235564329870957,4351.401562056544,28,0.0,0.0,0.0
fev1,6m,2025-10-10 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,39348.11552012687,293.4811552012687,11.235564329870938,4420.982831855785,34,0.0,0.0,0.0
fev1,1y,2025-04-11 to 2026-04-11,inverse_only,0.0,0.0,20,10000.0,62144.82415141468,521.4482415141468,11.655461348935868,7243.265959332301,75,0.0,0.0,0.0
fev1,10d,2026-04-01 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,15606.364061095937,56.06364061095937,0.00640700169549598,0.999900009999692,2,0.0,0.0,0.0
fev1,1m,2026-03-12 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,16518.053128827294,65.18053128827295,11.235564329870929,1855.8964853316484,7,0.0,0.0,0.0
fev1,2m,2026-02-09 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,25997.791613450947,159.97791613450948,11.235564329870945,2920.9986010750745,13,0.0,0.0,0.0
fev1,3m,2026-01-09 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,28413.710881992974,184.13710881992972,11.235564329870927,3192.4407646498566,19,0.0,0.0,0.0
fev1,4m,2025-12-10 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,29745.664121048372,197.45664121048372,11.235564329870932,3342.0932276677268,24,0.0,0.0,0.0
fev1,5m,2025-11-09 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,38728.82068315763,287.2882068315763,11.235564329870957,4351.401562056544,28,0.0,0.0,0.0
fev1,6m,2025-10-10 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,39348.11552012687,293.4811552012687,11.235564329870938,4420.982831855785,34,0.0,0.0,0.0
fev1,1y,2025-04-11 to 2026-04-11,inverse_only,0.0,40.0,20,10000.0,62144.82415141468,521.4482415141468,11.655461348935868,7243.265959332301,75,0.0,0.0,0.0
fev1,10d,2026-04-01 to 2026-04-11,inverse_only,0.0,60.0,20,10000.0,15606.364061095937,56.06364061095937,0.00640700169549598,0.999900009999692,2,0.0,0.0,0.0
fev1,1m,2026-03-12 to 2026-04-11,inverse_only,0.0,60.0,20,10000.0,16518.053128827294,65.18053128827295,11.235564329870929,1855.8964853316484,7,0.0,0.0,0.0
fev1,2m,2026-02-09 to 2026-04-11,inverse_only,0.0,60.0,20,10000.0,25997.791613450947,159.97791613450948,11.235564329870945,2920.9986010750745,13,0.0,0.0,0.0
fev1,3m,2026-01-09 to 2026-04-11,inverse_only,0.0,60.0,20,10000.0,28413.710881992974,184.13710881992972,11.235564329870927,3192.4407646498566,19,0.0,0.0,0.0
fev1,4m,2025-12-10 to 2026-04-11,inverse_only,0.0,60.0,20,10000.0,29745.664121048372,197.45664121048372,11.235564329870932,3342.0932276677268,24,0.0,0.0,0.0
fev1,5m,2025-11-09 to 2026-04-11,inverse_only,0.0,60.0,20,10000.0,38728.82068315763,287.2882068315763,11.235564329870957,4351.401562056544,28,0.0,0.0,0.0
