Date,runtime_switch_loop.py Day End Equity,runtime_switch_loop.py PnL ($),runtime_switch_loop.py Return %,runtime_switch_loop.py Drawdown %,runtime_switch_loop_v2_controlplane.py Day End Equity,runtime_switch_loop_v2_controlplane.py PnL ($),runtime_switch_loop_v2_controlplane.py Return %,runtime_switch_loop_v2_controlplane.py Drawdown %,FEV1-0001 Day End Equity,FEV1-0001 PnL ($),FEV1-0001 Return %,FEV1-0001 Drawdown %,fev1_best Day End Equity,fev1_best PnL ($),fev1_best Return %,fev1_best Drawdown %
2025-08-22,12580.68,1018.21,8.81,8.28,5660.09,458.1,8.81,65.84,4923.93,398.52,8.81,69.56,6151.58,497.88,8.81,64.73
2025-08-25,12562.32,-18.35,-0.15,8.41,5651.83,-8.26,-0.15,65.88,4916.75,-7.18,-0.15,69.61,6142.6,-8.97,-0.15,64.79
2025-08-26,12844.29,281.96,2.24,6.36,5778.69,126.86,2.24,65.12,5027.1,110.36,2.24,68.93,6280.47,137.87,2.24,64.0
2025-08-27,12917.6,73.31,0.57,5.82,5811.67,32.98,0.57,64.92,5055.8,28.69,0.57,68.75,6316.32,35.85,0.57,63.79
2025-08-28,13107.82,190.22,1.47,4.43,5897.25,85.58,1.47,64.4,5130.25,74.45,1.47,68.29,6409.33,93.01,1.47,63.26
2025-08-29,11849.57,-1258.25,-9.6,13.61,5331.16,-566.09,-9.6,67.82,4637.78,-492.47,-9.6,71.33,5794.09,-615.25,-9.6,66.78
2025-09-02,11567.26,-282.31,-2.38,15.67,5204.15,-127.01,-2.38,68.59,4527.29,-110.49,-2.38,72.02,5656.04,-138.04,-2.38,67.58
2025-09-03,11361.37,-205.89,-1.78,17.17,5111.52,-92.63,-1.78,69.15,4446.71,-80.58,-1.78,72.51,5555.37,-100.67,-1.78,68.15
2025-09-04,11716.62,355.25,3.13,14.58,5271.35,159.83,3.13,68.18,4585.75,139.04,3.13,71.65,5729.08,173.71,3.13,67.16
2025-09-05,12122.28,405.67,3.46,11.62,5453.86,182.51,3.46,67.08,4744.52,158.77,3.46,70.67,5927.43,198.36,3.46,66.02
2025-09-08,12392.74,270.46,2.23,9.65,5575.54,121.68,2.23,66.35,4850.37,105.86,2.23,70.02,6059.68,132.25,2.23,65.26
2025-09-09,12445.46,52.71,0.43,9.26,5599.25,23.72,0.43,66.2,4871.01,20.63,0.43,69.89,6085.46,25.78,0.43,65.11
2025-09-10,13114.71,669.25,5.38,4.38,5900.35,301.1,5.38,64.38,5132.94,261.94,5.38,68.27,6412.7,327.24,5.38,63.24
2025-09-11,13343.92,229.21,1.75,2.71,6003.47,103.12,1.75,63.76,5222.65,89.71,1.75,67.72,6524.78,112.08,1.75,62.6
2025-09-12,13455.8,111.89,0.84,1.9,6055.02,51.55,0.86,63.45,5267.5,44.85,0.86,67.44,6580.8,56.03,0.86,62.27
2025-09-15,13209.99,-245.82,-1.83,3.69,6170.52,115.5,1.91,62.75,5367.98,100.48,1.91,66.82,6706.33,125.53,1.91,61.55
2025-09-16,12933.27,-276.71,-2.09,5.71,6302.48,131.96,2.14,61.96,5482.77,114.8,2.14,66.11,6849.75,143.42,2.14,60.73
2025-09-17,12921.38,-11.9,-0.09,5.79,6303.14,0.66,0.01,61.95,5483.35,0.57,0.01,66.11,6850.47,0.72,0.01,60.73
2025-09-18,11611.55,-1309.83,-10.14,15.34,6668.31,365.17,5.79,59.75,5801.02,317.67,5.79,64.14,7247.34,396.88,5.79,58.45
2025-09-19,11853.12,241.57,2.08,13.58,6534.43,-133.88,-2.01,60.56,5684.55,-116.47,-2.01,64.86,7101.84,-145.5,-2.01,59.29
2025-09-22,11287.76,-565.36,-4.77,17.7,6844.83,310.4,4.75,58.68,5954.58,270.03,4.75,63.19,7439.19,337.35,4.75,57.35
2025-09-23,11354.24,66.49,0.59,17.22,6802.19,-42.64,-0.62,58.94,5917.49,-37.09,-0.62,63.42,7392.85,-46.34,-0.62,57.62
2025-09-24,11450.98,96.74,0.85,16.51,6756.57,-45.62,-0.67,59.22,5877.8,-39.69,-0.67,63.67,7343.27,-49.58,-0.67,57.9
2025-09-25,11554.73,103.74,0.91,15.76,6698.06,-58.51,-0.87,59.57,5826.9,-50.9,-0.87,63.98,7279.68,-63.59,-0.87,58.27
2025-09-26,11473.07,-81.66,-0.71,16.35,6739.71,41.65,0.62,59.32,5863.14,36.23,0.62,63.76,7324.95,45.27,0.62,58.01
2025-09-29,11451.48,-21.59,-0.19,16.51,6753.6,13.88,0.21,59.23,5875.21,12.08,0.21,63.68,7340.04,15.09,0.21,57.92
2025-09-30,11224.99,-226.49,-1.98,18.16,6893.43,139.83,2.07,58.39,5996.86,121.65,2.07,62.93,7492.01,151.97,2.07,57.05
2025-10-01,10555.5,-669.49,-5.96,23.04,7312.92,419.5,6.09,55.86,6361.8,364.94,6.09,60.68,7947.93,455.92,6.09,54.44
2025-10-02,9928.02,-627.48,-5.94,27.62,7740.35,427.43,5.84,53.28,6733.63,371.84,5.84,58.38,8412.48,464.55,5.84,51.77
2025-10-03,9735.94,-192.07,-1.93,29.02,7590.61,-149.75,-1.93,54.18,6603.36,-130.27,-1.93,59.18,8249.73,-162.75,-1.93,52.71
2025-10-06,10371.86,635.91,6.53,24.38,8086.39,495.79,6.53,51.19,7034.67,431.31,6.53,56.52,8788.57,538.84,6.53,49.62
2025-10-07,9652.69,-719.17,-6.93,29.62,7525.7,-560.7,-6.93,54.57,6546.9,-487.77,-6.93,59.53,8179.18,-609.38,-6.93,53.11
2025-10-08,10621.19,968.49,10.03,22.56,8280.78,755.08,10.03,50.02,7203.77,656.88,10.03,55.47,8999.83,820.65,10.03,48.41
2025-10-09,10445.1,-176.09,-1.66,23.85,8143.49,-137.29,-1.66,50.85,7084.34,-119.43,-1.66,56.21,8850.62,-149.21,-1.66,49.26
2025-10-10,8562.67,-1882.42,-18.02,37.57,6675.87,-1467.63,-18.02,59.7,5807.59,-1276.75,-18.02,64.1,7255.56,-1595.07,-18.02,58.41
2025-10-13,9280.35,717.68,8.38,32.34,7235.4,559.54,8.38,56.33,6294.36,486.76,8.38,61.09,7863.68,608.13,8.38,54.92
2025-10-14,9886.76,606.41,6.53,27.92,6771.47,-463.94,-6.41,59.13,5890.76,-403.6,-6.41,63.59,7359.46,-504.22,-6.41,57.81
2025-10-15,9027.62,-859.14,-8.69,34.18,7186.17,414.7,6.12,56.62,6251.53,360.77,6.12,61.36,7810.17,450.71,6.12,55.23
2025-10-16,8862.58,-165.04,-1.83,35.39,7310.8,124.63,1.73,55.87,6359.95,108.42,1.73,60.69,7945.63,135.46,1.73,54.45
2025-10-17,8949.96,87.38,0.99,34.75,7260.23,-50.57,-0.69,56.18,6315.96,-43.99,-0.69,60.96,7890.67,-54.96,-0.69,54.77
2025-10-20,8439.59,-510.36,-5.7,38.47,7661.39,401.16,5.53,53.76,6664.94,348.98,5.53,58.8,8326.66,435.99,5.53,52.27
2025-10-21,8598.26,158.67,1.88,37.31,7523.01,-138.38,-1.81,54.59,6544.56,-120.38,-1.81,59.55,8176.26,-150.39,-1.81,53.13
2025-10-22,9312.87,714.6,8.31,32.1,6900.36,-622.65,-8.28,58.35,6002.89,-541.67,-8.28,62.9,7499.54,-676.72,-8.28,57.01
2025-10-23,8576.67,-736.19,-7.91,37.47,6353.61,-546.75,-7.92,61.65,5527.25,-475.64,-7.92,65.84,7117.78,-381.76,-5.09,59.2
2025-10-24,8137.16,-439.52,-5.12,40.67,6694.86,341.25,5.37,59.59,5824.12,296.87,5.37,64.0,7500.08,382.3,5.37,57.0
2025-10-27,7466.22,-670.94,-8.25,45.57,7118.93,424.07,6.33,57.03,6193.03,368.92,6.33,61.72,7975.16,475.08,6.33,54.28
2025-10-28,7454.54,-11.68,-0.16,45.65,7137.89,18.96,0.27,56.91,6209.52,16.49,0.27,61.62,7996.4,21.24,0.27,54.16
2025-10-29,7070.26,-384.28,-5.15,48.45,7543.6,405.71,5.68,54.47,6562.47,352.94,5.68,59.44,8450.9,454.51,5.68,51.55
2025-10-30,7334.17,263.91,3.73,46.53,7265.37,-278.23,-3.69,56.15,6320.42,-242.04,-3.69,60.93,8139.21,-311.7,-3.69,53.34
2025-10-31,7269.23,-64.94,-0.89,47.0,7329.51,64.14,0.88,55.76,6376.22,55.8,0.88,60.59,8211.06,71.85,0.88,52.93
2025-11-03,7203.59,-65.64,-0.9,47.48,7402.65,73.14,1.0,55.32,6439.85,63.63,1.0,60.19,8293.0,81.94,1.0,52.46
2025-11-04,8057.76,854.16,11.86,41.25,6521.13,-881.52,-11.91,60.64,5672.98,-766.87,-11.91,64.93,7305.45,-987.55,-11.91,58.12
2025-11-05,8934.59,876.84,10.88,34.86,7230.75,709.62,10.88,56.35,6290.31,617.33,10.88,61.12,8100.43,794.97,10.88,53.56
2025-11-06,9763.68,829.08,9.28,28.82,6590.38,-640.37,-8.86,60.22,5733.22,-557.08,-8.86,64.56,7383.04,-717.39,-8.86,57.68
2025-11-07,9343.5,-420.18,-4.3,31.88,6306.76,-283.61,-4.3,61.93,5486.5,-246.73,-4.3,66.09,7065.31,-317.73,-4.3,59.5
2025-11-10,10048.48,704.98,7.55,26.74,6782.62,475.85,7.55,59.06,5900.46,413.96,7.55,63.53,7598.4,533.09,7.55,56.44
2025-11-11,9318.55,-729.93,-7.26,32.06,6289.92,-492.69,-7.26,62.03,5471.85,-428.61,-7.26,66.18,7046.44,-551.95,-7.26,59.6
2025-11-12,9724.21,405.66,4.35,29.1,6563.74,273.82,4.35,60.38,5710.05,238.2,4.35,64.71,7353.19,306.75,4.35,57.85
2025-11-13,8722.35,-1001.86,-10.3,36.41,5887.5,-676.25,-10.3,64.46,5121.76,-588.29,-10.3,68.34,6595.61,-757.58,-10.3,62.19
2025-11-14,8646.73,-75.62,-0.87,36.96,5836.45,-51.04,-0.87,64.77,5077.35,-44.41,-0.87,68.62,6538.43,-57.18,-0.87,62.52
2025-11-17,8210.85,-435.88,-5.04,40.14,5542.23,-294.22,-5.04,66.55,4821.4,-255.95,-5.04,70.2,6208.83,-329.6,-5.04,64.41
2025-11-18,7731.66,-479.19,-5.84,43.63,5218.79,-323.45,-5.84,68.5,4540.02,-281.38,-5.84,71.94,5846.48,-362.35,-5.84,66.48
2025-11-19,8145.47,413.82,5.35,40.61,5498.11,279.32,5.35,66.81,4783.02,242.99,5.35,70.44,6159.39,312.92,5.35,64.69
2025-11-20,8615.57,470.09,5.77,37.19,5815.42,317.31,5.77,64.9,5059.06,276.04,5.77,68.73,6514.86,355.47,5.77,62.65
2025-11-21,8844.72,229.15,2.66,35.52,5970.09,154.68,2.66,63.96,5193.61,134.56,2.66,67.9,6688.14,173.28,2.66,61.66
2025-11-24,9471.09,626.37,7.08,30.95,6392.89,422.8,7.08,61.41,5561.42,367.81,7.08,65.62,7161.79,473.65,7.08,58.94
2025-11-25,9494.69,23.6,0.25,30.78,6408.81,15.93,0.25,61.32,5575.28,13.86,0.25,65.54,7179.63,17.84,0.25,58.84
2025-11-26,10312.47,817.79,8.61,24.81,6960.81,552.0,8.61,57.98,6055.48,480.2,8.61,62.57,7798.02,618.39,8.61,55.3
2025-11-28,10772.93,460.46,4.47,21.46,7271.62,310.81,4.47,56.11,6325.86,270.38,4.47,60.9,8146.21,348.19,4.47,53.3
2025-12-01,10866.08,93.14,0.86,20.78,7334.49,62.87,0.86,55.73,6380.55,54.69,0.86,60.56,8216.64,70.43,0.86,52.9
2025-12-02,11485.27,619.19,5.7,16.26,7752.44,417.95,5.7,53.21,6744.14,363.59,5.7,58.31,8684.86,468.22,5.7,50.21
2025-12-03,12217.28,732.01,6.37,10.93,8246.54,494.1,6.37,50.22,7173.98,429.84,6.37,55.66,9238.39,553.53,6.37,47.04
2025-12-04,11818.48,-398.8,-3.26,13.83,7977.35,-269.19,-3.26,51.85,6939.81,-234.18,-3.26,57.1,8936.82,-301.56,-3.26,48.77
2025-12-05,12212.04,393.56,3.33,10.97,8243.0,265.65,3.33,50.24,7170.9,231.1,3.33,55.68,9234.42,297.6,3.33,47.06
2025-12-08,12522.95,310.91,2.55,8.7,8452.86,209.86,2.55,48.98,7353.47,182.57,2.55,54.55,9469.52,235.1,2.55,45.71
2025-12-09,12554.43,31.48,0.25,8.47,8474.11,21.25,0.25,48.85,7371.95,18.49,0.25,54.43,9493.33,23.81,0.25,45.58
2025-12-10,13083.11,528.68,4.21,4.61,8830.96,356.85,4.21,46.7,7682.39,310.44,4.21,52.51,9893.1,399.77,4.21,43.29
2025-12-11,12739.4,-343.71,-2.63,7.12,8598.96,-232.0,-2.63,48.1,7480.57,-201.82,-2.63,53.76,9633.2,-259.9,-2.63,44.78
2025-12-12,10934.29,-1805.11,-14.17,20.28,7380.53,-1218.43,-14.17,55.45,6420.61,-1059.96,-14.17,60.31,8268.22,-1364.98,-14.17,52.6
2025-12-15,10766.38,-167.92,-1.54,21.51,7267.19,-113.34,-1.54,56.13,6322.01,-98.6,-1.54,60.92,8141.25,-126.97,-1.54,53.33
2025-12-16,10686.35,-80.02,-0.74,22.09,7213.18,-54.01,-0.74,56.46,6275.02,-46.99,-0.74,61.21,8080.74,-60.51,-0.74,53.68
2025-12-17,9409.92,-1276.43,-11.94,31.39,6351.6,-861.58,-11.94,61.66,5525.5,-749.52,-11.94,65.85,7115.53,-965.2,-11.94,59.21
2025-12-18,10389.86,979.94,10.41,24.25,7013.05,661.45,10.41,57.67,6100.92,575.42,10.41,62.29,7856.54,741.01,10.41,54.96
2025-12-19,11079.95,690.08,6.64,19.22,7478.85,465.8,6.64,54.86,6506.14,405.22,6.64,59.78,8378.36,521.82,6.64,51.97
2025-12-22,11422.98,343.04,3.1,16.72,7710.39,231.55,3.1,53.46,6707.57,201.43,3.1,58.54,8637.76,259.4,3.1,50.48
2025-12-23,11560.36,137.37,1.2,15.72,7803.12,92.73,1.2,52.9,6788.24,80.67,1.2,58.04,8741.64,103.88,1.2,49.89
2025-12-24,11649.03,88.67,0.77,15.07,7862.97,59.85,0.77,52.54,6840.3,52.07,0.77,57.72,8808.69,67.05,0.77,49.5
2025-12-26,11719.17,70.14,0.6,14.56,7910.32,47.35,0.6,52.25,6881.49,41.19,0.6,57.46,8861.73,53.04,0.6,49.2
2025-12-29,11593.42,-125.75,-1.07,15.48,7825.44,-84.88,-1.07,52.76,6807.65,-73.84,-1.07,57.92,8766.64,-95.09,-1.07,49.74
2025-12-30,11573.99,-19.43,-0.17,15.62,7812.32,-13.11,-0.17,52.84,6796.24,-11.41,-0.17,57.99,8751.95,-14.69,-0.17,49.83
2025-12-31,11210.97,-363.02,-3.14,18.26,7567.29,-245.04,-3.14,54.32,6583.07,-213.17,-3.14,59.31,8477.44,-274.51,-3.14,51.4
2026-01-02,11940.24,729.27,6.5,12.95,8059.53,492.25,6.5,51.35,7011.3,428.23,6.5,56.66,9028.89,551.45,6.5,48.24
2026-01-05,11487.25,-452.98,-3.79,16.25,8562.07,502.54,6.24,48.32,7448.48,437.18,6.24,53.96,9591.87,562.98,6.24,45.01
2026-01-06,10353.32,-1133.93,-9.87,24.52,9224.47,662.4,7.74,44.32,8024.73,576.25,7.74,50.4,10333.94,742.07,7.74,40.76
2026-01-07,10701.03,347.71,3.36,21.98,8891.62,-332.85,-3.61,46.33,7735.16,-289.56,-3.61,52.19,9961.06,-372.89,-3.61,42.9
2026-01-08,11201.32,500.29,4.68,18.33,8463.3,-428.32,-4.82,48.91,7362.55,-372.61,-4.82,54.49,9481.22,-479.84,-4.82,45.65
2026-01-09,10200.41,-1000.91,-8.94,25.63,9244.93,781.63,9.24,44.2,8042.52,679.97,9.24,50.29,10356.86,875.64,9.24,40.63
2026-01-12,10070.76,-129.64,-1.27,26.58,9356.59,111.66,1.21,43.52,8139.66,97.14,1.21,49.69,10481.95,125.09,1.21,39.91
2026-01-13,9851.6,-219.16,-2.18,28.17,9548.38,191.79,2.05,42.36,8306.5,166.84,2.05,48.66,10696.81,214.85,2.05,38.68
2026-01-14,10025.92,174.32,1.77,26.9,9406.03,-142.35,-1.49,43.22,8182.67,-123.83,-1.49,49.42,10537.34,-159.47,-1.49,39.59
2026-01-15,9461.16,-564.77,-5.63,31.02,10100.51,694.48,7.38,39.03,8786.82,604.15,7.38,45.69,11315.34,778.01,7.38,35.13
2026-01-16,9047.44,-413.72,-4.37,34.04,10541.4,440.89,4.37,36.37,9170.37,383.55,4.37,43.32,11809.26,493.92,4.37,32.3
2026-01-20,9447.67,400.23,4.42,31.12,10087.49,-453.91,-4.31,39.11,8775.5,-394.87,-4.31,45.76,11300.76,-508.5,-4.31,35.22
2026-01-21,8545.86,-901.81,-9.55,37.69,10936.51,849.02,8.42,33.99,9514.09,738.6,8.42,41.19,12251.9,951.14,8.42,29.76
2026-01-22,8536.46,-9.41,-0.11,37.76,10924.47,-12.04,-0.11,34.06,9503.62,-10.47,-0.11,41.26,12238.41,-13.48,-0.11,29.84
2026-01-23,8246.22,-290.24,-3.4,39.88,10553.05,-371.43,-3.4,36.3,9180.5,-323.12,-3.4,43.25,11822.31,-416.1,-3.4,32.23
2026-01-26,8153.51,-92.71,-1.12,40.56,10434.39,-118.65,-1.12,37.02,9077.28,-103.22,-1.12,43.89,11689.39,-132.92,-1.12,32.99
2026-01-27,8687.93,534.42,6.55,36.66,11118.32,683.92,6.55,32.89,9672.25,594.97,6.55,40.21,12455.57,766.18,6.55,28.6
2026-01-28,9382.58,694.66,8.0,31.59,12007.3,888.98,8.0,27.52,10445.61,773.36,8.0,35.43,13451.47,995.9,8.0,22.89
2026-01-29,9410.04,27.46,0.29,31.39,12042.43,35.14,0.29,27.31,10476.18,30.57,0.29,35.25,13490.84,39.36,0.29,22.66
2026-01-30,8271.31,-1138.73,-12.1,39.7,10587.26,-1455.17,-12.08,36.09,9210.27,-1265.91,-12.08,43.07,11860.64,-1630.19,-12.08,32.01
2026-02-02,7847.81,-423.5,-5.12,42.78,11241.68,654.41,6.18,32.14,9779.57,569.3,6.18,39.55,12593.77,733.12,6.18,27.8
2026-02-03,8312.85,465.05,5.93,39.39,10537.23,-704.45,-6.27,36.4,9166.74,-612.83,-6.27,43.34,11804.59,-789.18,-6.27,32.33
2026-02-04,9318.95,1006.1,12.1,32.06,9238.8,-1298.43,-12.32,44.23,8037.19,-1129.55,-12.32,50.32,10349.99,-1454.6,-12.32,40.67
2026-02-05,9233.43,-85.53,-0.92,32.68,9154.01,-84.79,-0.92,44.75,7963.42,-73.76,-0.92,50.78,10255.0,-94.99,-0.92,41.21
2026-02-06,9848.88,615.45,6.67,28.19,9764.16,610.16,6.67,41.06,8494.22,530.8,6.67,47.5,10938.55,683.55,6.67,37.29
2026-02-09,9530.49,-318.39,-3.23,30.52,10104.04,339.88,3.48,39.01,8789.9,295.67,3.48,45.67,11319.3,380.76,3.48,35.11
2026-02-10,9628.31,97.82,1.03,29.8,9990.03,-114.01,-1.13,39.7,8690.71,-99.18,-1.13,46.28,11191.58,-127.73,-1.13,35.84
2026-02-11,8845.42,-782.89,-8.13,35.51,10677.27,687.24,6.88,35.55,9288.57,597.86,6.88,42.59,11961.47,769.9,6.88,31.43
2026-02-12,9556.82,711.39,8.04,30.32,9890.97,-786.3,-7.36,40.3,8604.53,-684.03,-7.36,46.81,11080.6,-880.87,-7.36,36.48
2026-02-13,9346.8,-210.01,-2.2,31.86,10060.74,169.78,1.72,39.27,8752.23,147.7,1.72,45.9,11270.8,190.2,1.72,35.39
2026-02-17,9321.41,-25.4,-0.27,32.04,10051.36,-9.39,-0.09,39.33,8744.06,-8.17,-0.09,45.95,11260.28,-10.52,-0.09,35.45
2026-02-18,9031.48,-289.93,-3.11,34.15,10395.61,344.25,3.42,37.25,9043.54,299.48,3.42,44.1,11645.94,385.66,3.42,33.24
2026-02-19,9239.23,207.76,2.3,32.64,10153.07,-242.54,-2.33,38.72,8832.54,-211.0,-2.33,45.4,11374.22,-271.71,-2.33,34.79
2026-02-20,9508.59,269.36,2.92,30.68,10451.16,298.09,2.94,36.92,9091.87,259.32,2.94,43.8,11708.17,333.94,2.94,32.88
2026-02-23,9675.98,167.39,1.76,29.46,10216.82,-234.34,-2.24,38.33,8888.0,-203.86,-2.24,45.06,11445.64,-262.53,-2.24,34.39
2026-02-24,9202.23,-473.75,-4.9,32.91,10743.77,526.95,5.16,35.15,9346.42,458.42,5.16,42.23,12035.98,590.33,5.16,31.0
2026-02-25,8785.06,-417.17,-4.53,35.95,11250.76,506.99,4.72,32.09,9787.47,441.05,4.72,39.5,12603.94,567.97,4.72,27.75
2026-02-26,9618.98,833.92,9.49,29.87,10188.27,-1062.48,-9.44,38.5,8863.17,-924.3,-9.44,45.22,11413.67,-1190.27,-9.44,34.57
2026-02-27,10007.79,388.81,4.04,27.04,9792.77,-395.5,-3.88,40.89,8519.11,-344.06,-3.88,47.34,10970.6,-443.07,-3.88,37.11
2026-03-02,10008.35,0.56,0.01,27.03,9793.32,0.54,0.01,40.89,8519.59,0.47,0.01,47.34,10971.21,0.61,0.01,37.11
2026-03-03,11509.8,1501.46,15.0,16.09,11262.52,1469.2,15.0,32.02,9797.7,1278.11,15.0,39.44,12617.11,1645.91,15.0,27.67
2026-03-04,10759.29,-750.52,-6.52,21.56,10528.12,-734.39,-6.52,36.45,9158.82,-638.88,-6.52,43.39,11794.39,-822.72,-6.52,32.39
2026-03-05,11577.47,818.18,7.6,15.59,11328.73,800.61,7.6,31.62,9855.3,696.48,7.6,39.08,12691.29,896.9,7.6,27.24
2026-03-06,12297.77,720.3,6.22,10.34,12033.55,704.83,6.22,27.36,10468.45,613.15,6.22,35.29,13480.89,789.6,6.22,22.72
2026-03-09,13596.66,1298.89,10.56,0.87,13304.54,1270.99,10.56,19.69,11574.13,1105.68,10.56,28.46,14904.74,1423.85,10.56,14.56
2026-03-10,14530.42,933.76,6.87,0.0,14218.24,913.69,6.87,14.18,12368.99,794.86,6.87,23.55,15928.33,1023.59,6.87,8.69
2026-03-11,15050.52,520.1,3.58,0.0,14727.16,508.93,3.58,11.11,12811.73,442.73,3.58,20.81,16498.47,570.14,3.58,5.42
2026-03-12,16251.94,1201.42,7.98,0.0,15902.77,1175.61,7.98,4.01,13834.43,1022.71,7.98,14.49,17815.47,1317.0,7.98,0.0
2026-03-13,16365.5,113.56,0.7,0.0,16013.89,111.12,0.7,3.34,13931.1,96.67,0.7,13.89,17939.95,124.48,0.7,0.0
2026-03-16,17605.42,1239.92,7.58,0.0,17227.17,1213.28,7.58,0.0,14986.58,1055.48,7.58,7.37,19299.16,1359.21,7.58,0.0
2026-03-17,17959.43,354.01,2.01,0.0,17573.57,346.4,2.01,0.0,15287.93,301.35,2.01,5.5,19687.23,388.07,2.01,0.0
2026-03-18,17851.26,-108.17,-0.6,0.6,17467.73,-105.85,-0.6,0.6,15195.85,-92.08,-0.6,6.07,19568.65,-118.58,-0.6,0.6
2026-03-19,18024.99,173.73,0.97,0.0,17637.72,169.99,0.97,0.0,15343.73,147.88,0.97,5.16,19759.09,190.44,0.97,0.0
2026-03-20,16633.53,-1391.45,-7.72,7.72,16276.16,-1361.56,-7.72,7.72,14159.26,-1184.47,-7.72,12.48,18233.77,-1525.32,-7.72,7.72
2026-03-23,17792.63,1159.1,6.97,1.29,17410.36,1134.2,6.97,1.29,15145.94,986.68,6.97,6.38,19504.38,1270.61,6.97,1.29
2026-03-24,17276.05,-516.58,-2.9,4.15,16904.87,-505.49,-2.9,4.15,14706.2,-439.74,-2.9,9.1,18522.36,-982.03,-5.03,6.26
2026-03-25,16583.07,-692.98,-4.01,8.0,16226.79,-678.09,-4.01,8.0,14116.31,-589.89,-4.01,12.74,18520.51,-1.85,-0.01,6.27
2026-03-26,18023.43,1440.36,8.69,0.01,17636.2,1409.42,8.69,0.01,15342.41,1226.11,8.69,5.17,20129.15,1608.64,8.69,0.0
2026-03-27,17140.47,-882.96,-4.9,4.91,16772.21,-863.99,-4.9,4.91,14590.79,-751.62,-4.9,9.81,19143.03,-986.12,-4.9,4.9
2026-03-30,15008.49,-2131.98,-12.44,16.74,14686.04,-2086.18,-12.44,16.74,12775.95,-1814.85,-12.44,21.03,16761.96,-2381.07,-12.44,16.73
2026-03-31,16131.04,1122.55,7.48,10.51,15784.47,1098.43,7.48,10.51,13731.52,955.57,7.48,15.12,18015.66,1253.7,7.48,10.5
2026-04-01,17201.34,1070.3,6.64,4.57,16831.77,1047.31,6.64,4.57,14642.61,911.09,6.64,9.49,19211.01,1195.35,6.64,4.56
2026-04-02,17385.86,184.52,1.07,3.55,17012.33,180.55,1.07,3.55,14799.68,157.07,1.07,8.52,19417.09,206.08,1.07,3.54
2026-04-06,18025.08,639.22,3.68,0.0,17637.81,625.49,3.68,0.0,15343.82,544.14,3.68,5.16,20130.99,713.9,3.68,0.0
2026-04-07,20845.88,2820.8,15.65,0.0,20398.01,2760.19,15.65,0.0,17745.01,2401.2,15.65,0.0,23281.35,3150.36,15.65,0.0
2026-04-08,23656.63,2810.75,13.48,0.0,23148.37,2750.36,13.48,0.0,20137.66,2392.64,13.48,0.0,26420.48,3139.13,13.48,0.0
2026-04-09,22048.94,-1607.69,-6.8,6.8,21570.9,-1577.46,-6.81,6.81,21505.58,1367.93,6.79,0.0,28215.19,1794.71,6.79,0.0
2026-04-10,20659.68,-1389.25,-6.3,12.67,22923.49,1352.59,6.27,0.97,22854.07,1348.49,6.27,0.0,29984.4,1769.21,6.27,0.0
