Date,runtime_switch_loop.py Day End Equity,runtime_switch_loop.py PnL ($),runtime_switch_loop.py Return %,runtime_switch_loop.py Drawdown %,runtime_switch_loop_v2_controlplane.py Day End Equity,runtime_switch_loop_v2_controlplane.py PnL ($),runtime_switch_loop_v2_controlplane.py Return %,runtime_switch_loop_v2_controlplane.py Drawdown %,FEV1-0001 Day End Equity,FEV1-0001 PnL ($),FEV1-0001 Return %,FEV1-0001 Drawdown %,fev1_best Day End Equity,fev1_best PnL ($),fev1_best Return %,fev1_best Drawdown %
2022-03-04,8275.24,174.92,2.16,60.29,9262.9,195.8,2.16,45.0,7927.0,167.56,2.16,48.48,9044.4,191.18,2.16,43.67
2022-03-07,8973.81,698.57,8.44,56.94,10044.85,781.95,8.44,40.36,8596.18,669.18,8.44,44.13,9807.91,763.5,8.44,38.91
2022-03-08,9194.14,220.32,2.46,55.88,10291.47,246.62,2.46,38.9,8807.23,211.05,2.46,42.76,10048.71,240.8,2.46,37.41
2022-03-09,9016.51,-177.63,-1.93,56.73,10092.64,-198.83,-1.93,40.08,8637.07,-170.16,-1.93,43.87,9854.57,-194.14,-1.93,38.62
2022-03-10,9150.13,133.63,1.48,56.09,10242.22,149.58,1.48,39.19,8765.08,128.0,1.48,43.04,10000.62,146.05,1.48,37.71
2022-03-11,9607.28,457.15,5.0,53.9,10753.93,511.71,5.0,36.15,9202.99,437.91,5.0,40.19,10500.26,499.64,5.0,34.6
2022-03-14,9859.13,251.85,2.62,52.69,11035.83,281.9,2.62,34.48,9444.24,241.25,2.62,38.62,10775.51,275.25,2.62,32.89
2022-03-15,9221.32,-637.81,-6.47,55.75,10321.9,-713.93,-6.47,38.72,8833.27,-610.97,-6.47,42.59,10078.42,-697.09,-6.47,37.23
2022-03-16,8669.35,-551.97,-5.99,58.4,9704.05,-617.85,-5.99,42.39,8304.52,-528.75,-5.99,46.03,9475.14,-603.28,-5.99,40.99
2022-03-17,8322.94,-346.41,-4.0,60.06,9316.3,-387.75,-4.0,44.69,7972.69,-331.83,-4.0,48.19,9096.54,-378.61,-4.0,43.34
2022-03-18,7873.1,-449.83,-5.4,62.22,8812.77,-503.52,-5.4,47.68,7541.79,-430.9,-5.4,50.99,8849.28,-247.26,-2.72,44.88
2022-03-21,7650.13,-222.97,-2.83,63.29,8563.19,-249.59,-2.83,49.16,7328.2,-213.59,-2.83,52.37,8598.67,-250.61,-2.83,46.44
2022-03-22,7291.81,-358.32,-4.68,65.01,8162.1,-401.09,-4.68,51.54,6984.95,-343.24,-4.68,54.61,8232.9,-365.76,-4.25,48.72
2022-03-23,7017.66,-274.15,-3.76,66.33,7855.23,-306.87,-3.76,53.36,6722.34,-262.61,-3.76,56.31,7923.39,-309.52,-3.76,50.65
2022-03-24,7308.93,291.27,4.15,64.93,8181.26,326.03,4.15,51.43,7001.36,279.01,4.15,54.5,8252.23,328.85,4.15,48.6
2022-03-25,7319.96,11.03,0.15,64.88,8193.61,12.34,0.15,51.35,7011.92,10.56,0.15,54.43,8264.68,12.45,0.15,48.52
2022-03-28,7409.78,89.83,1.23,64.44,8294.16,100.55,1.23,50.76,7097.96,86.05,1.23,53.87,8366.1,101.42,1.23,47.89
2022-03-29,7673.63,263.85,3.56,63.18,8589.5,295.34,3.56,49.0,7350.71,252.75,3.56,52.23,8663.99,297.9,3.56,46.04
2022-03-30,7324.21,-349.42,-4.55,64.85,8198.37,-391.12,-4.55,51.33,7015.99,-334.72,-4.55,54.4,8269.48,-394.52,-4.55,48.5
2022-03-31,7136.34,-187.88,-2.57,65.76,7988.07,-210.3,-2.57,52.57,6836.03,-179.97,-2.57,55.57,8057.36,-212.12,-2.57,49.82
2022-04-01,6946.43,-189.91,-2.66,66.67,7775.5,-212.57,-2.66,53.84,6654.11,-181.92,-2.66,56.76,7842.94,-214.42,-2.66,51.15
2022-04-04,7243.04,296.61,4.27,65.24,8107.51,332.01,4.27,51.86,6938.23,284.12,4.27,54.91,8177.83,334.88,4.27,49.07
2022-04-05,6837.65,-405.39,-5.6,67.19,7653.76,-453.74,-5.6,54.56,6549.93,-388.3,-5.6,57.43,7720.15,-457.68,-5.6,51.92
2022-04-06,6538.82,-298.82,-4.37,68.62,7349.21,-304.55,-3.98,56.37,6289.3,-260.63,-3.98,59.13,7412.96,-307.19,-3.98,53.83
2022-04-07,6573.79,34.96,0.53,68.46,7386.74,37.53,0.51,56.14,6321.41,32.12,0.51,58.92,7450.81,37.85,0.51,53.59
2022-04-08,6390.72,-183.07,-2.78,69.33,7216.08,-170.65,-2.31,57.16,6175.37,-146.04,-2.31,59.87,7278.68,-172.13,-2.31,54.67
2022-04-11,6094.45,-296.27,-4.64,70.76,6908.07,-308.02,-4.27,58.99,5911.78,-263.6,-4.27,61.58,6968.0,-310.68,-4.27,56.6
2022-04-12,6191.08,96.63,1.59,70.29,6989.95,81.89,1.19,58.5,5981.86,70.08,1.19,61.12,7050.6,82.6,1.19,56.09
2022-04-13,6346.97,155.89,2.52,69.54,7165.4,175.44,2.51,57.46,6132.0,150.14,2.51,60.15,7227.56,176.96,2.51,54.98
2022-04-14,5818.09,-528.88,-8.33,72.08,6568.32,-597.07,-8.33,61.0,5621.03,-510.96,-8.33,63.47,6625.3,-602.25,-8.33,58.74
2022-04-18,6098.6,280.51,4.82,70.74,6885.0,316.68,4.82,59.12,5892.04,271.01,4.82,61.71,6944.73,319.43,4.82,56.75
2022-04-19,6433.63,335.03,5.49,69.13,7263.24,378.23,5.49,56.88,6215.72,323.69,5.49,59.6,7326.25,381.52,5.49,54.37
2022-04-20,6780.07,346.43,5.38,67.47,7654.34,391.11,5.38,54.56,6550.42,334.7,5.38,57.43,7720.74,394.5,5.38,51.91
2022-04-21,7141.6,361.53,5.33,65.73,8062.49,408.15,5.33,52.13,6899.71,349.29,5.33,55.16,8132.44,411.69,5.33,49.35
2022-04-22,7647.9,506.29,7.09,63.3,8634.07,571.58,7.09,48.74,7388.86,489.15,7.09,51.98,8708.97,576.54,7.09,45.76
2022-04-25,7685.0,37.1,0.49,63.12,8675.96,41.88,0.49,48.49,7424.7,35.84,0.49,51.75,8751.22,42.25,0.49,45.49
2022-04-26,7536.35,-148.65,-1.93,63.84,8508.14,-167.81,-1.93,49.49,7281.09,-143.61,-1.93,52.68,8581.95,-169.27,-1.93,46.55
2022-04-27,7436.92,-99.43,-1.32,64.31,8395.89,-112.25,-1.32,50.15,7185.03,-96.06,-1.32,53.3,8468.72,-113.23,-1.32,47.25
2022-04-28,7234.14,-202.77,-2.73,65.29,8166.97,-228.92,-2.73,51.51,6989.12,-195.91,-2.73,54.58,8237.82,-230.91,-2.73,48.69
2022-04-29,7982.83,748.69,10.35,61.69,9012.2,845.23,10.35,46.49,7712.45,723.33,10.35,49.88,9090.38,852.57,10.35,43.38
2022-05-02,7694.99,-287.85,-3.61,63.08,8687.24,-324.96,-3.61,48.42,7434.35,-278.1,-3.61,51.68,8769.55,-320.83,-3.53,45.38
2022-05-03,7619.78,-75.21,-0.98,63.44,8602.33,-84.9,-0.98,48.93,7361.7,-72.66,-0.98,52.16,8695.94,-73.61,-0.84,45.84
2022-05-04,7235.09,-384.69,-5.05,65.28,8168.04,-434.3,-5.05,51.51,6990.03,-371.66,-5.05,54.57,8452.01,-243.94,-2.81,47.36
2022-05-05,8194.69,959.6,13.26,60.68,9251.38,1083.34,13.26,45.07,7917.13,927.1,13.26,48.55,8940.82,488.81,5.78,44.31
2022-05-06,8264.64,69.95,0.85,60.34,9330.34,78.97,0.85,44.6,7984.71,67.58,0.85,48.11,9017.13,76.32,0.85,43.84
2022-05-09,9047.53,782.9,9.47,56.59,10214.19,883.85,9.47,39.36,8741.09,756.38,9.47,43.19,9871.31,854.18,9.47,38.52
2022-05-10,8918.23,-129.3,-1.43,57.21,10068.21,-145.98,-1.43,40.22,8616.17,-124.92,-1.43,44.0,9730.24,-141.08,-1.43,39.4
2022-05-11,9266.97,348.73,3.91,55.53,10461.92,393.7,3.91,37.89,8953.09,336.92,3.91,41.81,10110.72,380.49,3.91,37.03
2022-05-12,9231.76,-35.2,-0.38,55.7,10422.18,-39.74,-0.38,38.12,8919.08,-34.01,-0.38,42.04,10072.32,-38.41,-0.38,37.27
2022-05-13,9054.5,-177.26,-1.92,56.55,10222.06,-200.12,-1.92,39.31,8747.82,-171.26,-1.92,43.15,9878.92,-193.4,-1.92,38.47
2022-05-16,9087.61,33.11,0.37,56.39,10259.44,37.38,0.37,39.09,8779.81,31.99,0.37,42.94,9915.04,36.12,0.37,38.25
2022-05-17,8499.96,-587.65,-6.47,59.21,9596.01,-663.43,-6.47,43.03,8212.06,-567.75,-6.47,46.63,9379.92,-535.12,-5.4,41.58
2022-05-18,9603.97,1104.01,12.99,53.92,10842.37,1246.36,12.99,35.63,9278.67,1066.61,12.99,39.7,9922.48,542.56,5.78,38.2
2022-05-19,9458.28,-145.68,-1.52,54.61,10677.9,-164.47,-1.52,36.6,9137.92,-140.75,-1.52,40.61,9787.09,-135.39,-1.36,39.04
2022-05-20,9414.2,-44.08,-0.47,54.83,10628.14,-49.76,-0.47,36.9,9095.34,-42.58,-0.47,40.89,9746.56,-40.53,-0.41,39.3
2022-05-23,9360.22,-53.99,-0.57,55.09,10567.19,-60.95,-0.57,37.26,9043.18,-52.16,-0.57,41.23,9663.86,-82.7,-0.85,39.81
2022-05-24,9564.56,204.34,2.18,54.1,10797.88,230.69,2.18,35.89,9240.6,197.42,2.18,39.95,9874.83,210.97,2.18,38.5
2022-05-25,9299.18,-265.38,-2.77,55.38,10498.29,-299.6,-2.77,37.67,8984.21,-256.39,-2.77,41.61,9600.84,-273.99,-2.77,40.2
2022-05-26,8742.13,-557.05,-5.99,58.05,9869.4,-628.88,-5.99,41.4,8446.03,-538.19,-5.99,45.11,8979.55,-621.3,-6.47,44.07
2022-05-27,8047.47,-694.66,-7.95,61.38,9085.17,-784.23,-7.95,46.06,7774.9,-671.13,-7.95,49.47,8754.61,-224.94,-2.51,45.47
2022-05-31,8091.34,43.86,0.55,61.17,9134.69,49.52,0.55,45.77,7817.28,42.38,0.55,49.2,8802.74,48.13,0.55,45.17
2022-06-01,8258.26,166.92,2.06,60.37,9323.14,188.45,2.06,44.65,7978.55,161.27,2.06,48.15,8984.27,181.53,2.06,44.04
2022-06-02,7730.99,-527.27,-6.38,62.9,8727.88,-595.26,-6.38,48.18,7469.14,-509.41,-6.38,51.46,8443.18,-541.09,-6.02,47.41
2022-06-03,8194.56,463.57,6.0,60.68,9251.23,523.35,6.0,45.07,7917.01,447.87,6.0,48.55,8638.09,194.91,2.31,46.2
2022-06-06,8323.21,128.64,1.57,60.06,9396.46,145.23,1.57,44.21,8041.3,124.29,1.57,47.74,8769.34,131.25,1.52,45.38
2022-06-07,8087.26,-235.95,-2.83,61.19,9130.09,-266.38,-2.83,45.79,7813.34,-227.96,-2.83,49.22,8519.83,-249.51,-2.85,46.94
2022-06-08,8358.99,271.74,3.36,59.89,9435.92,305.83,3.35,43.98,8075.06,261.73,3.35,47.52,8805.22,285.39,3.35,45.16
2022-06-09,8962.16,603.17,7.22,57.0,8739.68,-696.24,-7.38,48.11,7479.23,-595.83,-7.38,51.39,8155.52,-649.71,-7.38,49.2
2022-06-10,9287.76,325.6,3.63,55.43,9058.78,319.1,3.65,46.22,7752.31,273.08,3.65,49.62,8453.29,297.77,3.65,47.35
2022-06-13,9987.1,699.33,7.53,52.08,9742.74,683.97,7.55,42.16,8337.64,585.32,7.55,45.81,9091.54,638.25,7.55,43.38
2022-06-14,10205.99,218.89,2.19,51.03,9955.76,213.01,2.19,40.89,8519.93,182.29,2.19,44.63,9290.31,198.78,2.19,42.14
2022-06-15,9866.6,-339.39,-3.33,52.66,9624.1,-331.65,-3.33,42.86,8236.11,-283.82,-3.33,46.47,8980.83,-309.49,-3.33,44.06
2022-06-16,10745.7,879.1,8.91,48.44,10481.6,857.49,8.91,37.77,8969.93,733.82,8.91,41.7,9781.01,800.18,8.91,39.08
2022-06-17,10423.65,-322.04,-3.0,49.98,10167.47,-314.13,-3.0,39.63,8701.11,-268.83,-3.0,43.45,9487.87,-293.13,-3.0,40.91
2022-06-21,10239.42,-184.23,-1.77,50.87,9987.77,-179.7,-1.77,40.7,8547.32,-153.79,-1.77,44.45,9320.18,-167.69,-1.77,41.95
2022-06-22,10204.85,-34.57,-0.34,51.03,9954.04,-33.72,-0.34,40.9,8518.46,-28.86,-0.34,44.64,9288.71,-31.47,-0.34,42.15
2022-06-23,9942.74,-262.11,-2.57,52.29,9698.37,-255.67,-2.57,42.42,8299.66,-218.8,-2.57,46.06,9050.13,-238.58,-2.57,43.63
2022-06-24,9037.06,-905.68,-9.11,56.64,8814.95,-883.42,-9.11,47.66,7543.65,-756.01,-9.11,50.97,8786.78,-263.35,-2.91,45.27
2022-06-27,8987.28,-49.77,-0.55,56.87,8766.4,-48.55,-0.55,47.95,7502.1,-41.55,-0.55,51.24,8738.4,-48.38,-0.55,45.57
2022-06-28,8894.54,-92.74,-1.03,57.32,8675.94,-90.46,-1.03,48.49,7424.68,-77.42,-1.03,51.75,8648.24,-90.16,-1.03,46.14
2022-06-29,8934.73,40.19,0.45,57.13,8715.14,39.2,0.45,48.26,7458.23,33.55,0.45,51.53,8687.32,39.08,0.45,45.89
2022-06-30,8991.28,56.55,0.63,56.86,8770.3,55.16,0.63,47.93,7505.44,47.2,0.63,51.22,8742.3,54.98,0.63,45.55
2022-07-01,8770.17,-221.12,-2.46,57.92,8554.62,-215.68,-2.46,49.21,7320.86,-184.58,-2.46,52.42,8527.31,-214.99,-2.46,46.89
2022-07-05,8751.78,-18.39,-0.21,58.0,8536.68,-17.94,-0.21,49.32,7305.51,-15.35,-0.21,52.52,8509.43,-17.88,-0.21,47.0
2022-07-06,8618.92,-132.85,-1.52,58.64,8407.09,-129.59,-1.52,50.09,7194.61,-110.9,-1.52,53.24,8380.25,-129.17,-1.52,47.81
2022-07-07,8880.84,261.92,3.04,57.39,8662.58,255.48,3.04,48.57,7413.25,218.64,3.04,51.82,8634.92,254.67,3.04,46.22
2022-07-08,8724.78,-156.07,-1.76,58.13,8510.35,-152.23,-1.76,49.47,7282.98,-130.28,-1.76,52.67,8483.18,-151.75,-1.76,47.16
2022-07-11,8596.59,-128.19,-1.47,58.75,8385.31,-125.04,-1.47,50.22,7175.97,-107.0,-1.47,53.36,8358.54,-124.64,-1.47,47.94
2022-07-12,8553.86,-42.73,-0.5,58.95,8343.63,-41.68,-0.5,50.46,7140.3,-35.67,-0.5,53.6,8316.99,-41.54,-0.5,48.2
2022-07-13,8736.68,182.82,2.14,58.08,8521.95,178.32,2.14,49.4,7292.91,152.61,2.14,52.6,8494.75,177.75,2.14,47.09
2022-07-14,8853.81,117.13,1.34,57.52,8636.21,114.25,1.34,48.73,7390.69,97.78,1.34,51.97,8608.64,113.89,1.34,46.38
2022-07-15,8571.34,-282.47,-3.19,58.87,8360.68,-275.53,-3.19,50.36,7154.89,-235.79,-3.19,53.5,8330.81,-277.82,-3.23,48.11
2022-07-18,8754.46,183.12,2.14,57.99,8539.3,178.62,2.14,49.3,7307.75,152.86,2.14,52.51,8422.77,91.96,1.1,47.54
2022-07-19,7992.0,-762.46,-8.71,61.65,7795.58,-743.72,-8.71,53.72,6671.29,-636.46,-8.71,56.64,7682.67,-740.1,-8.79,52.15
2022-07-20,7726.13,-265.87,-3.33,62.93,7536.24,-259.34,-3.33,55.26,6449.36,-221.94,-3.33,58.09,7424.72,-257.95,-3.36,53.76
2022-07-21,7822.99,96.86,1.25,62.46,7630.72,94.48,1.25,54.7,6530.21,80.86,1.25,57.56,7517.8,93.08,1.25,53.18
2022-07-22,7467.28,-355.71,-4.55,64.17,7283.76,-346.96,-4.55,56.76,6233.29,-296.92,-4.55,59.49,7175.97,-341.83,-4.55,55.31
2022-07-25,7440.71,-26.57,-0.36,64.3,7257.84,-25.92,-0.36,56.91,6211.11,-22.18,-0.36,59.63,7150.44,-25.53,-0.36,55.46
2022-07-26,7207.14,-233.58,-3.14,65.42,7030.01,-227.84,-3.14,58.26,6016.13,-194.98,-3.14,60.9,6925.97,-224.46,-3.14,56.86
2022-07-27,7442.36,235.22,3.26,64.29,7259.45,229.44,3.26,56.9,6212.48,196.35,3.26,59.63,7152.02,226.05,3.26,55.45
2022-07-28,7532.71,90.35,1.21,63.85,7347.57,88.12,1.21,56.38,6287.9,75.42,1.21,59.14,7238.84,86.82,1.21,54.91
2022-07-29,7793.77,261.06,3.47,62.6,7602.22,254.65,3.47,54.86,6505.82,217.92,3.47,57.72,7489.72,250.88,3.47,53.35
2022-08-01,7732.49,-61.28,-0.79,62.9,7542.44,-59.78,-0.79,55.22,6454.66,-51.16,-0.79,58.05,7430.83,-58.89,-0.79,53.72
2022-08-02,7624.83,-107.65,-1.39,63.41,7437.44,-105.01,-1.39,55.84,6364.8,-89.86,-1.39,58.64,7327.38,-103.45,-1.39,54.36
2022-08-03,7952.67,327.83,4.3,61.84,7757.21,319.78,4.3,53.94,6638.46,273.66,4.3,56.86,7642.42,315.04,4.3,52.4
2022-08-04,7967.91,15.25,0.19,61.77,7772.08,14.87,0.19,53.86,6651.19,12.73,0.19,56.77,7657.07,14.65,0.19,52.31
2022-08-05,7873.26,-94.66,-1.19,62.22,7679.75,-92.33,-1.19,54.4,6572.17,-79.01,-1.19,57.29,7566.11,-90.96,-1.19,52.88
2022-08-08,7747.16,-126.1,-1.6,62.83,7556.75,-123.0,-1.6,55.13,6466.91,-105.26,-1.6,57.97,7444.93,-121.18,-1.6,53.63
2022-08-09,7300.87,-446.29,-5.76,64.97,7121.43,-435.33,-5.76,57.72,6094.37,-372.54,-5.76,60.39,7016.05,-428.88,-5.76,56.3
2022-08-10,7628.08,327.22,4.48,63.4,7440.6,319.17,4.48,55.82,6367.51,273.14,4.48,58.62,7330.5,314.45,4.48,54.34
2022-08-11,7829.09,201.01,2.64,62.43,7636.67,196.07,2.64,54.66,6535.3,167.79,2.64,57.53,7523.66,193.17,2.64,53.14
2022-08-12,8218.24,389.16,4.97,60.56,8016.26,379.59,4.97,52.41,6860.15,324.85,4.97,55.42,7897.64,373.97,4.97,50.81
2022-08-15,8284.95,66.71,0.81,60.24,8081.33,65.07,0.81,52.02,6915.84,55.69,0.81,55.05,7961.74,64.11,0.81,50.41
2022-08-16,8162.85,-122.11,-1.47,60.83,7962.23,-119.11,-1.47,52.73,6813.91,-101.93,-1.47,55.72,7844.4,-117.34,-1.47,51.14
