candidate_id,lookback_days,vol_penalty,dd_penalty,switch_penalty,min_edge_to_switch,min_hold_days,burst_ret3d_min,burst_rv20_max,burst_dd20_max,burst_v1_bonus,riskoff_rv20_min,riskoff_crossovers20_min,riskoff_dd20_min,riskoff_m0106_bonus,router_days_v1_all,router_days_v2_all,router_days_m0106_all,1m_meta_final,1m_meta_return,1m_meta_dd,1m_best_baseline_final,1m_best_baseline_dd,2m_meta_final,2m_meta_return,2m_meta_dd,2m_best_baseline_final,2m_best_baseline_dd,6m_meta_final,6m_meta_return,6m_meta_dd,6m_best_baseline_final,6m_best_baseline_dd,1y_meta_final,1y_meta_return,1y_meta_dd,1y_best_baseline_final,1y_best_baseline_dd,wins_vs_best_baseline,avg_uplift_pct_vs_best_baseline,avg_dd_over_best_baseline_pct,ranking_score
MRV2-00081,20,0.8,0.16,0.0,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,483,242,1515,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14379.415664244472,43.794156642444726,38.84495403370307,25037.90044416518,17.360492864386565,13584.283751386856,35.84283751386857,48.55726285367127,45708.51371640169,17.36049286438656,0,-38.40826308872922,15.591189015983826,-846.1212068545036
MRV2-00066,20,0.8,0.08,0.0,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,444,238,1558,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,13590.939164647236,35.90939164647236,41.09853879428975,25037.90044416518,17.360492864386565,14179.558068919318,41.79558068919318,42.422988800168255,45708.51371640169,17.36049286438656,0,-38.869964302213376,14.621016692754743,-850.5043695080412
MRV2-00077,20,0.8,0.08,0.05,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,467,250,1523,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14379.415664244472,43.794156642444726,38.84495403370307,25037.90044416518,17.360492864386565,13253.53695630989,32.535369563098904,50.79118508804974,45708.51371640169,17.36049286438656,0,-38.58916308316411,16.14966957457844,-852.5316095361744
MRV2-00093,20,0.8,0.16,0.05,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,479,254,1507,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14379.415664244472,43.794156642444726,38.84495403370307,25037.90044416518,17.360492864386565,13136.078025606652,31.360780256066523,51.611592309027124,45708.51371640169,17.36049286438656,0,-38.653406547429874,16.354771379822786,-854.8419878477114
MRV2-00085,20,0.8,0.16,0.0,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,469,251,1520,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14379.415664244472,43.794156642444726,38.84495403370307,25037.90044416518,17.360492864386565,12934.62654456477,29.34626544564769,53.05334840157324,45708.51371640169,17.36049286438656,0,-38.76358923806153,16.715210402959315,-858.8478367760271
MRV2-00089,20,0.8,0.16,0.05,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,469,251,1520,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14379.415664244472,43.794156642444726,38.84495403370307,25037.90044416518,17.360492864386565,12934.62654456477,29.34626544564769,53.05334840157324,45708.51371640169,17.36049286438656,0,-38.76358923806153,16.715210402959315,-858.8478367760271
MRV2-00069,20,0.8,0.08,0.0,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,454,247,1539,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14379.415664244472,43.794156642444726,38.84495403370307,25037.90044416518,17.360492864386565,12888.174349776571,28.88174349776571,53.392194029267635,45708.51371640169,17.36049286438656,0,-38.788995990005176,16.799921809882918,-859.7795288495181
MRV2-00073,20,0.8,0.08,0.05,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,454,247,1539,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14379.415664244472,43.794156642444726,38.84495403370307,25037.90044416518,17.360492864386565,12888.174349776571,28.88174349776571,53.392194029267635,45708.51371640169,17.36049286438656,0,-38.788995990005176,16.799921809882918,-859.7795288495181
MRV2-00082,20,0.8,0.16,0.0,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,459,241,1540,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,13590.939164647236,35.90939164647236,41.09853879428975,25037.90044416518,17.360492864386565,13161.95859833919,31.619585983391897,49.053310499909244,45708.51371640169,17.36049286438656,0,-39.42653428657877,16.27859711768999,-869.9236713200254
MRV2-00113,20,1.2,0.16,0.0,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,428,211,1601,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,17348.429549315333,73.48429549315334,8.725511395294214,21020.108235875323,7.068698847574783,12342.76416683291,23.427641668329112,45.58550278358946,25037.90044416518,17.360492864386565,11398.674288280517,13.98674288280517,62.360984233947406,45708.51371640169,17.36049286438656,0,-39.265985156702115,18.720578459120794,-878.9225954296463
MRV2-00114,20,1.2,0.16,0.0,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,405,211,1624,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,17348.429549315333,73.48429549315334,8.725511395294214,21020.108235875323,7.068698847574783,12342.76416683291,23.427641668329112,45.58550278358946,25037.90044416518,17.360492864386565,11398.674288280517,13.98674288280517,62.360984233947406,45708.51371640169,17.36049286438656,0,-39.265985156702115,18.720578459120794,-878.9225954296463
MRV2-00117,20,1.2,0.16,0.0,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,417,219,1604,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,17348.429549315333,73.48429549315334,8.725511395294214,21020.108235875323,7.068698847574783,12342.76416683291,23.427641668329112,45.58550278358946,25037.90044416518,17.360492864386565,11398.674288280517,13.98674288280517,62.360984233947406,45708.51371640169,17.36049286438656,0,-39.265985156702115,18.720578459120794,-878.9225954296463
MRV2-00118,20,1.2,0.16,0.0,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,390,219,1631,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,17348.429549315333,73.48429549315334,8.725511395294214,21020.108235875323,7.068698847574783,12342.76416683291,23.427641668329112,45.58550278358946,25037.90044416518,17.360492864386565,11398.674288280517,13.98674288280517,62.360984233947406,45708.51371640169,17.36049286438656,0,-39.265985156702115,18.720578459120794,-878.9225954296463
MRV2-00122,20,1.2,0.16,0.05,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,390,219,1631,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,17348.429549315333,73.48429549315334,8.725511395294214,21020.108235875323,7.068698847574783,12342.76416683291,23.427641668329112,45.58550278358946,25037.90044416518,17.360492864386565,11398.674288280517,13.98674288280517,62.360984233947406,45708.51371640169,17.36049286438656,0,-39.265985156702115,18.720578459120794,-878.9225954296463
MRV2-00121,20,1.2,0.16,0.05,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,417,219,1604,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,17348.429549315333,73.48429549315334,8.725511395294214,21020.108235875323,7.068698847574783,12342.76416683291,23.427641668329112,45.58550278358946,25037.90044416518,17.360492864386565,11398.674288280517,13.98674288280517,62.360984233947406,45708.51371640169,17.36049286438656,0,-39.265985156702115,18.720578459120794,-878.9225954296463
MRV2-00125,20,1.2,0.16,0.05,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.1,415,219,1606,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,17348.429549315333,73.48429549315334,8.725511395294214,21020.108235875323,7.068698847574783,12342.76416683291,23.427641668329112,45.58550278358946,25037.90044416518,17.360492864386565,11398.674288280517,13.98674288280517,62.360984233947406,45708.51371640169,17.36049286438656,0,-39.265985156702115,18.720578459120794,-878.9225954296463
MRV2-00126,20,1.2,0.16,0.05,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,391,219,1630,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,17348.429549315333,73.48429549315334,8.725511395294214,21020.108235875323,7.068698847574783,12342.76416683291,23.427641668329112,45.58550278358946,25037.90044416518,17.360492864386565,11398.674288280517,13.98674288280517,62.360984233947406,45708.51371640169,17.36049286438656,0,-39.265985156702115,18.720578459120794,-878.9225954296463
MRV2-00078,20,0.8,0.08,0.05,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,425,247,1568,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,12982.280222086583,29.82280222086584,43.02539545855761,25037.90044416518,17.360492864386565,11965.794349240396,19.657943492403952,55.35784755731016,45708.51371640169,17.36049286438656,0,-40.688506817171366,18.336445548107182,-905.4523640839633
MRV2-00086,20,0.8,0.16,0.0,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,445,250,1545,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,12982.280222086583,29.82280222086584,43.02539545855761,25037.90044416518,17.360492864386565,11859.747984869158,18.597479848691577,55.753486812513835,45708.51371640169,17.36049286438656,0,-40.746508246089626,18.4353553619081,-907.1069417313331
MRV2-00090,20,0.8,0.16,0.05,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,445,250,1545,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,12982.280222086583,29.82280222086584,43.02539545855761,25037.90044416518,17.360492864386565,11859.747984869158,18.597479848691577,55.753486812513835,45708.51371640169,17.36049286438656,0,-40.746508246089626,18.4353553619081,-907.1069417313331
MRV2-00094,20,0.8,0.16,0.05,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,445,253,1542,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,12982.280222086583,29.82280222086584,43.02539545855761,25037.90044416518,17.360492864386565,11859.747984869158,18.597479848691577,55.753486812513835,45708.51371640169,17.36049286438656,0,-40.746508246089626,18.4353553619081,-907.1069417313331
MRV2-00070,20,0.8,0.08,0.0,0.05,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,431,244,1565,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,12982.280222086583,29.82280222086584,43.02539545855761,25037.90044416518,17.360492864386565,11817.156007309251,18.171560073092508,55.91238955641612,45708.51371640169,17.36049286438656,0,-40.76980367515573,18.475081047883673,-907.771478742533
MRV2-00074,20,0.8,0.08,0.05,0.0,1,0.12,120.0,18.0,0.1,95.0,8,18.0,0.25,431,244,1565,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,12982.280222086583,29.82280222086584,43.02539545855761,25037.90044416518,17.360492864386565,11817.156007309251,18.171560073092508,55.91238955641612,45708.51371640169,17.36049286438656,0,-40.76980367515573,18.475081047883673,-907.771478742533
