candidate_id,gate_ok_2y_proxy,score_proxy,long_diff_2y_vs_ov_proxy,mdd_2y_proxy,bias,a20,a60,b_rv,b_dd,temp,floor,ceil,1m_ret_proxy,2m_ret_proxy,3m_ret_proxy,4m_ret_proxy,5m_ret_proxy,6m_ret_proxy,1y_ret_proxy,2y_ret_proxy
G1-296898,True,-227.77830505371094,17.4287109375,61.990177154541016,0.9652975358875064,0.6561956369948241,-0.17612102038360153,0.06816884764023853,0.024991514186600738,0.0977144286605505,0.25097250043797004,0.8673801307643392,79.1397705078125,135.82188415527344,143.28147888183594,179.89231872558594,405.3714599609375,372.5439147949219,923.2053833007812,865.0343627929688
G1-145381,True,-227.7796173095703,9.58343505859375,62.25386428833008,0.31387055929115526,0.7602492785519042,-0.20334007725537034,0.07722171153932522,0.0,0.32403668156091175,0.23197756638287803,0.931684968437039,78.36231231689453,134.78782653808594,141.2467041015625,178.2837371826172,410.4385986328125,378.20758056640625,922.974853515625,857.1890869140625
G1-1118910,True,-227.7861328125,8.15252685546875,61.997474670410156,0.8545097384428106,0.6589623899863266,-0.1746634128897747,0.10563413021257086,0.019071739791449018,0.1316357594314287,0.2574507506315989,0.8554184365408893,79.40443420410156,136.17396545410156,143.94140625,180.45375061035156,404.44989013671875,371.2675476074219,917.09326171875,855.7581787109375
G1-1159301,True,-227.7870330810547,2.16748046875,62.24824905395508,0.7637118132812667,0.6601891149368816,-0.17836845195564496,0.14352847268946262,0.018899586783075947,0.12265653806735197,0.2446427247516591,0.8992781217977783,78.8808822631836,135.47752380371094,142.56549072265625,179.54110717773438,408.24212646484375,375.4454040527344,911.2666015625,849.7731323242188
G1-1382457,True,-227.79949951171875,22.648681640625,62.13173294067383,0.9761160751538607,0.6293621876528289,-0.18070845135069746,0.06667836748908434,0.0,0.1071407190668036,0.23304756015639438,0.9140495259996422,78.40616607666016,134.84608459472656,141.4104766845703,178.22894287109375,408.7752380371094,376.7371520996094,936.1561889648438,870.2543334960938
G1-014795,True,-227.80699157714844,26.525634765625,62.55533218383789,0.925139724495079,0.4915315996664188,-0.11774166220924388,0.1627713083940286,0.0,0.12300807142091282,0.23063134734094537,0.9372944224279426,78.30716705322266,134.7144775390625,141.0990753173828,178.0108184814453,409.13824462890625,377.0352783203125,938.9788818359375,874.1312866210938
G1-322449,True,-227.81430053710938,22.24755859375,62.245880126953125,0.1285458020202528,0.7062038864369735,-0.1759788512006365,0.019990659985583553,0.0,0.19484804946694148,0.23029979547709473,0.933652835711392,78.29354095458984,134.6964111328125,141.08038330078125,177.78269958496094,409.6334533691406,377.56451416015625,937.0652465820312,869.8532104492188
G1-115215,True,-227.81858825683594,8.8533935546875,62.04096603393555,1.0091824935596425,0.7754621413954947,-0.23317518896615697,0.0,0.013769767349637519,0.06948762603835887,0.24330398237589962,0.8859871390481374,78.82616424560547,135.40480041503906,142.48529052734375,179.30557250976562,406.86749267578125,374.39013671875,928.8472900390625,856.4590454101562
G1-861251,True,-227.82476806640625,27.15899658203125,62.37310028076172,1.1648514959877885,0.7398538482372907,-0.18704572923143434,0.1221464317311683,0.0,0.21686363723649948,0.2343865852385024,0.9449501064762319,78.46100616455078,134.91943359375,141.42904663085938,177.7302703857422,408.8541564941406,376.3801574707031,938.0883178710938,874.7646484375
G1-430996,True,-227.83241271972656,7.0601806640625,62.496070861816406,0.6524345290767865,0.7782779157629787,-0.18566246180122192,0.15394103296836845,0.003096980318216952,0.16551365403857668,0.24857750535838743,0.8797819345240315,79.04186248779297,135.69166564941406,143.00930786132812,179.6590118408203,405.98431396484375,373.193115234375,925.296142578125,854.6658325195312
G1-070868,True,-227.84361267089844,2.42694091796875,62.18954849243164,0.8654687756198787,0.7002857977848751,-0.18485760209373664,0.08347506964269849,0.025243166279186633,0.23032503406302948,0.25571201062656107,0.8653411048620948,79.3333740234375,136.07949829101562,143.74037170410156,180.25436401367188,405.1114501953125,371.934326171875,916.0405883789062,850.0325927734375
G1-272514,True,-227.84906005859375,25.5780029296875,62.082481384277344,0.8926313565867499,0.6414211460425259,-0.1752028455423845,0.03603120588398172,0.025665474262661254,0.15592165585091855,0.2403937563200117,0.896127378719408,78.7070541381836,135.24632263183594,142.17233276367188,178.8737335205078,407.4189758300781,375.044677734375,929.251953125,873.1836547851562
G1-360400,True,-227.85243225097656,18.1773681640625,62.141544342041016,0.746474380573612,0.6734944072950412,-0.17435392620626675,0.1634584947158261,0.0,0.2387704572839084,0.24017063248319043,0.9008848468397506,78.69788360595703,135.23411560058594,142.13430786132812,178.9776611328125,407.9822998046875,375.5470886230469,924.1175537109375,865.7830200195312
G1-945782,True,-227.86819458007812,25.9454345703125,62.172325134277344,0.9776315487811005,0.5725925451908879,-0.1454745286357719,0.14441320639313976,0.0018483743978930725,0.19196607404429641,0.23849698285779936,0.9089252493942297,78.62938690185547,135.1431121826172,141.94686889648438,178.57801818847656,407.8011474609375,375.4301452636719,931.8006591796875,873.5510864257812
G1-287386,True,-227.86972045898438,17.2109375,62.14969253540039,0.8353663242697564,0.7355857108768323,-0.21484766952735943,0.05948282432000307,0.005397875082809311,0.18892214321686424,0.2350856926541627,0.9133871035477462,78.48966979980469,134.9571533203125,141.6066436767578,178.5906524658203,409.0419921875,376.83172607421875,926.2549438476562,864.8165893554688
G1-699561,True,-227.8759307861328,15.629150390625,62.35313415527344,0.7368562864419212,0.666051976906928,-0.1769438250780432,0.21569991469817193,0.0,0.22205100213740547,0.2260218714123592,0.9464860116938647,78.1180648803711,134.46295166015625,140.62884521484375,177.908447265625,411.86004638671875,379.89202880859375,920.5264892578125,863.2348022460938
G1-692268,True,-227.8799591064453,16.80816650390625,62.26661682128906,0.9699817147020153,0.7186176083113021,-0.18924526236745698,0.002445821654394914,0.01708277111352941,0.17087077197027747,0.2467132428776619,0.9116961404546535,78.96561431884766,135.59033203125,142.71864318847656,178.53146362304688,406.81890869140625,373.8094787597656,929.86669921875,864.413818359375
G1-1151367,True,-227.88108825683594,37.5469970703125,62.301300048828125,0.8471581856435809,0.5995245502400197,-0.161185477400031,0.07605263685491329,0.0,0.19963383587958025,0.22116904471522514,0.9551234072590177,77.9189682006836,134.1981201171875,140.137939453125,176.79379272460938,411.1672058105469,379.5272216796875,944.0792846679688,885.1526489257812
G1-336633,True,-227.8856658935547,11.09527587890625,63.65179443359375,1.432958759385813,0.746611480812917,-0.20749150415601267,0.14662419507669733,0.050591232661731066,0.16907141711332752,0.20612200081990903,0.991161997573711,77.30071258544922,133.3758544921875,138.58547973632812,176.1298370361328,415.10772705078125,384.08111572265625,941.93408203125,858.700927734375
G1-1321393,True,-227.90151977539062,2.051025390625,63.45900344848633,0.5918583823342163,0.6525228905535763,-0.14331163823697632,0.2208962697328678,0.013654121229486817,0.13396989747104365,0.22908600921146705,0.933941162359867,78.24378967285156,134.63011169433594,140.9640350341797,178.17140197753906,409.6968994140625,377.7209167480469,937.8782958984375,849.6566772460938
G1-480213,True,-227.9143829345703,4.96624755859375,62.027198791503906,0.8282124213195805,0.5602054687189946,-0.15109474386057634,0.15778790400906306,0.0,0.18397195635019464,0.2549330495357435,0.8659545336412166,79.30159759521484,136.03720092773438,143.66390991210938,180.26251220703125,405.31378173828125,372.1888122558594,913.9712524414062,852.5718994140625
G1-1122896,True,-227.9169464111328,50.6002197265625,62.213844299316406,1.020101098838149,0.7703278420438386,-0.2213081292888737,0.07635709057531286,0.012496523402241326,0.11757394261946708,0.21384057123362654,0.9542548014270711,77.61802673339844,133.79786682128906,139.4458770751953,176.71177673339844,411.9969787597656,380.92034912109375,946.171875,898.2058715820312
G1-420698,True,-227.93490600585938,42.38885498046875,62.13250732421875,0.8419105516427561,0.7428879084549244,-0.20225019120902205,0.12255693584682782,0.0,0.11777666087930305,0.22428219831205543,0.9277699387571213,78.04676055908203,134.3680877685547,140.529541015625,177.61441040039062,410.0285949707031,378.49188232421875,939.8944091796875,889.9945068359375
G1-532451,True,-227.9404296875,9.05670166015625,63.15150833129883,0.3099230741110519,0.5624351040806004,-0.1336429865086971,0.12741378660576427,0.0,0.1971779309677652,0.22209661133441339,0.9532262498269132,77.95709228515625,134.2489776611328,140.23277282714844,177.44338989257812,411.4596252441406,379.7463073730469,937.70654296875,856.662353515625
G1-983758,True,-227.95004272460938,15.07537841796875,62.2225341796875,2.050709825419208,0.7558058862020729,-0.2073141915109482,0.15353163807412873,0.04330257491929031,0.2505790632041662,0.24628283151807268,0.88588280914088,78.947998046875,135.56680297851562,142.76914978027344,179.28616333007812,406.3870849609375,373.698486328125,926.301025390625,862.6810302734375
G1-944558,True,-227.9617156982422,5.03240966796875,62.29890060424805,1.4175527982127427,0.7528984539872957,-0.208576801563991,0.06175463319581766,0.051364321119954884,0.2111462098205205,0.2527179274620246,0.8683384604597378,79.2110595703125,135.91677856445312,143.44427490234375,180.005615234375,405.37176513671875,372.3928527832031,919.5758056640625,852.6380615234375
G1-1350957,True,-227.96243286132812,18.7144775390625,62.223140716552734,1.1891604792032546,0.7180763033520703,-0.20133420215246847,0.10250474036187512,0.03383425144115726,0.2552550579769559,0.2351683885495523,0.9144395030224893,78.49308013916016,134.96173095703125,141.61074829101562,178.5848388671875,409.1136474609375,376.8814697265625,924.1980590820312,866.3201293945312
G1-1006048,True,-227.96522521972656,25.16607666015625,62.11592483520508,0.7672885281984533,0.6759479953270274,-0.18929169615768238,0.02757964801777124,0.009089726743709926,0.16615523390016515,0.23790746088841974,0.9045293315677596,78.60525512695312,135.11093139648438,141.90618896484375,178.56028747558594,407.90380859375,375.61859130859375,930.9183349609375,872.771728515625
G1-1126990,True,-227.96923828125,46.55816650390625,62.1640739440918,0.8232276547097819,0.6886271632815022,-0.19869163362576608,0.01943712776306454,0.02021759422067519,0.0867331414521298,0.21954721235949282,0.9390261107627166,77.85237884521484,134.1095428466797,140.0404510498047,177.21624755859375,410.8465576171875,379.5310974121094,942.9000854492188,894.163818359375
G1-804368,True,-227.9763946533203,21.99261474609375,62.06989288330078,0.04172826298244903,0.7061173610171063,-0.17743049656433177,0.022248504710504255,0.0,0.07414222971995349,0.234631673150069,0.9035852549872072,78.47103118896484,134.932373046875,141.59796142578125,178.51930236816406,408.2287292480469,376.200927734375,934.229736328125,869.5982666015625
G1-1044951,True,-227.98023986816406,23.31011962890625,62.019432067871094,1.2952565442648374,0.6499890666485499,-0.17691423441348791,0.1040988066932657,0.020136413968502773,0.1008578494396049,0.2450519680907635,0.8806830707285729,78.89765167236328,135.4998321533203,142.67034912109375,179.31797790527344,406.2862854003906,373.7552185058594,927.1465454101562,870.915771484375
G1-941820,True,-227.9862060546875,20.5101318359375,62.09916305541992,0.8518287344099857,0.6706174238955515,-0.17887286040136402,0.13737628614502523,0.016459036380537393,0.13066346325876194,0.24089115987407517,0.8942305959950266,78.72746276855469,135.2734375,142.2264862060547,179.0894775390625,407.5460510253906,375.14361572265625,924.3502807617188,868.1157836914062
G1-233499,True,-227.9974822998047,8.66015625,63.34978485107422,1.079377222449029,0.7115002441012144,-0.1870095587698102,0.09643934095941022,0.042024031330883525,0.09167722505600187,0.2273868607091952,0.9236057159736448,78.17410278320312,134.53736877441406,140.8389129638672,177.91587829589844,409.8194580078125,378.0830993652344,939.4400634765625,856.2658081054688
G1-986540,True,-227.99838256835938,23.71533203125,62.03898239135742,0.8586556021809423,0.8007260396081921,-0.20377160462110502,0.10930533218562263,0.0,0.08059444097412899,0.24445524658747458,0.8842684779810912,78.873291015625,135.4674072265625,142.60093688964844,179.1846466064453,406.43511962890625,373.9082336425781,927.8378295898438,871.3209838867188
G1-1274055,True,-228.00437927246094,37.86749267578125,62.18050003051758,0.9392773760167634,0.5950374849498026,-0.16605898015337978,0.14442578789685237,0.0,0.15392254657202947,0.2227120535510131,0.9365785382707211,77.98234558105469,134.28237915039062,140.3494415283203,177.4920196533203,410.7247314453125,379.1902160644531,936.9703979492188,885.47314453125
G1-448343,True,-228.0128936767578,9.91558837890625,62.21562576293945,0.1965997858169083,0.7973507841081678,-0.21190506043504617,0.06784616277517952,0.006121871272630086,0.18703840269074404,0.23164257605573157,0.9277874417149192,78.34855651855469,134.7694091796875,141.22848510742188,178.3918914794922,410.41046142578125,378.24560546875,920.2412719726562,857.521240234375
G1-845567,True,-228.0135955810547,3.35736083984375,62.66154479980469,1.4013557443367808,0.6459628999275913,-0.18663204899739108,0.03714452834156766,0.058778163285528026,0.2336607568682197,0.24107721038630625,0.900926782236818,78.73503112792969,135.2834930419922,142.22044372558594,179.05752563476562,408.00079345703125,375.48785400390625,922.81884765625,850.9630126953125
G1-871556,True,-228.0330810546875,14.8187255859375,62.06343078613281,1.097574866213916,0.7507205718014356,-0.20120830075127036,0.10291835087846826,0.01247438222660905,0.24599669011703246,0.24906533495851474,0.880116562887697,79.06179809570312,135.7181854248047,143.05453491210938,179.50045776367188,405.92999267578125,373.09991455078125,923.0428466796875,862.4243774414062
G1-772512,True,-228.03692626953125,32.43023681640625,62.33406066894531,1.0267581555161858,0.6478858496976301,-0.18082524604016098,0.07173282798667632,0.0,0.1900918369656681,0.21610728285718178,0.9670512357689426,77.71116638183594,133.92169189453125,139.61593627929688,176.3072509765625,412.0840148925781,380.6756591796875,948.1553955078125,880.035888671875
G1-635614,True,-228.04624938964844,41.5543212890625,62.14186477661133,1.3099453978373687,0.7111055617946007,-0.173005618528914,0.20992935355599304,0.0,0.0781207473954933,0.22605962780390285,0.926255712123785,78.11965942382812,134.46499633789062,140.70361328125,177.59649658203125,409.6260681152344,377.9832763671875,940.22216796875,889.1599731445312
G1-883410,True,-228.05418395996094,11.1654052734375,62.57895278930664,0.7291159028900406,0.6305454774603995,-0.1659831296223437,0.1276624239541108,0.016900407198405847,0.24000793022718975,0.23157592387595505,0.926580885844111,78.34587097167969,134.765869140625,141.22650146484375,178.27537536621094,410.0592041015625,377.9387512207031,924.6451416015625,858.7710571289062
G1-412076,True,-228.0874786376953,55.81146240234375,62.1938591003418,1.1927796771118004,0.7036908183671304,-0.20128378262879504,0.10422670326007051,0.0,0.055543016795166794,0.21105482629045325,0.9556700947906754,77.5035629272461,133.64559936523438,139.17681884765625,176.46646118164062,412.11279296875,381.2432861328125,949.7543334960938,903.4171142578125
G1-266897,True,-228.0888671875,18.5184326171875,62.06315231323242,0.955658778802416,0.6485543409372253,-0.18270541231721152,0.10107633647491326,0.0015532721870258961,0.1754934582778552,0.2426786208533609,0.8900222180276576,78.80052185058594,135.37066650390625,142.41139221191406,179.11526489257812,406.9952392578125,374.5236511230469,926.0403442382812,866.1240844726562
G1-1123534,True,-228.09149169921875,11.9334716796875,62.15072250366211,1.209235677632488,0.5914074195711699,-0.17678339063050205,0.09654552260682464,0.029693076108573545,0.17333331701683166,0.2382151188310419,0.9088931437660596,78.61779022216797,135.12754821777344,141.919921875,178.9272003173828,408.830322265625,376.4333801269531,918.1243896484375,859.5391235351562
G1-033472,True,-228.09515380859375,21.09381103515625,62.226722717285156,0.7821028270376926,0.711227196120251,-0.17222010849800803,0.15555647689398666,0.0,0.18985425576030443,0.24169369803259025,0.8992013366296772,78.76021575927734,135.31715393066406,142.28524780273438,178.9511260986328,406.9823303222656,374.4987487792969,929.457275390625,868.699462890625
G1-1103882,True,-228.0997314453125,27.24871826171875,62.0158805847168,0.7450953563312435,0.7133077382553488,-0.18169899380480448,0.14335880853400804,0.0,0.08540733032287891,0.24129678413816325,0.8859987949771327,78.74400329589844,135.2954559326172,142.29412841796875,179.06451416015625,406.8020324707031,374.4930725097656,929.1456909179688,874.8543701171875
G1-139789,True,-228.10281372070312,7.91094970703125,62.09697723388672,0.954061812905322,0.6767613326345034,-0.17519561830913546,0.0950872700330829,0.0,0.19244938605899123,0.25701610344169823,0.872563632733711,79.38666534423828,136.1504364013672,143.83900451660156,179.82420349121094,404.558837890625,371.2418212890625,920.6434326171875,855.5166015625
G1-998065,True,-228.14376831054688,41.83917236328125,62.10758590698242,1.3447508380854132,0.7768744102031548,-0.21944308303089774,0.11939622145509325,0.0,0.07829548471682185,0.22557797435398821,0.9221425932641991,78.09996795654297,134.4387969970703,140.67234802246094,177.69296264648438,409.54083251953125,377.98577880859375,939.8468017578125,889.44482421875
G1-1149855,True,-228.14459228515625,14.9307861328125,63.182682037353516,0.9380149999114966,0.6358264199182326,-0.16621607131450633,0.17066697546956744,0.019402944581129837,0.19102062116453425,0.21604394545444255,0.960751948006892,77.70856475830078,133.91824340820312,139.6320037841797,176.9579620361328,412.7231140136719,381.35614013671875,936.8999633789062,862.5364379882812
G1-240437,True,-228.1582489013672,24.7008056640625,62.05662536621094,0.8095588133770499,0.5609262215802421,-0.14524748818426114,0.11837124678926267,0.0,0.14007172402982143,0.2422810776385147,0.8899373297350586,78.7842025756836,135.3489227294922,142.3737335205078,178.9716796875,406.7944641113281,374.366943359375,928.4674682617188,872.3064575195312
G1-556778,True,-228.17453002929688,29.20892333984375,62.028358459472656,0.6672854431660111,0.6882178500028455,-0.17666160829309308,0.14949511343648078,0.0,0.08247653582447921,0.23890569448490928,0.8913763095243905,78.64613342285156,135.165283203125,142.04763793945312,178.8529815673828,407.2040100097656,375.012451171875,930.3270263671875,876.8145751953125
G1-1152351,True,-228.18075561523438,6.47454833984375,62.027652740478516,1.3500947057776371,0.7728742653365945,-0.22028675649637686,0.04931102059254147,0.031636595466162765,0.24874192816635388,0.25395763445664093,0.8678122737020635,79.26171875,135.98416137695312,143.56434631347656,179.95635986328125,405.0629577636719,372.00860595703125,918.6805419921875,854.0802001953125
G1-392230,True,-228.22113037109375,20.2926025390625,63.57343292236328,0.80249187235025,0.6462414146478163,-0.1547330356489176,0.12639657782381264,0.05126949785428183,0.06940795407845646,0.2093133932073387,0.967085668479754,77.4319076538086,133.55026245117188,138.97174072265625,176.31619262695312,413.07574462890625,382.1678771972656,950.19091796875,867.8982543945312
G1-786887,True,-228.22605895996094,0.97918701171875,63.264156341552734,0.6078712195494815,0.7672645317799082,-0.17414048550211034,0.2220902686639744,0.0,0.12907664037471472,0.2363087461989007,0.9043902177852936,78.53977966308594,135.0238037109375,141.75457763671875,178.69189453125,408.02960205078125,375.86871337890625,933.3653564453125,848.5848388671875
G1-1336652,True,-228.23606872558594,22.4205322265625,62.175750732421875,0.8294019988987562,0.5718538362174702,-0.1589046657210032,0.10195775343965113,0.012890549313072753,0.21389030313357663,0.23156011481487404,0.9214243863723893,78.34516906738281,134.7649383544922,141.24307250976562,178.24041748046875,409.5796203613281,377.5452575683594,925.9649047851562,870.0261840820312
G1-205179,True,-228.2362823486328,31.92352294921875,62.504173278808594,0.9837674935289644,0.6261325631271973,-0.15174655708911786,0.16610708152797532,0.0,0.20363200402328938,0.22568223226389303,0.9578610318411296,78.10419464111328,134.4449462890625,140.55714416503906,177.45263671875,409.814453125,377.8573913574219,941.7484130859375,879.5291748046875
G1-657938,True,-228.23797607421875,25.8138427734375,62.68586349487305,0.4647842260329268,0.703455007394096,-0.17482529207624303,0.1175154372472385,0.007437412839845732,0.2576657891132227,0.21687410702459986,0.9604123867579537,77.74263763427734,133.96368408203125,139.71202087402344,176.90187072753906,412.15997314453125,380.7572326660156,938.9854736328125,873.4194946289062
G1-633499,True,-228.2457275390625,6.27294921875,62.1642951965332,1.1641968521736317,0.7509332105473283,-0.2033820214108874,0.2850728355449343,0.0,0.24110911826546677,0.24237203910102945,0.9011928344626351,78.78801727294922,135.35398864746094,142.34271240234375,179.28665161132812,408.2605895996094,375.64495849609375,912.41064453125,853.8786010742188
G1-1192917,True,-228.26307678222656,2.16986083984375,63.39883804321289,0.452564804643223,0.5980899365161243,-0.13455629168606714,0.20156968761028587,0.0,0.14674283101103403,0.2287493770035091,0.9276302468086756,78.22998809814453,134.61172485351562,140.9541778564453,178.07315063476562,409.65789794921875,377.77813720703125,935.9747924804688,849.7755126953125
G1-1305169,True,-228.2730255126953,9.64910888671875,62.08260726928711,0.5885783839500369,0.642334838563982,-0.17131826259992572,0.02543893534573921,0.0,0.035583293639512764,0.2567794279545688,0.870764721494345,79.37702178955078,136.13755798339844,143.82278442382812,179.6935272216797,404.49786376953125,371.2213134765625,920.9181518554688,857.2547607421875
G1-152904,True,-228.27664184570312,7.58160400390625,62.473411560058594,0.1445844562428133,0.7299753195758728,-0.19772010586693634,0.05034375343490234,0.01535321973671578,0.11596616081126286,0.212473365150364,0.9915773674582332,77.56185913085938,133.72311401367188,139.18557739257812,176.8175811767578,415.5404968261719,383.95257568359375,915.565673828125,855.187255859375
G1-604035,True,-228.27772521972656,41.830322265625,62.22549819946289,0.5086650609798218,0.6110093715179389,-0.15043279611672283,0.14213945861177185,0.0,0.10702292637604104,0.22202455396518792,0.9308504820514119,77.9540786743164,134.2447967529297,140.3043212890625,177.39495849609375,410.227783203125,378.8322448730469,940.85205078125,889.4359741210938
G1-851859,True,-228.2899169921875,7.65020751953125,62.76869201660156,1.3504427666770402,0.6641364117160421,-0.17567394041914947,0.13593114617021523,0.030858321579218653,0.3200628059043836,0.2362689526346326,0.9195378585114178,78.53811645507812,135.0219268798828,141.69778442382812,178.42813110351562,408.54638671875,376.204833984375,929.1295776367188,855.255859375
G1-181845,True,-228.29124450683594,23.42822265625,62.15792465209961,0.5549984204822128,0.7541455158612229,-0.2079121008518961,0.10069178742079533,0.0,0.16805226098280007,0.2308837993026723,0.9211639743759914,78.31745147705078,134.7281036376953,141.1797332763672,178.25482177734375,409.6817932128906,377.6963806152344,925.173583984375,871.0338745117188
G1-408456,True,-228.29425048828125,2.950927734375,62.12142562866211,1.0831385953793264,0.48513779305261295,-0.14965025852030042,0.08963738438634775,0.014270496380132232,0.09919167893098685,0.2362623194181726,0.9077564189011613,78.53785705566406,135.02125549316406,141.73831176757812,178.72059631347656,408.626220703125,376.4202575683594,925.6917114257812,850.5565795898438
G1-462723,True,-228.2957000732422,20.00469970703125,62.24922561645508,1.30942383466095,0.6109409668477165,-0.1742452363104168,0.022205205544816545,0.043590219592762845,0.25977991741328055,0.23420279998739346,0.9190799840697418,78.4534683227539,134.90914916992188,141.50267028808594,178.1442413330078,408.7317810058594,376.5512390136719,931.1646728515625,867.6103515625
G1-1322672,True,-228.3255615234375,0.6597900390625,62.04084014892578,0.6719565672578564,0.8356166672695646,-0.23441838477231786,0.09301040514335025,0.0018842812135554596,0.2325061849015757,0.253492633493839,0.8703175798793842,79.24275207519531,135.9589385986328,143.5111541748047,180.161376953125,405.6910400390625,372.6144714355469,910.4323120117188,848.2654418945312
G1-226043,True,-228.3352508544922,45.85272216796875,62.260807037353516,1.2956064601983803,0.7801513115192151,-0.2034416857196916,0.10211134283072279,0.03320873423320085,0.11435886441898095,0.2187696306778305,0.9378422176298209,77.82049560546875,134.0670623779297,139.9708251953125,177.06365966796875,410.6651916503906,379.437255859375,944.25439453125,893.4583740234375
G1-582408,True,-228.3399658203125,9.43389892578125,63.32681655883789,1.4857467126604362,0.6763130363953033,-0.1790282717503036,0.09286323702647532,0.04925025841753011,0.17581257962224742,0.22671529952725472,0.9276307185453906,78.14651489257812,134.50074768066406,140.76097106933594,177.7190399169922,409.79986572265625,378.0782775878906,939.4511108398438,857.03955078125
G1-1186012,True,-228.3432159423828,24.89935302734375,62.357391357421875,1.6790959893822337,0.7573980035735896,-0.18713016651499795,0.21278889489635933,0.0,0.1500853027801243,0.23726951208410063,0.9385020783623803,78.57913970947266,135.07626342773438,141.7255859375,177.88372802734375,407.98388671875,375.39691162109375,935.7920532226562,872.5050048828125
G1-1172807,True,-228.369384765625,9.548828125,62.17671585083008,1.2931161851833817,0.6521157111345897,-0.17569880761824708,0.15633924447731012,0.02772353802179158,0.09820922104618653,0.25273335418715076,0.8609126509981797,79.21174621582031,135.91763305664062,143.47225952148438,180.01895141601562,404.7658996582031,371.895751953125,920.72265625,857.1544799804688
G1-1208092,True,-228.37612915039062,7.81378173828125,62.11713409423828,0.6037220403383696,0.7317375557425136,-0.2004316395357977,0.10429341885331546,0.0,0.2856348358632944,0.24267138369918828,0.8973768537123745,78.80028533935547,135.37033081054688,142.3846893310547,179.18226623535156,407.71746826171875,375.1319885253906,917.08056640625,855.41943359375
G1-1306684,True,-228.38499450683594,26.47369384765625,62.18571472167969,1.5929140993262487,0.7219917833852073,-0.19608763177884508,0.08660953938944607,0.03390160655836696,0.23745030792892408,0.23627965433776052,0.9136061662536131,78.53858184814453,135.02232360839844,141.71939086914062,178.1613311767578,407.9643249511719,375.7168884277344,933.1659545898438,874.079345703125
G1-174972,True,-228.4234619140625,36.66064453125,62.23257827758789,0.8827451885558469,0.6850393875235432,-0.18473755590087837,0.06031828027726583,0.0,0.1482332897169654,0.2272264813800133,0.9366098416994767,78.16754913330078,134.52865600585938,140.77796936035156,177.179931640625,409.59429931640625,377.7497253417969,940.2865600585938,884.2662963867188
G1-809185,True,-228.42433166503906,4.1004638671875,62.19538497924805,0.7799616185715059,0.6260736141034239,-0.17011463187859974,0.10642066318552604,0.0,0.3576698181581999,0.24189164530791846,0.9080368522027182,78.76836395263672,135.3280792236328,142.2749786376953,178.8577117919922,407.81243896484375,375.1771545410156,921.4307861328125,851.7061157226562
G1-1060278,True,-228.42727661132812,20.51416015625,62.03988265991211,0.5393858822500145,0.7157289115947845,-0.1889366764105599,0.06143747539321744,0.018724863083027878,0.13848241332381195,0.24227681791782354,0.886687350481256,78.78414154052734,135.34881591796875,142.38497924804688,179.1560821533203,406.87109375,374.47100830078125,923.7894287109375,868.1198120117188
G1-407219,True,-228.43128967285156,18.0303955078125,62.24065399169922,0.5461133478009207,0.628969660921047,-0.160907654297239,0.13091838012117546,0.0,0.2690668958397021,0.23368304795824213,0.9186492209487586,78.43218994140625,134.880859375,141.45486450195312,178.332275390625,409.0331115722656,376.88385009765625,925.9512939453125,865.6360473632812
G1-420056,True,-228.43360900878906,34.8360595703125,62.04543685913086,2.2745645881433108,0.6712391375709428,-0.1913039209336033,0.16922293691812856,0.04297751304603675,0.09235277398158205,0.233287458875498,0.9022434359241795,78.416015625,134.85922241210938,141.47499084472656,178.3477020263672,407.96856689453125,376.0809326171875,934.0379028320312,882.4417114257812
G1-623398,True,-228.45855712890625,3.59881591796875,63.240386962890625,0.15286066270711762,0.7101628026141481,-0.16185844277496128,0.1467458663659741,0.0,0.03,0.23444080800911365,0.9033553062170768,78.4632568359375,134.92205810546875,141.58070373535156,178.48634338378906,408.1755065917969,376.1690979003906,934.3339233398438,851.2044677734375
G1-920864,True,-228.46348571777344,9.4873046875,62.244110107421875,0.8583381284304759,0.6661751959770073,-0.178370770868878,0.0442017534145486,0.0,0.2772455019774159,0.24208331252653453,0.9155254815592333,78.77618408203125,135.33863830566406,142.26527404785156,178.42169189453125,407.31109619140625,374.61053466796875,929.8154907226562,857.0929565429688
G1-672633,True,-228.48385620117188,12.06890869140625,62.07753372192383,1.3440639475342153,0.6093695435318248,-0.1739395195183429,0.2495205250248143,0.0022025009514633,0.13637543414885833,0.24335092792425522,0.8912068565331095,78.82804870605469,135.4073028564453,142.47122192382812,179.3242950439453,407.3377990722656,374.8055419921875,916.3426513671875,859.674560546875
G1-860793,True,-228.4876251220703,29.46856689453125,62.037532806396484,0.34256134321642145,0.6551273904686173,-0.17230563397587007,0.02752842065003805,0.002593354404609692,0.09859206277941841,0.23746695752994598,0.894815480942722,78.58721160888672,135.0868682861328,141.8986053466797,178.6400146484375,407.3094482421875,375.19482421875,930.9007568359375,877.07421875
G1-140349,True,-228.49005126953125,4.3485107421875,62.06726837158203,0.782356803282107,0.6278666917467745,-0.17936116501179405,0.02720571711457008,0.025897666508839588,0.22914148201545112,0.24934597723959426,0.8799754408755168,79.07324981689453,135.7334442138672,143.08175659179688,179.72598266601562,406.2972412109375,373.4248046875,913.7752685546875,851.9541625976562
